absolutely 	 everything hotel fantastic . front desk extremely friendly / courteous . excellent English . go beyond help . renovate room delight . extremely clean . Non Smoking Room actually non smoking ( rare China ) . internet access 90 yuan day well price . ..... .... one thing let nothing control : location : block inside Ring Road 1 . mean need pack whatever need day leave hotel give main attraction Beijing nowhere near hotel locate . also mean need think buy something ; ' simply pop drop off … traffic mean subway ( 15~20 min walk away : go 4 line , 1 line ) still well option certain times day . conclusion ? place absolute lock plenty time ( cash cab , refuse take to / from subway station ) limit time Beijing , would stay somewhere close attraction . whether would recommend friend depend long town . real pity hotel really good . 
 BEST PLACE TRAVELERS 	 good 2 night beijing . I feel good breakfast.value good tooi come back maybe 
 excellent travel advice 	 think Hotel nice , see point spending word describe luxury , superb facility already like 200 review . going focus something hope many traveller like we would find useful . totally agree like many people forum good orientation follow simple sign instruction , would need hotel rip trip thing capable . never use storm service never see point it . first turn leave exit hotel main reception / gate walk 10 metre main street ( Caiyuan St ) . usual main street shop restaurant important thing walk main street right hotel reception back , bus stop front need cross road bus going leave always main gate hotel back . 3 bus go trough main road 56 , 395 423 . main one 56 take Nanlishilu metro station ( Line1 convenient forbidden city many attraction ) , bus stop metre , miss alert see metro station right look direction bus go . 395 last stop 500 metre Fuchengmen station ( line2 ) . never use 423 clue go ? strongly recommend 56 use use daily basis , run frequently cost 2 yuan people bus help direction getting use see foreigner board . truly understand comment forum area hotel . shop anything need Caiyuan St next hotel , know people else really expect find ..... need usual get hotel next mall shopping street , centre ..... arrive international airport could easier get hotel , get express train airport Dongzhimen big interchange station get line 2 direction Beijing Railway Station Changchunjie line . remember station important case take good advice use public transport much spend money nice restaurant , museum , shop etc avoid rip dodgy taxis hotel ..... time fun go around rest chinese people . public transport China absolutely perfect , well european city .... let ' get back important station call Changchunjie line 2 . use station get back hotel could perfectly use bus station get hotel anywhere city . thing come late good option get Changchunjie exit station trough exit number close street call Changchun St wide street remember orientate need go south hotel . corner big intersection Changchunjie , exit close taxi go , take we 5 min get one signal stop . rule thumb important advice never get taxi China stop somewhere , always stop taxi road , call taxi street . stop taxi rip heavily , wait different area , speak semi english look polite jump one regret come pay bill . hotel station taxi 10 yuan , remember minimum fare China anywhere 10 yuan pay less . taxi stop corner fine map hotel , mini map , instruction chinese etc hotel familiar big street avenue use . finish strongly recommend follow place / attraction , forbidden city metro station next fact 2 choose ( tian ' anman West East ) , forbid city , square museum two station . superb summer palace one good Beijing , reach Beigongmen ( Line 4 ) , never get taxis metro station perfect quick . temple heaven another must do / see , see Tiantandongmen ( line5 ) . apart say evening / night forget crap Wangfujin market area . go area drum tower Beijing neighbourhood . street really want recommend Nan Luogu Xiang , Beijing one find many shop restaurant heart lovely hutong . good metro station get area Goloudajie ( line2 ) get walk Jiugulou street south towards drum tower , impressed amount nice restaurant eat street get main one , besides beautiful hutong style street many side hutong nice street absolutely full bar place chill . get keep come back night nice , cheap , safe convenient . that really hope people find easier ever move around hotel without need anyone apart nice guide book , instruction never regret , pleasant hassle free stay Beijing love city anyone else . say anything get Great Wall section Ming tomb plenty forum . Simatai take bus Dongzhimen long bus station Miyun taxi . say plenty info forum web site like http : //www.chinahighlights.com/ . 
 good place stay 	 back Beijing stay 4 night , hotel really nice , service great expensive , problem location , downtown need taxi subway go city center , traffic jam take long time go taxi city center hotel ( 30 40 min ) manage without problem , taxi really cheap , go enjoy , small restaurant around supermarket . dinner Buffet half price week end , eat drink 2 less 20 euro , good 
 Hidden Gem 	 read many positive review Tripadvisor decide stay Holiday Inn Central Plaza . many reviewer address , be actually locate Central Plaza ( name imply ) less tourist location South - West Beijing . fool map location , be really close major attraction . 4 subway line . although taxi plenty always get taxi hotel sight . room typical size moderate price hotel find clean comfortable . room 's furnish bathroom fixture modern adequate . bed 's mattress firm side . ' nothing hotel wow factor , wow factor Beijing . breakfast one hotel 's restaurant . morning buffet adequate servicing mixture western food local favorite . service nice efficient , wait staff understand English hotel locate residential neighborhood , nearby restaurant local flavor , less touristy , great value . find restaurant English / picture menu able communicate order either photo point dish adjacent table . notice item photo , one explain " tonight 's special " .The minor issue taxis Palace Museum wangfuje hotel . hotel 's location away tourist area , encounter many taxi refusing take we hotel late rush hour . easily resolve taking . 4 line close hotel transfer local taxi . overall , would recommend Holiday Inn Central Plaza Beijing . ' well value hotel Beijing . 
 thank Storm ! 	 originally book stay Peninsula Beijing . read numerous rave review storm , concierge , would much like see person . Husband think little crazy , agree since could save money well . the hotel staff friendly attentive . check - in smooth . room Executive level , include breakfast , internet evening drink snack . hotel room spacious , clean comfortable . we know location ideal prepare take taxi destination . encounter problem taxi driver take we back hotel . apparently street & quot ; Caiyuanjie & quot ; little know small street . many taxi driver would bother study map hotel card refuse take we . on third day breakfast , spot storm across lobby . Husband go say hi . tell plan hire car visit Ming Tombs Mutianyu . suggest include Sacred Way visit less commercial part Great Wall . shift end minute , offer take we . first thought mean make travel arrangement we , actually come we . on way back Beijing evening , noticed tired yet still insist take we see olympic site , would otherwise stick rush hour traffic . try pay , refuse accept payment . say reward see visitor good memory trip . well , day storm definitely memorable amazing day experience travel trip . get see breathtaking view , also make friend extraordinary person , Storm . would stay hotel ? definitely ! 
 Location great ....... otherwise excellent hotel . 	 stay 6 night month , first time Beijing wife I. ok , bad ....... Location - Hotel locate near Nightlife , shopping , restaurant sightseeing area , also be not close subway . Taxis Beijing cheap however , driver sometimes problem locate hotel . food - room service food be not great , food main restaurant & quot ; salt pepper & quot ; also average ......... however , also locate hotel & quot ; Zen & quot ; excellent chinese restuarant .. bad point really quite minor.ok good ..... value - fantastic value moment , room amentitie excellent .... good 4 star hotel . really impressed hotel . staff also good . hotel well manage . storm Li - good concierge ever deal . stay BJS holiday make sure search , junior conceirge ok , storm fantastic really make trip . I hesitation recommend hotel anyone travel Beijing holiday ..... business , location may less ideal , however good hotel . 
 expectation high ....... 	 guess not disappoint . we stay 5 night ay Holiday Inn Central Plaza November choose high TA rating plus Priority Club special offer . high rating hope not go disappointed case review quite accurate going add much point ... 1 ) hotel little old room still good condition2 ) hotel offer car service airport 550 rmb , 1 hour drive traffic quite bad BJ . think price high catch taxi ( currently live Shanghai real problem ) cost 140rmb . ( make sure get hotel name address Chinese beforehand give driver ) way back airport use car driver take we great wall 2 day charge we 180 RMB.3 ) & quot ; Storm & quot ; ( see review ) not appear middle stay helpful arrange acrobatic show ; even call pickup service car make sure everything ok . nice touch.4 ) go take bus tour Great Wall Ming Tombs organise concierge desk colleague arrange car driver day go Great Wall Summer Palace , guide driver speak English give freedom want . cost little much , pay 680 rmb driver car , bus tour 350 rmb per person also include admission lunch . concierge also offer we driver option 800 rmb say bus tour well ! 5 ) use taxi rather subway look far away hotel . hotel & quot ; take .... & quot ; card distance approx price taxi ride useful taxi driver friendly Shanghai . example , want take taxi back Temple Heaven hotel ( hotel card say 6 km 20 rmb ) first one want charge 80 rmb , second 3rd refuse . fourth goodie charge we meter rate . actually mix experience taxi still cheap way get around China . highlight we get & quot ; singe taxi driver BJ & quot ; magically appear come acrobatic show , expect negotiate price willing pay double normal rate use meter sing we English song way back , know , even start singe Waltzing Matilda say Australia . quite lucky get guy even though poor taxi driver probably first one ever come across could hold conversation English . wish could got number.6 ) two disappointment hotel first , wine list . ( selection price ) choice hotel China price double normal ! secondly computer available internet access . want charge high amount use one business centre , dissaponte : - ( 7 ) location probably good rate good travel different sightseeing spot ' matter much be . anyway , good hotel , friendly would go back . 
 Oct 11 2009 	 fantastic holiday great Hotel thank wonderful Storm Li 	 wife return 3 night HI Central Plaza , Beijing . book basis past recommendation Trip Advisor report - whole experience first class . contact concierge Storm Li visit arrange we pick port city Xianging arrival Diamond Princess cruise ship . delighted find Storm come . bring guest Beijing embark ship day . take we morning tour port city , enjoyable , reserve seat bullet train Beijing , 330 kph take 45 minute make 200 kilometer journey , ( find hotel guest take 3 hour road . ) total cost tour journey 700 yuan , less 50 % transfer would cost book cruise company . the hotel good everyone say previously Storm 's service describe outstanding . second day personally take we Great Wall Mutianyi , tourist see , delicious lunch farmhouse own friend Storm , follow afternoon tea another farmhouse . describe day one good day live . somewhat apprehensive go around Beijing , storm organise everything well never moment 's concern . supply we cell phone stay phone number , ever problem could phone sort thing . never actually need , amazingly reassure storm phone we regularly , check ok . even arrange damage suitcase repair visit , cost 50 yuan ( £ 5 uk $ 7.50 ! ! ) .If storm read review would like give public massive thank you . Peter & amp ; Kathleen McManus - Oxenhope , UK 
 Oct 8 2009 	 Paradise excellent value money ! 	 nice hotel good hotel wow factor feel first step Hotel . excellent value money actually try hard see way incredibly reasonable . may location 10 minute ride nearest subway station ( CNY 10 cab ) since ' new place ' little difficult explain Cab guy . check - in precisely 2 min flat 1 half minute ! ! lobby huge nicely decorate 3 good restaurant ( big bonus ' step dinner great time unwind every evening ) excellent food , good collection wine seem popular local rightly . ambience great - candle light work . once room another delight spacious room , great décor , lot bonus amenity lovely lighting . quality every thing awesome good space provide luggage etc . water bath always perfect temperature beautifully do . even antique look weighing scale – decide step awesome meal restaurant . nice cover pool fitness center salon massage salon ( need extensive walk city ) nothing write home about . the breakfast good spread see anywhere cuisine frill lovely fare choose – certainly highpoint . staff excellent , courteous , helpful , well groom well informed . there also curio stop hotel train ticket booking terminal help book onwards journey ticket save us trip railway station . language issue here . overall great luxury excellent value money . 
 Oct 5 2009 	 wonderful long stay Beijing 	 stay 7 comfortable night HI Central Plaza say one good hotel every stay . room immaculate comfortable . joy return tiring day solo tour Beijing . always try make reservation include breakfast perhaps well ever expose . hotel price reasonable , one downside , I m sure price reasonable location . distance sight . mention taxis bus sight subway cheap . would hesitate stay hotel 2 night Beijing , would case stay , say , wangfuje area . like , 3 night , place ideal . enjoy real neighborhood go bakery across street . nitty gritty , reason stay help feel would need staff , particular , storm , disappoint . kind enough supply bus subway pass right away , point bus number subway line site . arrange driver Great Wall Summer Palace even accompany another couple train station night catch night sleeper train Xian . forgot mention buy ticket ( pay course ) train Xian , train Xian Shanghai . go beyond normal concierge would . highly recommend hotel , one caveat , must stay little 2 day Beijing stay . 
 Sep 27 2009 	 Excellent 	 really nice place . room good breakfast great . good hotel storm arrange everything like . family enjoy stay hotel . 
 Sep 8 2009 	 Excellent value money 	 be want good standard hotel , include pool health club , without pay high price , one definitely recommend . interiors room public area , facility service , 4 - star standard , reasonable price . other point , downside location close anything , blah neighbourhood . however , small supermarket block away , restaurant around . taxis available front door , concierge staff write destination chinese brief driver , give card map hotel name chinese use get taxi back . get hotel airport bit trial : take train subway station indicate , take taxi , seem drive ever arrive : driver keep talk mobile , suspect not know hotel , despite airport tourist info lady write name Chinese . maybe print map internet use taxi driver first arrival , whether take taxi way airport pick one close hotel . as seem normal Beijing hotel , internet ridiculously expensive , keep check urgent email . ( Facebook networking site ban moment China , will not able log . ) otherwise , everything well expect ! 
 Sep 3 2009 	 Excellent Hotel good concierge service 	 stay hotel four night . worry far away subway . 40 minute walk . first take taxi subway . however concierge Storm show we get 56 Bus Nanishiliu subway . Taxi 10 yuan . Beijing large city usually travel subway Taxi see thing want see . hotel quieter area central Beijing . resteraunt asian western food . find cheap outside hotel want . breakfast everything could possibly want high standard . ATM hotel spend money . room comfortable . conciege Stom excellent . ask we want go write direction we Chinese . manage become quite good negociating underground system . note Taxi driver often know hotel . often understand give Hotel 's Map . particular highlight go trip storm another couple part Great Wall . part tourist around . chinese couple get wedding picture take . nobody try sell souvenir take money . also lunch local farmer home delicious . visit another locall farm way home taste walnuts pear . tea . storm also book we overnight train Shanghai train Quingdao . without help would struggled . also buy we metro card get around transport system . 
 Aug 21 2009 	 Best Hotel ever stayed ! 	 wife book private tour stay Holiday Inn Central Plaza . comment location since tour driver pick we morning . forget bring headphone / microphone use Skype phone service . go concierge ask could buy one . write note taxi driver give paper give salesperson description need . take taxi electronics store , purchase item , return within 30 minute . could do ... traffic horrendous English spoken . room spacious comfortable . bed bit hard use ; however , walk around day , problem sleep . breakfast buffet great ! without exception , service staff friendly , polite , efficient . first hotel stay actually hate leave ! 
 Aug 20 2009 	 Good Hotel Service .. 	 select hotel since rate one good hotel Beijing . from moment arrive hotel find service high standard also especially famous storm team .. overall lovely trip storm help we arrange trip beijing .. helpfull .. would certainly highly recommend hotel . 
 Aug 17 2009 	 Genuine goodness staff make place special 	 storm helpful , Eva ( small & amp ; big ) , Rita & amp ; Maggie . nothing much ask staff , really super staff central plaza . Jessica , thank much beautiful flower room ! good hotel , central however lot taxis front hotel . nice local shop around charge local price ; i.e wuyutai teashop . also traditional teahouse far ( 15 minute walk ) 
 Aug 16 2009 	 Beautiful Hotel Incredible Service 	 family four stay Holiday Inn one week August , 2009 . write say service beginning end nothing short exceptional . yes , storm , concierge extraordinaire - advise we daily travel plan , accompany we restaurant ensure well look , go way ensure need look . Roger , manager , well lily food beverage manager unbelievably helpful deal son 's allergy . storm , Roger , lily food beverage team bend backwards accommodate . one night go Peking Duck Storm call restaurant inform son 's dietary need even purchase sauce duck day know son could sauce restaurant . storm bring son fresh egg country well ! storm also supply we subway / bus pass week advise we get around - helpful traffic Beijing terrible . can not say enough service . Beijing difficult city navigate little English spoken . give cell phone program call hotel need help throughout day . breakfast buffet incredible room well appoint . swim pool ' dinky ' mention previous review . love 's great size lap . boy love ping - pong table , . left feel like leave friend . highly recommend Holiday Inn would love visit time future . 
 Aug 15 2009 	 good value money ever see ... 	 good room accomodate family 4 ( 8 & amp ; 5 year old kid ) . good breakfast , excelent dinner reasolable price , good concierge service ( storm & amp ; friend ) . 
 Aug 8 2009 	 great hotel great location 	 stay three night see rave review Tripadvisor . arrive quite late night , check staff good - ' m member IHG Priority Rewards Program letter provide state benefit available stay nice touch . room ( executive floor ) good size , clean , look like recently renovate ( whole hotel ) . bed turn detail next day 's weather provide . next morning breakfast restaurant adjacent lobby - breakfast executive lounge pretty basic , whereas downstairs & quot ; full spread & quot ; - make sure arrive closing time start run food item 30 minute , might get 're ( pancakes pain au chocolat pretty popular ! ) . staff attentive , first & quot ; would like fill comment card ? & quot ; experience - regard , service hotel , think sincere , could little top - time breakfast ask fill card ( one staff walk around hand full ) , even leave bed turn - wonder quota need fill every day ? decor restaurant nice ( fact entire hotel , seem lot nice expect Holiday Inn ) .The executive lounge nice quiet space , free drink / food couple hour evening - negative & quot ; hot food & quot ; , warmer , absolutely stone cold . one experience room service quite odd - friend order cake , deliver two member staff , get sit , put napkin lap , watch start eat leave - feel little odd . contrast service executive lounge relaxed attentive without lazy , face ( regard , however prefer service ) . famous & quot ; Storm & quot ; see hang around breakfast buffet executive lounge . obviously traveller good experience , take care one colleague arrange taxi day trip Mutianyu Great Wall Ming Tombs not really opinion give he . I think one major negative hotel location - close subway , other point might trouble get taxi ( seemingly driver simply not know street hotel ) . however far Beijing West Train Station - 10 minute taxi - be arrive depart train . for , stay hotel , think would stay close Wangfujing / Tiananmen Square next time around , within walk distance sight Beijing Subway - much prefer close action . 
 Aug 5 2009 	 Storm man 	 visit Beijing April 2009 , stay Holiday Inn Central Plaza , recommend highly . visit three day storm , arranger , make memorable visit , make sure get visit Temple Heaven , silk market , Beijing 's disappear hutong , Great Wall . storm seem understand life chance open door briefly , make short visit . 
 Aug 5 2009 	 Excellent Service - Thanks Storm 	 travel Beijing wife 2 child , age 2 6 . excellent room service entire staff . storm far good concierge experience Asia among top worldwide ( base experience ) . contact ahead time see need tour , etc . 
 Jul 30 2009 	 Good Hotel 	 like many review hotel , pleasant stay . concierge extremely helpful . thing bad bed , typical Holiday Inn bed expect . attempt walk subway , take we 40 minute . take cab close subway station . willing venture chinese eatery staff ' speak , area . 
 Jul 29 2009 	 good describe 	 writing hotel stay 2 young child age 4 7 . first , arguably world difficult hotel reach without address Chinese . many hotel would , come make sure get direction chinese . since not face taxi driver offering take 2.00cny per km taxis 150cny end go local hotel get sort taxi direction , willing . know be go 12 - 15 CNY Beijing West Station . the location hotel way say least . reall wish poster would ban false information . walk hotel subway stop train station . however , within walk distance shop stuff . check actually great . arrive 11 am tired . fly Moscow not sleep 3 day , kid absolutely hang , relieved woman reception let we check early . came swipe credit card come back decline , Barclaycard decide block card , like every time I m abroad , even though pre advise every time travel . hotel not accept debit card ask bank , ' Frank ' offer walk . , everyone write getting turn storm walk bank - Hotel . 40 second walk collection ATM 's . barclay also decide block debit card go back reception explain situation ask could leave cash , say need leave 2000yen , 1000 cash ask could leave , say fine . nice . , guy call frank - pull one , much Frank Sanjay . well anyway work service desk . then ' Frank ' proceed hard sell , breakfast , train , tour , I m sure next list wife . even though fall asleep foot kid want anywhere continue hard sell . end walk away . hotel actually nice , far nice holiday ever know . fact could easily call Raddisson . room pristinely immaculate hotel . health club not deserve able use title since midget size ice cold pool snidey steam room cold Sauna . , write price exact mini bar price list : Beer - 25 yenSmall wine - 39 yenCan Coke - 20 yenSmall Water - 25yenNow , price Beijing shop : Beer - 3yenSmall Wine - 4yencan coke - 1yenwater - 2yen1 yen = 10p 15us Cents . , UK / US standard hotel price not bad , not UK / US go thinking might well vaseline bend every time go store . say , many hotel like , not even get start Westin LAX ! summary : poor location could much bad , taxi ride anywhere yet bad location term local amenity . service centre everyone seem rave set naive unexperienced traveler people ' Frank ' storm charge way high price normal service well could obtain . example , go great Wall Badaling tomorrow - Reviews suggest price upwards 200cny , price will pay ? 20cny get local train . rave breakfast - 120yen ( minimum ) pay 8yen town . however , would certainly stay , know be will find location manageable ignore service centre hotel price definitely good hotel . really would take post rave storm service centre pinch salt , find amazingly good service Storm et al doubt find amazing pay day . 
 Jul 26 2009 	 storm make hotel # 1 ! 	 can not say enough good thing experience Beijing , due storm ! setup taxi wait Capital airport 9:30 pm arrival . pre - arrange 180 rmb . give we subway / bus pass not pay exact change time . pay 20 30 monthly pass tourist make stay easy simply enjoy help people . walk we bus stop even wait get . meet we breakfast day plan next agenda . setup taxi tour great wall visit attraction . taxi driver speak word English help tell driver go . always make sure turn meter start use hotel map card return . many taxis trouble find hotel study map . we want authentic chinese dinner vegetarian Storm take we local place incredible mushroom stew cook table . even take we local laundry hotel expensive . write word phrase Chinese could use order food beer . hotel near subway , must take taxi subway , hassle 's wrong time day around 5:30 pm switch driver rain . bad thing hotel . not Storm , would stay convenient location . take bus subway hot takes long walk busy time . breakfast buffet good . free breakfast room get executive room . standard room nice quiet high floor . a / c good cold . restaurant hard find within walk distance noodle place minute walk away want real Chinese . also large bottle Tsingtao beer cheap ( 4 rmb ) corner shop right across street . dinner buffet , though expensive ( 154 rmb ) good filling can not find food elsewhere 's raining . rest hotel staff friendly have recommend hotel mainly due storm . sure contact stay , especially new China Beijing . 's 6 year many local connection take care anything need . however , not recommend Beijing general July . unbearably hot humid ! 
 Jul 19 2009 	 Beijing Experience 	 honeymoon Beijing fantastic . stay Holiday Inn ( Central Plaza Beijing ) five day four night treat first class service - friendly face hotel staff , varied food selection hotel restaurant ( yum ) , huge room area complete amenity personalize assistance give hotel concierge . please Storm assist we . make easy we go around city enjoy historical site give we clear direction instruction . also recommend two local restaurant offer good Mushroom Hotpot Peking Duck . thank much Storm Holiday Inn ! power ! 
 Jul 17 2009 	 storm come 	 choose hotel traveler 's high recommendation Storm 's exceptional service disappoint . contact Storm [ -- ] advance trip arrange airport pickup . although driver show ( maybe due delay flight health inspection procedure place ) , storm make transportation company drive we airport free end stay ( driver not show , scamme 400 rmb trip hotel airport , instead 150rmb ) . storm also give we cell phone pass public transportation use stay , give we advice itinerary , get , restaurant recommendation . important consult Storm much route would cost find & quot ; black car & quot ; run rampant Beijing prey tourist . car typically display 2.0 rmb per km window meter . get taxi , question much trip cost compare number Storm give . encounter unsavory practice visit 2006 , thing change . also sure get hotel 's address card ( map ) leave hotel ; almost taxi driver not know hotel location , even hotel address card . one stop ask direction . third day stay in - room safe malfunction , help on - hand fairly quickly resolve problem . restaurant across street South hotel red lantern hang front good food . menu picture order non - chinese speaker issue . , good stay assistance storm . 
 Jul 8 2009 	 Nice hotel storm sucess factor 	 family five expectation high rank Tripadvisor . book Internet include breakfast check informed breakfast valid four people . book confirmation Holiday Inn clearly say , breakfast include five people impressed . first offer upgrade executive floor 430 rmb per room benefit feel like rip . heavy argument hotel agree breakfast include five ! good gesture offer drink free bar accept . next morning Storm show suddenly thing start happen , give free card bus subway also lot good advice enhance stay . also give mobile enable we contact Storm time free . storm walk we bus show we use ticket . fantastic ! bus subway easy comfortable use . arrive back hotel rather late contact hotel manager apologize check - in go wrong offer suit charge , apology accept . storm help we organize visit Ming Tombs Great Wall great accept driver miss Ming Tombs impress compensation pay offer new trip free Ming Tombs decline offer instead replace free trip airport day leave . storm exceptional feeling take care hotel guest , organize two wonderful local chinese meal follow we restaurant , much appreciated . generally hotel reception breakfast 4 - 5 star , room need slight refurbishment 3 - 4 star appropriate . swim pool area 2 - 3 star well change facility . fun part location give opportunity explore area never would tourist , really dependent use taxi subway , one way 10 rmb take 5 - 10 minute . generally hotel good value money pay Storm really make stay unforgettable highly recommend . 
 Jul 5 2009 	 Nice hotel close subway 	 nice hotel . complaint hotel . however , close subway . know going not mind take taxi . time take taxi get rip , get old quickly . driver would take long way around , try take we different subway stop far away , etc . taxi driver Beijing crook base dozen taxi ride take , would rather close subway . also , meet infamous storm . impressed . soft spoken seem frustrated already plan Great Wall make . mention go Summer Palace one morning ask good way get . simply say , & quot ; take ferry . & quot ; husband ask would take ferry never really say . read could take ferry zoo , offer information . impressed . maybe well plan feel help . sure . 
 Jun 28 2009 	 Holiday Inn enhance stay Beijing 	 book Holiday Inn whim use Expedia , recommend friend family alike return . bedroom large comfortable ( although mattress firm like ) modern facility ( include range electrical socket foreign traveller ) . swimming pool , sauna gym excellent although close last two day stay inconvenience facility part reason we choose hotel . restaurant buffet good ( particular pudding ! ! ) staff friendly efficient . however , hotel 's good asset storm ( english name ) take we wing provide excellent advice , assistance personal care . storm 's attention detail willingness go extra mile ( time ) totally unexpected - care experienced hotel staff 20 year travel . 
 Jun 25 2009 	 Outstanding Hotel - Excellent Service ! 	 recently stay Holiday Inn Central Plaza Beijing absolutely enjoy experience . hotel modern exceptionally clean well - keep . room spacious comfortable . moreover , service - orient attitude responsiveness hotel staff , without exception , amazing . upgrade stay executive level , include free internet , breakfast ( buffet - one good selection wide variety choice ever experience ) , evening cocktail , food , drink / snack anytime , find well worth money ( 230 rmb ) . entire family greatly enjoy stay would highly recommend hotel ! ! 
 Jun 9 2009 	 great value Beijing 	 husband another couple stay Holiday Inn Central Plaza 3 night end September , 2008 thrilled stay ! value excellent ; probably due misfortune visit one populous city Golden Week , Beijing swell even tourist China . although little way Forbidden City etc . , everything Beijing long drive , subway ride city incredibly sprawl ! room wonderful , modern decor , like boutique hotel , traveller tend avoid chain hotel pick hotel due Trip Advisor 's high rating . bed wonderful comfortable , buffet breakfast one well ever Western Easter option , hugh variety excellent service . front desk staff courteous friendly concierge storm incredibly helpful . assist we book pedicab ride around Hutongs Temple Heaven , day trip Great Wall Jinshanling ( highly recommend ; away badale far mad crowd . prepared walk , stay hydrated .. thirty almost not make although far outdoorsy , hiker type ) . storm also help we make arrangement guide tour Xi'an . ' m sure end pay service well plan would hesitate recommend guest seek help . hotel many restaurant option area feel comfortable - arrive China quite ready adventurous . , would absolutely recommmend hotel ; excellent value , decor , service ! 
 Jun 9 2009 	 Outstanding Service Value ! experience 35 year travel . 	 Holiday Inn Central Plaza Beijing one rare find . storm , consergie unexpected treat . really live reputation Trip Advisor . storm help tour , post office , bank fun stuff Beijing . storm walk bank . walk son special treat Beijing . give we free bus ticket . unreal . love ! service Manager , front desk staff restaurant staff outstanding phenomenal book . food terrific appetite . book entire company . PLACE Beijing ! Bob . 
 Jun 9 2009 	 exceptional staff service 	 hotel exceptional due mostly amazing service Storm Li . real ambassador hotel . read Trip Advisor , planning trip Beijing , ask advice . ask Storm help we arrange journey hotel port Xingang . tell we taxi would take we station Tianjin could get bullet train Beijing taxi hotel . arrive port taxi wait we Storm ! go way back hotel we . never thank enough . might add half cost transfer quote Internet . also help we book discount air ticket China Southern Airline . during week plan itinerary always day help we need . husband need shoe repair even take little cobbler lane near hotel . absolutely nothing storm – truly amazing man . Panos also helpful . big thank they . the hotel modern room clean comfortable . book 72hr . internet special pay 2230cny 5 night . arrive hotel offer Executive package include breakfast , free Wi Fi access soft drink , coffee tea day , cocktail snack ( turn substantial ) 6 pm 8 pm . thoroughly recommend package- excellent value . the hotel short bus ride subway pleasant area . 
 Jun 1 2009 	 Excellent hotel service . 	 spend six night Holiday Inn Central Plaza wife two teenage daughter last week agree previous post , hotel service excellent , really add fantastic week beijing . firstly contact hotel via email ref airport transfer prior arrival rather try squeeze four we four case single taxi . although quite expensive ( £ 50 ) worth money long journey guy wait nice aircon mini - van hour long trip city . upon arrival upgrade two standard room room executive floor due platinum priority club member . room excellent , spacious modern . do not use lounge anything internet access can not comment drink , food etc there . food drink hotel expensive adequate rather stand . breakfast include room rate usual mixed international buffet affair , staff attentive willing help constantly . buffet dinner Salt Pepper restaurant first evening hotel . whilst food adequate , approx £ 20 per head really do not represent value money , especially far superior food available local area fraction cost ton atmostphere boot . staff ball attentive , especially handful people restaurant . pool nice day sightseeing , although change room , sauna steam room refurbe whilst there . as mention storm helpful . sterotypical sceptical englishman , initially reservation come breakfast first morning introduce . chat look trip long etc Stom really offer great advice recommendation . find quite subtle approach . family like retain amount independance trip experience local transport , restaurant , etc storm seem pick recommendation . recommend local restaurant ( Youth & amp ; Statue ) , organise taxi trip ming tomb / great wall ( £ 70 day 4 people ) , take we around corner hotel one morning get local bus city centre ( number 10 ) experience self . taxis hotel anywhere city easy . staff front door hail provide card set price , taxi number destination chinese . also map hotel address chinese return journey . problem get back hotel , rush hour oriental Plaza , third taxi eventually agree take we take hour . real problem rush hour traffic heavy slow . subway clean , cheap modern . good move around city whilst centre good get olympic green . make sure small note ticket machine station take upto 10 yuan note , although guy float around give change need . apply taxi , generally service comfortable take 100 yuan note check fake . the recommendation would take taxi wall . ming tomb reasonable diversion Mutianyu section wall fantastic , rural surrounding , small visitor number great drive village mountain way . summarise , high standard holiday Inn , par Crown Plaza hotel stay . staff hard work determined deliver excellent service guest , something european hotel seem lose sight . Beijing , slight inconvienence around Wanfujing far outweigh service offer . finally , note beijing International Airport . flight airport midnight new terminal three . althought stunning look build possibly bad major international airport ever fly , even worse old Bangkok airport . arrive 21.00 make way airside check . approx 25 retail unit four close . one duty free shop partially open , pizza hut two cafe . outlet sell water ( one vend machine gate ) , ATMs inform information desk outlet close 21.30 . four flight due around time approx 1500 passenger terminal . absolutely pathetic , especailly get Dubai 8 hour later facility excellent . advice fly PEK , stay landside facility side fly business first , lounge pasenger numerous well provisioned . 
 May 27 2009 	 comfortable well run hotel great staff 	 realise many superlative write hotel tell true . travel China 7 time year business quite often stay 5 * hotel Hyatt Regency , honestly say never enjoy hotel stay one . to get good rate pre - pay reservation . event ill could travel manage arrive 3 day reservation . arrive check immediately offer offset hotel bill money already pay . term booking not need this . all staff hotel polite helpful special mention must go storm . know arrive late stay back greet we . organise everything ask , even walk we local restaurant help we order food . if visit Beijing would stay . 
