terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Oct 29 2008 	 enjoyable stay Chicago 	 stay four night hotel late October . concerned read early review . arrival hotel lobby resemble train station , conference group checking - get reception staff efficient . room spacious , comfortable clean issue paper thin wall . would also good idea hotel provide tea coffee make facility room . hotel central ; Michigan Avenue , State Street Navy Pier within walking distance . would hesitation recommend hotel particular magnificent lobby great place watch world go ! ! staff helpful , bar food limit good , location excellent . ceiling lobby magnificent issue lack sound proof room . 
 Oct 29 2008 	 newly remodel room ! 	 book room website , name price , get $ 80 night , plus tax . get 2 room . check - in take bit long , woman check we trying find connect room , not mind . get join room 12th floor , room 2 double bed . get room recently renovate , thankfully ! stay 2 year ago , room really outdate , big improvement . room bit small , not notice due decorate . not know put word , room nice ! something would want home . not really feel like hotel . bathroom also nice . different size though . take picture , see difference . , be major deal . check get car valet problem service . room check early go get car first , call 20 minute later tell we call get , take forever get car . , check we call extension valet ticket . person line tell go front desk ticket validate get car . ok , go front desk get desk explained & quot ; situation & quot ; , woman behind desk look confused . ask ticket number say vehicle already pick ... hmmm . couple question totally confused , finally find car call ( origannly call first place ) . walk away wait car then . I ' m still confused happen still not make sense , , nice stay . nobody rude , need improve communication . 
 Oct 26 2008 	 Good Hotel Nice Location 	 every city key hotel around year . example , Shelbourne Dublin , Ireland one hotel know rich history extravagance . palmer House Hilton nice , especially lobby . , be one & quot ; key & quot ; hotel city . think hotel expensive , Chicago hotel expensive . the location good . be next El well subway line . close Magnificent Mile , Sears tower lake . stay , check Berghoff 's restaurant ( cafe ) . authentic german food . I would stay someone else 's dime ! 
 Oct 24 2008 	 great stay Palmer House ! 	 husband stay one night Oct 17th . pay $ 70 Priceline love hotel price . check breeze take 2 minute . able get room around noon , nice . room beautiful look like recently renovate . yes , be small problem 2 we one week . location good . 's great place stay be town Jersey Boys ( probably 3 minute walk ) 's close big Macy 's Millenium Park . walk Michigan Ave shopping hike doable . take 20 minute . & quot ; Gage & quot ; irish pub 3 block away GREAT brunch . 
 Oct 23 2008 	 beautiful ! 	 Palmer House beautiful . town Chicago Hair Show place leave stay . boy , sure LOVED ! ! take back time . room recently renovate wonderful color palate . carpet new gorgeous . concierge wonderful help we choose restaurant anything else need help , tub back water . complaint whole place . great restaurant around corner , actually think call Corner cafe ? ! anyway eat every morning lunch time well . would highly urge stay will stay next year go show ! ! 
 Oct 21 2008 	 Great Locations 	 stay 9th - 10th oct 08 lead Chicago Marathon . read review think sounded look good go ahead book hotwire.com arrive pleased location hotel 1 - 2 block away N.Michagan Ave main street go ! ! easy walk hilton get bus chicago marathon expo ! ! dinner restaurant lobby area fantastic ! ! extremely high quality food reasonable price we 
 Oct 19 2008 	 Broadband connection ! 	 Chicago mostly sell weekend stop end . exec floor , room good bed comfy , bathroom small . however Exec lounge dingy view outside . Valet parking work well . however broadband ! surprised disapointe . think Hiltons Internet . 
 Oct 19 2008 	 huge disappointment 	 not waste hard earn money . service abysmal , rather , non - existent . room size prison cell clean . garbage room check , coffee maker , doorman help bag taxi , manager hung complain garbage room . employee not care customer . overall huge disappointment . suppose full service hotel , like motel 6 $ 250 / night . total rip . 
 Oct 17 2008 	 Nice really want stay downtown 	 Palmer House one historic hotel Chicago , nice . bed good , everything clean could expect , hotel noisy . hear everything go corridor vice versa - good . I find 22nd floor access executive lounge breakfast , recall reserving . breakfast nice - & quot ; deluxe & quot ; hotel claim : way ! two kind juice , three kind fruit danish , , nothing exceptional ! would stay ? , would choo Near North Lincoln Park area , life work hour . want stay loop , Palmer House fine , although mean luxury experience . 
 Oct 16 2008 	 Birthday Weekend 	 return weekend stay Palmer House must say get great price priceline . the room spacious king bed . really sleep hotel spend time actually hotel sleep . drawback drive vechicle downtown Chicago parking , hassle , costly . would definently stay Palmer House would pay full price . 
 Oct 14 2008 	 adequate 	 many good hotel Chicago ( Ritz - Carlton , Sofitel , Park Hyatt etc ) would good reason stay rather disappointing flagship Hilton group . the refit nearing completion may restore original feature process lobby , magnificent ceiling , leave little like train station lobby complete escalator . the room size vary greatly . group one person large room sofa whilst leave modest sized room largely take double bed ( queen sized ) .A gripe include filthy towel , even dirty bath , mini - bar fridge , expensive internet ( $ 20 ) message light would go off . on plus side , position much well Chicago Hilton ( although room decent view ) , decor fresh , bath amenity nice bed comfortable . breakfast nice although buffet , limited choice . service generally good especially bar lively . overall adequate hotel much well Chicago , often money . 
 Oct 12 2008 	 european splendor 	 beautiful place european charm . complaint , great location , ( never like park Chicago , though ) . $ 35 night next door . large beautiful lobby , touch class . fantastic location downtown , Navy Pier , great Grant Park ( Millenium Park , ) ... love . 
 Oct 9 2008 	 Excellent remodel Chicago Loop classic 	 stay 3 night business trip . property near completion $ 170 million refit , show . hotel front desk staff friendly helpful include desk concierce . Desk attendant go way provide free upgrade enormous apartment - like suite complete dining table , living room , wet bar fridge , two newly remodel bathroom , flat panel tv , king bed , walk closet , etc . ( Hilton Honors Gold ) . old hotel wide variety room , closet sized , unlike immense suite . the all - new , & quot ; hip & quot ; live room furniture little strange - look comfortable , lush king size bed great . 9th floor , end - of - hall suite & quot ; EL & quot ; face Wabash Street well soundproof reasonably quiet . bathroom modern clean . several decent restaurant withe walk distance , unbeatable central loop location walk distance major Chicago landmark attraction , Wabash State . free breakfast executive club access Honors member . expensive parking , $ 33 per night ( typical Chicago ) . 
 Oct 6 2008 	 Adequate 	 Stayed Palmer House training class help premise . the lobby beautiful ! kind weird layout lounge middle beautiful nonetheless . check quick staff member polite .. everything great get room . it TINY ! like closet tiny ! possibly stress small ! look bathroom , even small ! could use toilet , start shower wash hand sink time ! feel like back college dorm well bed ! impressed government 's dime decide gripe . this hotel great location ! red line practically outside front door ! also nice pub right around side build great food fun atmosphere . my fellow attendee gripe room assume room bad mine . this cool , old hotel friendly staff , great location , lot history ... make sure not get tiny room : ) 
 Oct 1 2008 	 Wonderful Service 	 bring new puppy business trip stay Palmer House . service wonderful , staff friendly towards dog owner , even stop tell nice dog . easy access red line Midway . valet prompt retrieve car ( recommend call advance car wait ) . 
 Sep 29 2008 	 expect 	 upon arrive Palmer House , stun rush atmosphere . take we minute get orient lobby , multitude foot traffic go either direction give time . finally arrive check desk , greet rather impersonal . man stay phone entire time check we ( find rude we , also people try carry conversation end ) . reorientate lobby area fill & quot ; cocktailer & quot ; business trip ( bother , make bit difficult navigate bag ) . add ambiance level absolutely spectacular . definitely take back century , phenomenal take . arrive 17th floor find room key not work . El , carry bag we , would not frustrating , worn , ready drop bag , shower , regroup . husband leave bag , wait patiently elevator seem take forever reach floor . eventually return , turn gentleman front desk assign we wrong room . imagine surprise ... ( pay attention first place ! ) get room , clean , eclectic modern way . still old tv . decent sized bathroom . room small , be stay couple day , manageable . not expect typical Chicago boutique experience hotel . 's hustle bustle 's good . concierge pleasant , overly friendly . efficiency seem key , friendliness . cocktail , app , dessert hotel restaurant really enjoy . would return great price could not beat . 
 Sep 27 2008 	 nice hotel 	 nice hotel Monroe Street , close art institute Chicago , magnificent mile , lobby precious , room comfortable , good people conserje course , information CTA important place go . bad , free hotel , charge fitness $ 18 every day $ 30 internet access . 
 Sep 27 2008 	 Old Comfy Hotel 	 nice comy old Chicago Hotel ( Mark Twain host open party ) . staff efficient help luggage check - in . room two bathroom . the hotel restaurant ok breakfast though Corner Bakery block cheap . wife stay two night treat ourself dinner Lockwood restaurant one night - $ 190 two nice . night go Berghoff restaurant next block - another old Chicago institution . 
 Sep 26 2008 	 could well 	 stay Palmer House Hilton 2 night part honeymoon trip . reserve King Size room executive floor . forget time check . check say Queen . ask could move King say - hotel fully book . luggage room ok two Queen size bed seem quite small . find reservation specifically say King Size husband take reception . magically King Size room appear ( even though claim fully book ) . apology . offer send someone help we move bag . King Size room nice though quite big . Executive Floor breakfast include , 's area breakfast . pretty poor . free nothing replace top . not think Executive floor actually worth service not well would get rest hotel . pay breakfast main restaurant next morning much well . ok expect much well . hotel nice service let . no - one go way help seem like could not bother . 
 Sep 24 2008 	 Beautiful Historic Hotel - currently construction 	 Palmer House Hilton absolutely beautiful historic hotel downtown Chicago , close famous Buckingham Fountain , 1 - 1.5 mile away Navy Pier . walk shore , even walk way Navy Pier . interior breathtake intricate detail , gold carving , mural , etc . unfortunately , right 's construction , make get hotel bit uncomfortable - traffic congestion one entrance completely close . room nice comfortable . service good , even put hold credit card security deposit ask , think great . get nice restaurant , need go toward Navy Pier , nothing immediate vicinity not count hotel restaurant , otherwise great hotel great location . 
 Sep 18 2008 	 beautiful hotel renovation 	 stay Palmer House Hilton June girl ' weekend . room lovely looked recently redecorate . also large comfortably set cot room spare . however , part hotel renovation time second bathroom room completely close . bathtub room plug wait hour come fix , make second phone call . renovation do ' m sure lovely hotel , little disappointed service receive . bright side 's excellent location , within walk distance many Chicago attraction . 
 Sep 14 2008 	 absolutely fantastic stay 	 fantastic stay Palmer House hotel , stay week August 08 , staff nice helpful , location brilliant , room beautiful , clean comfortable , pure luxury , l thoroughly enjoy stay hotel would highly recommend anyone . 
 Sep 14 2008 	 ... nice 	 stay hotel day town conference . pro : - beautiful lobby - great service - good room service food ( bring milk charge ) - great location ! con : -incredibly expensive internet not even wireless ... not bother pay ... be like 12 buck day ... worth ... someone else say go corner bakery around corner use free internet ... -the room service bit pricey ( order late dinner breakfast stay ) time ... -one entrance block construction - will not let check - in early ... - poor cell phone reception lobby area .. except near main elevator ... guess force wait check - in ? -housekeeping come early morning ... early ever come hotel 
 Sep 9 2008 	 Super Location Great Service Good Price ( Chicago ! ) 	 husband take train Chicago Valentine 's Day birthday . arrive check time , friendly bellman tell we go ahead registration sure would able put we room right away . impress magnificent lobby ! woman registration kind find we room . however , unlocked door , another guest standing ( fortunately fully clothe ) ; arrange late departure something obviously confuse . back registration go , woman apologize profusely bump we expensive room tower ' for trouble ' . room large ( although original room good size ) , nicely decorate , comfortable bed ' ve sleep outside home . level , breakfast provide well hearty afternoon buffet munchie . wonderful weekend within walk distance Art Institute , great shopping , choice excellent restaurant . whenever need cab , Palmer House employee assist we . never treat anything less courtesy consideration , look forward pleasure another visit . 
 Sep 9 2008 	 construction ! 	 get $ 99 deal Hotwire stay . excited see construction entire outer side hotel . EL line outside entrance also construction . dodged construction make way actual check area , not problem . get king size room pretty average . lobby beautiful , everything else would expect $ 99 night . glad not pay rack rate . excellent location , staff friendly , room sound proof . Bachelorette party come across hall 2:30am make aware . 
 Sep 8 2008 	 staying make vacation well easy . 	 great experience check check ( phone call room ) . Kathy concierge desk give we GREAT tip -she know stuff ! take advice - take Greyline tour . 's PC lobby check flight / print boarding pass . restaurant food delicious . location perfect forcatching taxi , city bus , train , walk , shop , eat seeing show . room clean . everyone polite helpful . many positive outweigh thin wall . 
 Sep 7 2008 	 Priced Hotel Chicago 	 Palmer House Hilton Downtown Chicago , ILDate : Labor Day Weekend 2008reviewer : Couple Louisville , KY go fun weekend ! hotel historic beautiful ! beware first thing ask check , & quot ; would like upgrade room $ 55.00 nite ? & quot ; room expensive begin , great location we . size room fine , expensive hotel full size bed ! plenty room queen size , want upgrade $ 55.00 ! get queen size bed . also wifi $ 18.00 day ... UPS buisness center charge 15 minute use internet . pool close gym cost $ 18.00 day ! hotel keep charge every little thing . plenty hotel downtown Chicago great location include extras nightly room fee . choose one next time ! 
 Sep 7 2008 	 Pleased Palmer House 	 Renovation progress look nice . room appear recently renovate , superficial change bathroom . Room also lack flat screen tv , well - appoint sort homage 1940s . can not complain service . 
 Sep 5 2008 	 Got engage Chicago stay staff amazing ! 	 stay winter , although 10 min walk Michigan Mile still great accesable location . lobby area stunning altough quite busy , definately nice atmosphere . staff great , help plan propose arranged balloon champagne etc put room whilst . definately worth stay ! 
 Sep 4 2008 	 count service ! 	 book hotel Southwest vacation . the hotel beautiful nicely locate . the room modern , bathroom bite small . the bad experience noise , hear everything happen hallway ! get change room cause right front elevator could hear people chat come back 2 am ... check long pleasant , one person attend line 12 people ... even though change room make numerous call get do , luggage move key disconnected without we notify , spend another half hour front desk find new room . service definitly average rude 
 Sep 2 2008 	 Great location Beautiful well Taken Care 	 book room Hotwire , always unsure expect . pleasantly surprised ! location outstanding , close Lake , close shopping , within walk distance everything . mention train stop right . room bit small , bad 2 night stay . front desk bit hasty work we accomodation , expect due book Hotwire . also problem obtain free toiletry , work end . overall , would DEFINITELY stay suggest friend . athough , beware price drink bar lobby ... $ 24 two vodka / tonic . EEK ! 
 Sep 2 2008 	 Resting Laurels 	 hotel beautiful lobby august history Palmer House Hilton Chicago . however , guest not sleep lobby , heritage substitute customer service . moment wife arrive , make feel Palmer House Hilton we big , fat favor let we stay . doormen bellman ignore we , desk clerk indifferent serve we . ask bartender change fifty , flatly refuse , utter something sound & quot ; small bank ! small bank ! & quot ; room cramp , bathroom even ; toilet paper dispenser final remnant single roll arrive . far furnishing , word & quot ; adequate & quot ; appropriate , give reputation hotel , lead expect well . room nothing distinguish typical Best Western Country Inn & amp ; Suites , except fact small , bathroom not even curve shower curtain rod . also disappoint general attitude & quot ; charge them light , extra mouse , two percent look mirror twice . & quot ; end spend thirty dollar high - speed internet two day . book Priceline.com , room 112 dollar night , spectacular price downtown Chicago ; simply put , get pay . favor , fellow traveler : stay Monaco room extravagant staff see be treat like guest rather imposition . fact Charles Dickens never stay Monaco problem , walk three block palmer check lobby . not ask bartender change . 
 Sep 2 2008 	 nice lobby small outdated room ... 	 stay 3 night labor day weekend ok experience . room pretty small seem outdated . bathroom pretty small well , little amentitie . lobby nice fitness center , however , charge $ 18 day fitness center indicate anywhere website BIG disappointment . hotel centrally locate red line right outside . would recommend hotel tight budget , not expect much basic . 
 Aug 31 2008 	 busy busy Busy Excellent 	 spend week US Trip . inform busy hotel , indeed . doubt busy Hilton l stay anywhere world . be may , welcome everywhere reception door staff . the room ok , position indeed excellent . they say quieter Friday anmd Saturday . maybe . I complaint whatsoever , would recommend take drink exquisite louge . you walk distance nearly everything . excellent value . 
 Aug 30 2008 	 historic renovation good location great price 	 old hotel restore grandeur . lobby , bar , restaurant great . room good repair , basic still . can not beat location price . concierge service well ever experience . 
 Aug 26 2008 	 old world elegance . 	 Palmer House Chicago wonderful option visit Chicago would like take step back time . lobby hotel fine ever visit adorn gold leaf nearly everywhere look . the room small size , perfectly acceptable consider age style property . bellman extremely nice chat assist luggage ; however , way hotel subject patronize remark one baggage attendant . other slight miscue , everything Hilton Palmer House world class much worth visit Chicago . 
 Aug 25 2008 	 location great room much 	 read review decide open minded . hotel still renovation main entrance currently wabash . assign room 19th floor previous experience hotel fire alarm situation ask locate low floor . new room 9th floor . know hand hotel provide coffee maker ( hello , 2008 ! ) inform guest could rent one duration stay . ( long true ) . bring instant coffee creamer ( Yuck ) . supposedly Starbucks move first level soon . room small , mean small ! bathroom door open toilet . also closet door close . view window iron clothe wall pin curtain shut close way . staff cordial , especially bellhop Lockwood ( hotel restaurant ) bartender . location can not beat breathing problem might consider stay somewhere else taxi congestion hotel situate directly next to/ slightly & quot ; L & quot ; . 
 Aug 24 2008 	 Best Location City ! 	 get steal room Palmer House Hilton year ! Booking Priceline 's bid make cheap chain motel outskirt town . the hotel 's lobby gorgeous . lucky enough stay brand new room . 's huge room , be definitely comfortable ( toiletteries Crabtree & amp ; Evelyn adore ) ! good thing hotel central location . 's walk distance Buckingham Fountain , Mag Mile , Art Institute every one Chicago 's free trolley line . we enjoy week long stay much ! 
 Aug 19 2008 	 not fool Hilton name 	 amazing decor , nice historic hotel . could great hotel manage properly ... main problem attitude staff . unfriendly , obnoxious , indifferent . talk housekeeping ( relatively friendly ) reception , concerge , business center staff behave like big favor pay attention . hhonor diamond vip ( Hilton high tier - obviously stay quite bit Hiltons ) recall treat attitude anywhere world . not know whether problem due lack training , hotel hirig police , due racial tension Chicago ( come Canada virtually non - existent ) . hotel not adequate security , easy access street arcade everyone enter elevator unnoticed . come back dinner , end ride elevator vomit smell street drunk sporadically press button . raise issue reception , receive answer put steel barrier prevent people enter building ... ? speak elevator , prepare wait elevator 10 min morning 5 min rest day . guess 's price stay historic building : - ) yet , hotel lobby fantastic room decoration really good . not regret stay hotel ( apparently , long run hotel North America ) service certainly Hilton standard . and btw , aware health club free diamond vip member . 
 Aug 18 2008 	 nice renovated hotel - solid 4 star ! 	 hotel beautifully renovate . the lounge / lobby really something behold . stay hotel twice business impress . although super busy , also private quiet . sure ask renovate room . everything clean , grand busy ! highly recommend business visitor city . traveler ( see ) want free coffee -- reason ... usually coffee machine filthy dirty . starbuck open soon street level ! 
 Aug 18 2008 	 Fantastic Location Average Service 	 associate stay Palmer House Hilton Saturday , August 16th , 2008 . upon check approximately 4:00 P.M. , advise two bed room available smoking floor . reluctantly agree unfortunate situation , choice , say rather disappointing hornswaggle smoking room get two bed . , place beautiful , location perfect , find well appoint general . advice anyone stay Palmer House book Priceline Hotwire check early possible . possible traveler book via discount website would appear fall bottom priority list term room choice . 
 Aug 18 2008 	 rude staff 	 Palmer House without question beautiful hotel . staff act though we favor let we stay . stay ( five night ) , clean staff leave hotel room door open day , contact front desk , act though nuisance bothering . likewise disaffect rude discussion charge room . also , though internet increasingly offer free hotel guest even cheap hotel , prepare Palmer House pay least $ 12.95 day broadband Internet ( be slow speed -- fast one pay $ 15.95 ) . also prepare spend $ 45 night parking ( be flat rate , matter long within 24 - hour period car ) . short , not mind pay lot normally complementary thing not mind treat poorly staff , Palmer House provide clean place stay prime location . 
 Aug 17 2008 	 busy busy busy ! 	 stay one night Sat . July 19 , 08 via Hotwire - $ 120 altogether , good price downtown Chicago . never see busy hotel ! line check - in 5 pm , lobby lobby bar full people mill ; even sidewalk front hotel , people load unload car taxi . pleasant desk receptionist . allocate room 431 - huge ! 15 ' x 25 ' ( yes ! pace : ) : ) contrast , bathroom SMALL , functional . look room bathroom & quot ; halfway & quot ; modernise kind art - deco yucky green ! interior room overlook fire - escape building , street noise - inconsiderate guest hallway 3 ! comfortable bed , toiletry provide . price pay ok - course , drink lobby bar usual downtown Chicago price ! ( i.e ... expensive ) . AC work fine . 
 Aug 12 2008 	 stay somewhere else next time . 	 something always seem go wrong visit Chicago , last time car get tow 2 am ( course luggage , map & amp ; $ car ) wander street Chicago aimlessly ... time issue hotel : plus 1 star : locationplus 1 star : gorgeous lobby , historical hotelminu 1 star- paper thin WALLSMinus 1 star- woken maid morningMinus 1 star allow boyfriend room card stop work & amp ; helpful way . I travel throughout US , Europe & amp ; Asia not remember hotel , motel , lodge maid come checkout least 11 am . might problemmatic paperthin wall help . FRI : 9:23am Maid service next door ( fly late & amp ; CA time feel like 7:23am 5 hour plan wake ) . be talk faintly hear vaccuum , be talk hear push hanger closet together ... 's thin wall be . I crawl bed & amp ; put & quot ; disturb & quot ; sign . minute later door start shake weird noise like someone 's rub door apparently polish every morning -- would say not read sign DISTURBING us.later night get listen neighbor sex . SAT : Maid service come 8:30am ! ( , someone PST feel like 6:30am wakeup , esp . wedding reception midnight night ! ) . SUN . 3:14am wake scream fight next door ( apparently jerk ditch GF ) . 7:00am wake someone room side decide good time SING.8:30 - 9:30am Maid knock neighbouring door wake we later morning ( would finally learn put disturb ( polish door ! ) sign night ) .Went visit friend hour outside Chicago . get call BF . card will not work room . he go front desk & amp ; since name not reservation would not give new card ( fair enough , appreciate give one anyone ) . really piss refuse consider reasonable alternative prove claim assist he . I mean hotel card , know name person room , know room # , could describe room & amp ; luggage , offer give credit card # room charge - not come randomly & amp ; fishing info . they tell call & amp ; verify would enough let in . he ask look key see could see not work . theyclaime key fine valid work ( accuse find key mysteriously know room # & amp ; name associated card ) ? . also refuse send someone could prove card not work belonging really room . so call upset not allow room , exhaust long day expect back least 4 hour least hour away . I call demand speak someone would attempt assist get someone add name reservation let - definitely soured afternoon . other thing would bother mention except sleep deprive & amp ; cranky instance : front build construction ( shame , would ' ve like see ) . would nice tell phone call address , give street entrance , instead street working entrance ) . big read note POOL close , mention front door there . and suppose fault ask close subway line come airport ( know separate train / non - train line ) , instead give we stop 15 foot front front door exactly line airport - tell get stop 5 block away ... still , deductive reasoning tell confused tourist town come Midway Orange line , probably want close Orange line stop , spend time transfer line stop & amp ; tote luggage hotel . 
 Aug 12 2008 	 caffeine - free zone 	 stay Motel 6 get free coffee . super 8 , . Hilton , way . could not believe , be true . coffee pot room , coffee pot lobby . morning street level ( lobby , one floor ) steady stream bleary - eyed people walk street find Starbucks Dunkin ' Donuts McDonald 's , oppose stream people come back hotel cup two ( $ 1.50- $ 4.00 ) coffee . come on , Hilton , heart ! cup joe would make life lot well . oh , way , wall pretty thin . the shower great . wi - fi daily rate exorbitant . check - in -out breeze . the wait elevator never minute . sheet soft . 
 Aug 11 2008 	 Disappointed 	 kind let - down Hilton ... rent two connect room surprised find broken iron board would stay , door knob fall closet , shower barely enough pressure rinse , toilet constantly drain fill , mention coffee maker ? ? stay lot Hilton 's would stay . beautiful lobby pleasant staff ... sub - standard room feature . 
 Aug 5 2008 	 really enjoy Palmer House 	 wife stay Palmer House Hilton 2nd anniversary couple week ago . book Priceline , read number bad review worry stay . arrive valet parking convenient people friendly . bell hop helpfull . come escalator awe beautiful lobby , check go smooth . got room , worry go tiny , not , accually nice size , suite nice . bed comfortable decor nice , granite countertop . must one remodel room . stay short time happy . awesome location , close everything . nice stay . reason give 4 star instead 5 breakfeast , additional charge use hotel feature ( fitness center ) 
 Aug 5 2008 	 crowd busy hotel 	 get great deal room Palmer House decide stay . clear , upon check - in , get pay . room , Studio , tiny . ' m kid -- know people walk - in closet big room . long narrow , one full - size bed locate right inside door . past bed , cram furniture put regular sized room . one dresser would fine -- really not need desk chair across , move chair away desk open bureau drawer . issue feel constant crowd hotel . time ever stand long queue , literally snake velvet rope register , go Las Vegas . palmer House Hilton feel busy Vegas hotel -- - hustle / bustle elegance personalize service . awaken night , 2am next night 4AM , scream teenager come back partying . since bed right door , could hear everything hallway , not exactly make pleasant night 's rest . advice -- stay location , price get good deal web , beware ! 
 Aug 4 2008 	 great location love room ! 	 book priceline $ 100 night , see review people get $ 89 night . yet stay pay little bit problem . wife stay 6 night really enjoy . arrive early 12:30 1:00 pm problem check early give King size bed . review say room small , travel two people not really need anymore room . also nice safe room could lock valuable . place quite busy 1600 room , like crowd place . well , currently construction pool open , little disappointing . one thing think ridiculous pay $ 12.95 day internet . find place corner Wabash Monroe beside hotel could get free wireless . love place would stay sure . 
 Aug 3 2008 	 like Crowds Place 	 stay hotel invite family wedding immediate family member stay . entrance right elevate train immediate feel one chaos . feel continue lobby hoard people mill around wait check . lobby grand beautiful though ceiling one stare admire hour . room executive level need special key elevator mean every time guest floor , accompany . also want visit guest area descend lobby take different elevator reach floor . dinner private dining room service fantastic food . room huge living room dining area separate bedroom . also two full bath husband really appreciate since tiny . 's grand old hotel decor match . location wonderful . be short walk Art Institute shoreline 's beautiful walkway park . 
 Aug 2 2008 	 overprice overrated top 	 Booked Hotwire consequently place room barely room walk around luggage . ' view ' ' inner courtyard ' nothing wall window room . unable determine weather outside except either day night . they long in - room coffee appliance . either go ostentatious dining room , go around corner Starbucks McDonald's . internet access free ( $ 12.95/24 hour ) , & quot ; Gift Shop & quot ; joke ( tuck away corner coat check room , concierge service limit hour , business center open ' business hour ' make difficult get work do ' business hour . & quot ; would stay ever , recommend anyone . well stay Holiday Inn Express ! 
