great 	 Mandalay Bay beautiful property extremely well - maintain . clean , & quot ; standard & quot ; room large well appoint find employee friendly service excellent . for we one drawback like european - style soft pillow top mattress bed , will happy bed . prefer firm old - style hotel mattress back support . none bed board provide thin help . let provide thought several subject : eat Fleur de Lys , Aureole , Rick Moonen 's RM Seafood Border Grill , along one brunch buffet one lunch buffet . first 3 restaurant outstanding well know chef behind . case Rick Moonen , live Vegas on - site often . think Fleur de Lys absolutely outstanding would rate Rick Moonen 's # 2 first 3 high - end gourmet restaurant . expensive worth . Border Grill excellent mexican restaurant actually get healthy mexican item . try turkey Tostada , instance , delicious healthy not eat shell . portion big gound thing get excellent . we think buffet great , especially consider price much high say Mirage Treasure Island . find many item buffet prepared manner deteriorate fairly quickly sit buffet . item , like flank steak instance , top quality . would try somewhere else . if want save one meal day good alternative food court locate walkway Mandalay Bay Luxor Excalibar Casinos . several franchise operation include Quiznos Subs normal franchise price . go back Casino upstairs Mandalay Place will find walkway . many comment location Mandalay Bay find negative . seem much quieter weekend ( althought obviously busy ) & quot ; zoo & quot ; like would consider Mirage , instance . also free tram Mandalay Bay Luxor , Excalibar MGM run back forth not wait long one . get MGM near center strip less mile walk Mirage would consider close end main strip hotel . significant negative we Vegas fact way behind curve term smoke regulation . still permit smoking casino sportsbook . week 's busy bad weekend casino particularly busy smell smoke everywhere go . can not escape can not sit game casino sportsbook without probability smoker sit near make bad . & quot ; smoking & quot ; area casino big drawback we ... fact , drawback may return Vegas finally leap 20th century ban smoke casino . 
 second home 	 everything great alot trouble Business Center hotell 
 Nice Hotel shame unfriendly unhelpful staff . 	 room nice bed comfortable . room service staff bellboy friendly professional . as come Las Vegas get marry , least five message send hotel we , recieve none , Reception tell we , job pass message ' . also treat good friend indifference try order pay bottle Champayne go room . on day wedding , go Spa makeup do , tell , ' we do not bridal make - up hotel ' . faced make - up ' most important day life ' , go Hair Salon get hair do anyway . offer Birdal Make - up service . surely spa staff know Salon tell ? salon staff friendly , helpful professional . on check - out ask use day room , tell expect pay another $ 30 use Spa day , receptionist tell we ' no hotel stay day room ' . first hotel ever stay offer use day room . 
 enjoy first time Mandalay Bay 	 stay Mandalay Bay 3 night . normally stay less expensive casino buy 2 night get 1 free special make within budget . reserve least expensive room low floor receive room 30th floor strip view ! eat Runjungle Rodizio eat brazilian barbecue . really like would eat . also eat House Blues breakfast . go back next day get 2 1 . room nice ipod alarm clock big tv 's . bathroom big tv watch tub double sink . wide variety slot $ 10 min crap table 6 table go time . would stay ! 
 's 5/5 	 stay Mandalay Bay four night mid - November , celebrate birthday . overall , like hotel would probably stay . check fast easy ; Monday , weekend crowd . check - out also easy , long line Friday , UFC championship event take place follow day . express check - out available roon tv , must use credit card . use credit card check - in , actually pay cash via debit card check - out , use desk . service friendly informative . bell service also fast , friendly helpful . bellman call housekeep we take care of:1 . pillows2 . Mildew shower stall ( take care regular maintenance ) 3 . door toilet stall rehinge . these item accomplish quickly . the room large , bathroom . overall , clean keep way . read light bed not work engineer could not fix . instruction price list mini - bar ( although ask one ) , careful . 's expensive , mini - bar always . : be get sensor , pick something take something fridge , charge room within 30 second . food hotel terrific ! eat Lupo , StripSteak , Raffles , China Grill & amp ; room service , excellent . mix : premier restaurant locate top thehotel extremely pricey . bad experience . drink check view . soon see host stand walk restaurant bar , least six man dark suit nothing food prep service . eye we suspiciously . seem bouncer . music bar blasting ( could heard dining room ) . order two drink , go onto terrace check much - ballyhooed view . come back bar , half drink go . stem glass sticky . next glass $ 3 cash - , charge drink room . obviously , someone drunk glass . bartender skeptical , feel sticky glass see money , make fresh drink . ' m glad press point ; cabbie take we airport tell we 's serious problem & quot ; date rape & quot ; drug drink , make sure keep hand time . the casino clean , plenty machine & amp ; table , good drink service . ground lush lovely . beach amazing . we see Lion King wonderful . ticket agent helpful ; knee problem suggest ADA seat , perfect . overall , good experience , recommend hotel would stay . 's end strip though . be look thick thing , 's . 
 Great Hotel 	 stay family 8 day attend conference . absolutely love ! room amenity great , fabulous view bed comfortable hate leave . everyone friendly front desk staff maid cleaner . see people clean hour day night , even dust cornice pillar . food expensive find case everywhere Las Vegas . love free internet kiosk confirm flight print boarding pass . would return hotel . quiet - hear noise adjoining room not bad . 
 beware hotel commit fraud 	 stay Mandalay Bay ( stay 20 hotel 3 month every year ) August go check hotel apply total mini bar account ( hundred dollar ) . use mini bar call front desk take 40 min answer . apologized say could check tv system mini bar bill would removed ( straight lie ) action require part . go Canada cruise Alaska return check Mastercard surprise total bill include mini bar , immediately contact Mandalay Bay apologize say credit already process would account 14 day ( straight lie ) . rechecke back Australia mini bar bill still credit card contact bank submit contest . bank contact Mandalay bay simply send hotel bill never sign agree say charge ( dishonest say least ) . start fraud investigation Mastercard waste time . say stay many hotel every year never issue Mandalay Bay either incompetent straight Fraudsters . would never allow anyone know stay dishonest establishment . 
 ABSOLUTLEY FABULOUS HOTEL . TOP CLASS . 	 hotel epitome class . room see believe , service outstanding food unreal . stay 3 day trip impress cancel trip phoenix go back 4 day later . be return july 2010 . can not wait . 
 Apr 22 2009 	 Mandalay Bay family 	 spend 6 day Mandalay Bay mid - April celebrate 25th anniversary . pick Mandalay Bay two reason - availability 2 bedroom suite 2 bed ( 14 year old daughter 13 year old son ) pool . check take little . rather one line go next available window , multiple line ( one line clerk ) could stick slow line . request non - smoking two bedroom suite two bed 2nd room . get room , obvious previous quest smoker king 2nd bedroom . call front desk get we move proper room comment not guarantee particular configuration suite ( despite confirmation travel agency 2 bed 2nd room . plasma tv bedroom living room area along small LCD tv 's bathroom . bathroom large Jacuzzi tub 2nd bathroom huge shower complete rain shower head ceiling . the suite roomy comfortable many amenity microwave coffee maker would nice . there many food option high price . walk Luxor take advantage lower price food court ( Quiznos , McDonalds , etc ) . BBQ pork sandwich House Blues good . yes locate southern end strip 's distance many place know ahead time can not complain that . the pool nice extremely crowded . tout sand beach 's wall wall lounge chair . nice day not get first thing morning get chair . we be big gambler find casino one appeal visit . plenty open space group machine ceiling high many casino . give open airy feel other see ( Harrah 's example , give we claustrophobia & lt ; g & gt ; ) .The concierge helpful pleasant , book we day trip Hoover Dam . overall pleasant experience would consider Mandalay Bay return Vegas . 
 Apr 22 2009 	 nice hotel good value 	 get steal hotel use Expedia , also come $ 25 resort credit use towards food . room nice large , bathroom separate soak tub glass shower flat screen tv . bed super comfortable featherbed . really hate pillow though .... kind bulky hard . eat buffet breakfast , huge selection item price ( 15.99 per person ) pretty good . one small complaint service . check , ask front desk time Shark Reef Aquarium open say 10 am 10 pm . leave hotel plan come back Shark Reef go bed . arrive back 7:30 find close ! upset 3 year old wanting see shark day . husband talk manager let know manager offerre give we free night 's stay , plane leave morning . apparantly , hour Shark reef change week prior close 7 8 week . overall , nice hotel lot . keep mind lot walk parking garage elevator guest room . think pretty standard Vegas hotel size . oh , pool really nice . huge wave pool , lazy river , beach , regular pool . 
 Apr 21 2009 	 hype deliver 	 wife recently stay Mandalay three night get decent promotion discount room . friend rave big pool Mandalay hotel nice . the good : check - in / check - out quick easy . hotel gaming floor spacious spread - out . Sunday morning buffet bit pricy ( 25 - 30ish ) , special brunch crab leg prime rib - excellent buffet . also tram take far side Excaliber , right skywalk head NY / NY . tram not make stop head back mandalay - make nice quick trip . the bad : pool area - lazy river , wave pool , sunbathe . hotel probably large pool area Vegas , wave pool get 7 ft deep , real sand around wave pool . compare number room ( 3200 + ) make crowded pool area , unless get opening ( 10 am ) lucky find seat . ' hard blame hotel lounge chair guest ratio though . ' definitely well around – problem … people stay hotel pool . tube lazy river go fast well – go 10:15 Monday ! wave - pool also pretty lame - one medium - sized wave every minute . would pretty fun save kid , much thrill adult . hotel also furthest south – ideal plan spend lot time strip . the ugly : hotel ' elevator insanely slow . make sure hold " close door " button stop . line around elevator also get really crowd due large number guest super slow elevator . fitness center part spa - will pay $ 30 + day pass . overall : room ' nice expecting . stay Treasure Island last year think room nicer , drink ( pool ) lot well available lounge chair give time . wife late 20 ' probably try NY / NY Paris next trip , maybe even TI . pretty disappointed mandalay think ' hype crow . would not recommend couple , would probably great family kid . 
 Apr 20 2009 	 nice Stay Mandalay Bay 	 stay MBay week two adult one child ( yes , bring son Vegas : ) . know review mix , will add two cent . what good : check - in smooth easy ; property beautiful inside lobby , casino , public space etc . nicely maintain clean ; staff consistently friendly ; casino large overly crowded ; smokey ; dealer friendly ; restaurant nice ; room large ; strip view nice ; Shark Reef aquarium . what great : pool , pool , pool - family friendly large - even though quite crowded sometimes hard come seat not arrive near opening time ; landscaping ; bed - lovely comfortable ; huge bathroom soaker tub tv ; housekeeping ; bellman ; buffet ; staff pool ; tram Luxor Excaliber ; Border Grill ; security staff . what not great : bad luck beside loudly argue ( scream slamming , actually ) next - door neighbour ( hotel 's fault , obviously ) - wall super - sound - proof ; Raffles cafe slooooowww pricey get ; sundrie expensive ( , , Vegas ) ; stain chair room - biggie ; crowd space around elevator lobby area ; little stuff . overall , would highly recommend Mandalay Bay . type stay - single , couple , conventioneer , lot family , young , old everyone . pool great draw get early , relax day away . prepare wallet open lot try win $ back casino : ) try breakfast buffet Bay Side ; really good price ( $ 16 adult , kid 4 free ) . kid love view airport ( boy ) plane helicopter come , go ride tram . pop arcade Excaliber . also like shop Mandalay Place dance penguin outside Minus 5 vodka bar . fun time fantastic city . 's Vegas , baby ! 
 Apr 20 2009 	 huge hotel southern End Strip 	 decide stay several different hotel Vegas book hotel northern end strip , select Mandalay Bay 2nd hotel . first impression size complex . eventually find way massive self park garage registration , wait 20 minute check . room 26th floor impressive , view Strip airport . room spacious bathroom even . like tv bathroom ! elevator system good delay . pool area excellent . main problem hotel 's location . south end main hotel strip , quite journey central strip , although monorail take Excalibur . would recommend Mandalay Bay hotel would suggest friend central location would even well . 
 Apr 19 2009 	 Nice Place stay far away 	 although nice place stay find inconvenient distance everything ..... free Tram take get Mandalay , Luxor Excalibur , foot ..... mile mile get anywhere .... cab pricey ... Mandalay Freemont street $ 25 one way .... good stay mid strip .... Treasure Island Cearsers ...... room great , clean ready suppose ..... pool nice busy busy busy ..... drink expensive .... find everywhere pricey ... yes get cheap buffet steak lobster dinner $ 11.99 trust , get pay ....... good show see Gordie Brown ... american superstar pretty good Mystere awesome ... see Grand Canyon Hoover Dam airplane incredible quezzy .... windy ride rough .... beware timeshare people .... want give kind discount free show promise 2 hour time actual fact like 5 hour ... Freemont street must night ... Dick 's Restraunt Excalibur must ..... ( adult .. child ) staff ton fun ..... overall great time someplace would visit 
 Apr 19 2009 	 room thrash ! 	 stay Hotel every year go Vegas decide try mandalay time disappointed visit . upgrade 650 room find completely thrash . stained couch , every piece furniture peeling , curtain hook , shower nozzle loose , hair shower etc . etc .. ask move room different location see exact thing ! ! room renovate 2 year ago look like frat party every night since . luckily upgrade we 60th floor nice suite honestly would ' ve prefer move since great view strip . airport little noisy ( plane take 5 am ! ) sadly will stay different hotel next year miss awesome pool . 
 Apr 17 2009 	 Bay OK 	 stay couple night Bay last weekend . always want stay , get great rate casino side house . use often stay Luxor back , end Strip really issue we ( except note ) . like casino , restaurant , etc . mb , jump chance try it . we 550DR 33 floor . room nice , roomy expect . Liked & amp ; closet , not thrill bathroom entrance right main room . personal , preference , suppose , unless go way close bathroom door , seem intrude main room . other mention slowness elevator . find true much time . course , not help half time seem family car , parent allow child get thrill playing button , result unnecessary stop down . there seem like awful lot family run around property . however , kind expect popularity pool . parent , hotel staff , need well job keep child casino , however . one thing not see mention much issue jet noise . room face McCarran , jet not stop til well midnight , start early next morning . helicopter right across street , also . could hear quite clearly muffle turn A / c fan high setting . with say , would stay . think 's one nice property strip , despite minor drawback . 
 Apr 17 2009 	 HOTEL ! 	 thi third trip Mandalay Bay . last trip start end bad , contact Bill Hornbuckle , NEW CFO . finding happen go far beyond messure make wife happy . medium suit the34th floor comp . wonderfull bottle red wine , strawberry die hand write card fom . mandalay hotel . resort spa . upscale anyone budget . food wonderful , lounge 's great . staff always toe . room clean , well take care date . always love Mandalay Bay . stay Wynn , MGM well other . stay anywhere else Mandalay Bay . room service away time , wonderful food great service . look upscale hotel food fun great service expect money .... mandalay Bay place go ! 
 Apr 16 2009 	 Nice Hotel .... Concrete Beach 	 family visit Mandalay Easter weekend 4/9 - 4/15 . upon arrival enter hotel 's lobby absolutely immaculate impressive . room 28th floor overlook strip ( appear 1/4 chance ) . although room beautiful , show sign use rug stain bed cover look little use . bathroom many reviewer mention center piece even basic room . 10 year old son take bath every morning could opportunity watch Sponge Bob bathroom 's HD . also say casino well design well Las Vegas . decent place eat shark reef exhibit ( bit overpriced ) . major complaint pool . although pool facility well design , Easter Sunday 12 noon could not get chair save life . also apply 2 low pool lazy river . end go south pool chair . like other end use concrete beach day . 
 Apr 16 2009 	 Waste Money ! ! ! ! ! 	 usually stay MGM decide go mb rate go pool . specifically ask restriction , tell , wrong , height restriction wave pool daughter could not even go in . service terrible . sit hour beach ignore waittresse finally get get $ 11 drink myself . the elevator slow , valet slow tram work 2 3 day . let tell , loooooong walk MGM carry sleep 4 year old . the hotel inconvenient , overprice value bad service hotel stay at . the slot machine also fun unless like penny dollar machine . may recreational gambler really miss quarter slot . : ( available . be careful snack room , pick look get charge ! internet charge per computer per day . 
 Apr 15 2009 	 great room customer service prepare wait elevator 	 stay 3 night Mandalay Bay promotion enjoy stay . room spacious , clean , update . able get non - smoking room upon arrival , get 2 queen , instead king request . not use pool time , hear crow chair find , glad not . real issue elevator . wait 5 minute time , always huge backup people suitcase try get floor . several elevator , not think work . we service request stay- one miss & quot ; disturb & quot ; sign extra towel , request fill immediately . also request later check - out time without problem charge . overall , hotel staff friendly . we eat breakfast Raffles Cafe decent food service time . love Burger Bar Shanghai Lily dinner ! plenty restaurant shop . cheap liquor / beer / wine , go across street shop . as far casino , luck not great , dealer unfriendly . also refuse rate anyone bet minimum table ( least $ 10 table ) , matter long play . use tram get Excalibur Hotel , although closed maintenance time , inconvenient . general , several escalator elevator end strip break , make difficult walking lot . special need , could difficult get around . 
 Apr 13 2009 	 Positives Negatives 	 stay Mandalay Bay April 2 - 10th . first room send ( book 750 sqr ft suite honeymoon ) view parking lot . call complain immediately switch room fantastic room 25th floor overlook strip . big plus . eat Burger Bar Mandalay Place great ! however , Mandalay Bay seem hotspot family vacation , ton infant underage teenager run around . somewhat disruptive , hear baby scream child complain . primarily stay beach lazy river . not let fool ! ! must buy tube lazy river range cost $ 16 - 25 returnable . lazy river tiny circle ( near long lazy river ' ve ) actually quite pathetic . wave pool leave much desire well . crowd ( child ) end sit sand shade room anywhere actually ' wave ' one wave every three minute . , leave MUCH desire . 's big complaint . really enjoy food Mandalay Bay first ( eat Mandalay Bay 's buffet , House Blues , Burger Bar , RM Seafood , Rumjungle Red , White Blue ) husband contract horrid case food poisoning diagnose local hospital lab result come back salmonella . spot could caught Wendy 's strip , think highly unlikely get food poisoning fry food . , ' m doctor . know primarily eat restaurant Mandalay call tell husband hospitalize three day , give $ 50 room price ( end pay stay hospital ) . lastly , go leave claim comp gambling , not gamble much ( due wonderful stay Sunrise Hospital ) find Player 's Club pit boss enter play completely screw we put we play $ 12 hour , let tell lose lot table slot machine . end get comp . ' representative ' Player 's Club tell we basically ' touch luck ' . overall decent hotel family . room great , awesome bathroom ( suite least ) actually like fact little bit seperate strip . oh definitely hear plane take landing ... noise problem , not stay strip view side hotel . airport right next hotel . couple look romantic vacation , skip mandalay try Paris Wynn . one last thing .... want use gym ... willing pay $ 30 day . 
 Apr 12 2009 		 spend 1 night Mandalay Bay 4/5 not think will back . go primarily spend time pool would hear pool nice . not find since crowd could not find place put towel , let alone chair . drink $ 11 rental tube lazy river $ 23 . think pretty high since room $ 79 . significant wait elevator check next morning , 1 person duty . plus side , room nice . nice , large bathroom tv . comfy bed . hotel north strip , might stay . however , location , will not back . 
 Apr 12 2009 	 pretty clean nice beach quiet however great value cost 	 will separate positive negative reader skim quickly : ) positive : hotel room clean really comfortable . breakfast buffet good selection food not wait line . worth $ 40.00 cost husband eat breakfast . hotel floor wonderful view Vegas strip . really beautiful watch Vegas strip light - up night ! Taxis easy find little wait . taxi ride airport cost $ 16.00 , not seem bad . be also easy walk bus stop Deuce bus ( $ 3.00 way ) travel Vegas strip . negative : negative & quot ; little thing & quot ; not detract much overall good experience . however , negative : service like gym , spa , room service way expensive . small purchase like snack toothpaste downstair overprice . Sensodyne toothpaste $ 14.00 Sodas $ 3.50 6 - 8 ounce ! soda machine room slightly reasonable $ 2.00 . gym cost $ 30.00 day hotel guests~ ! coffee machine hot water machine tea room . also refrigerator room . room service coffee / tea $ 7.50 ! annoying worry little expense otherwise good stay . check - in process take long 10 minute per person . fee high speed internet $ 15.00 per day . 
 Apr 12 2009 	 nice property comfy room confuse layout great pool 	 first time stay mb . frequent visitor Vegas always stay venetian MGM Signature . mb great rate decide give try . first , pool area totally live hype . doubt nice pool area . second , room nicely appoint . recommend , couple , get room king - size bed . king room nice furniture well bathroom layout . bed extremely comfortable plenty pillow . a concern : find way around casino floor extremely confusing directional sign tram , shop exit . get ' lie land ' mb quite nice property number service place eat . - extremely mad property could find one place sell Coca Cola product ! ridiculous ! hold hostage corporate agreement , customer , prefer taste Coke Pepsi . even gift store ? come ! staff whole personable customer - service friendly . yet , one bizarre occurence morning checkout . maid come room 9AM knock enter . say come back left , insist suppose already room . since checkout 11am , insist leave . yet , 10:15AM come back try make we leave room could clean . tell leave time call Housekeeping lodge complaint . apology make promised maid question would spoken remind hotel policy . warning , stay 26th floor , watch one . and one last pet peeve , true pretty much Vegas resort , use fitness center , use laptop without pay fee . Vegas hotel / casino already get money many way , really fair ask extra $ 15 - $ 30 service generally complimentary every hotel United States ? ! overall , like property plan visit . 
 Apr 10 2009 	 get great deal 	 pick mb visit friend pool love . ' m hotel expert mean , stay quite different hotel strip . mb nice , would not necessarily recommend . notwithstanding criticism , pool area pretty cool , family otherwise . wave pool , " lazy river . " time visit pool area occur spring break , make feel like MTV ( i.e . mostly college kid ) , make find chair really tough . ' like room . husband , stay group friend family room , thing could restrictively uncomfortable . room ' huge – hallway lead entrance door room window bathroom . window glass , shower door , anyone walk into / out room would walk right window , look right bathroom ( shower & amp ; bathtub include ) . 's privacy shade , etc prevent lack privacy . strange ! ' ve stay many hotel never see odd situation . Vegas guess . unfortunately , complaint room . soon get room notice toilet area reek urine . horrendous . call complain clean crew spend quite bit time try clean unable . bathroom , completely lack privacy , also reek urine . fairness complain hotel staff ( smell remain despite second cleaning ) , ask move another room ( although really wish ) . would ' ve nice someone hotel call check satisfied , occur . positive note , ' work run cheap like ' want pay extra get exercise , Mandalay Bay may . outside pool area run / walk track , huge bonus . ( hotel Vegas offer area workout fee ; mb outdoor track , least , free . ) far hotel , complaint casino . fact , seem easy & amp ; quick get drink gambling , casino visit trip . must say , staff well average friendliness & amp ; helpfulness . brunch buffet , would recommend . ' cheap not great . 
 Apr 10 2009 	 avoid sunday brunch sorry 	 visit raffle breakfast delicious beautiful surrounding great service . go brunch restaurant day not compare , fact recommend buffet mandalay . service lack importantly food nothing special . bacon burn , muffin egg benedict soggy , roll rock hard , fruit tasteless . hmmm else , be cattle not care eat rather much . 
 Apr 10 2009 	 stay property 	 every single feature would wish available ! ! outdoor pool amazing ! sauna / spa excellent ! kind entertainment available , include , course , clean & amp ; friendly casino . etc ... room big huge bathroom view strip , nice night ! minor issue though : - hotel last strip ( next airport ) , quite far want go famous casinos- food expensive regardless choice , choice huge , number restaurant kind , overprice .. - Service .. even use lot ( start slow check , end slow check issue bill ) 
 Apr 9 2009 	 Great Hotel end strip 	 hotel beautiful smell great everytime walk . able let we check 2 room early ( around noon ) . front desk clerk nice overly friendly . get room smell like smoke even though front desk say whole floor nonsmoking . call front desk move we different room floor room . housekeeping bring we key within 10 minute . room beautiful . basic room 2 bed great size . great view pool . House Blues restaurant great breakfast . not try meal . red , White Blue restaurant good breakfast . limit menu extremely expensive . pool busy unless get noon will not find chair unless walk around awhile wait people leave . pool temp great . lazy river lot fun . strong current not need tube go around . this hotel south end strip spend bit money take taxis hotel . tram working would take Luxor Excalibur . Zumanity Cirque de Soleil awesome ! play New York New York . Dian Diaz play JPop lounge . free music great ! would stay hotel wish middle strip . 
 Apr 9 2009 	 mostly wonderful stay Mandalay Bay 	 husband want try Mandalay Bay year stay four season last year ; read Trip Advisor mb nice four season much less expensive . niceness factor certainly true . find room modern , beautifully decorate , sparkle clean , spacious ( room book bargain fly / stay deal ) . especially like bathroom layout feature separate shower tub , two sink separate toilet room . live space interesting nice , FS . unfortunately , mb much noisy hotel . seem attract young , party crowd , wall insulation seem miss . check ( long line efficient ) , navigate luggage large group people congregate elevator portal take elevator 8th floor . get elevator , pleased see room number end long hallway- wow ! go get room away elevator even though book bargain price . fantasy dash get close room . end long hallway double door ( large suite ? ) vibrate loud music come inside . group four man emerge put key door . next room another loud party take place . woman shriek scream party music . 5 pm . inside room , wonder building insulation . could hear music scream next door room . someone shriek . another person let & quot ; Wooooo & quot ; ( okay Las Vegas- remind ) thankfully , many activity plan -- hope party people would pass , check ask time want go sleep . return 11 pm quiet . , awaken around 2 another shout & quot ; Rock Roll ! & quot ; hallway . awaken 6 voice hallway - really bad insulation - Thankfully , party group must check remain four day quiet end hallway : four night comfortable bed peace quiet . we need staff service lightbulb bathroom go ; Housekeeping came replace almost immediately . elevator efficient . room straighten clean day way make pleasure return . clearly , hotel management care hotel . overall , would highly recommend hotel insulation not awful . recommendation hotel management- Ask guest party put floor ! 
 Apr 8 2009 	 Excellent Family Getaway ! 	 decide getaway little mini vacation . wonderful stay Mandalay Bay . room huge comfortable . great view pool . speak pool , great ! beach , lazy river well several small pool . get early want get lounge chair . buffet excellent occasion dine . staff friendly always help ask . we can not wait come back Vegas stay Mandalay Bay ! 
 Apr 8 2009 	 great mix total relaxation fun beach party one ! 	 must go spa . even need get spa service pay fee $ 30 day use sauna , steamroom , hot cold bath etc & quot ; stay day want . relax never want leave . everything need get ready ( hair product lotion mouthwash ) sister spend 4 hour departure day . already miss pamper spa ! must ! three day pass $ 70 use twice day ! beach fun especially saturday ! like spring break party everyone dance hang enjoy sun ! twenty- late thirty crowd ! mix lounge alot fun great view strip ! bottle service get good view : - ) 
 Apr 8 2009 	 Luxurious Property -- especially family 	 stay Mandalay Bay 3 night 4/2 - 4/5 2009 . choose Mandalay Bay bring child ( age 10 13 ) Vegas need hotel would also activity . wowed experience Mandalay . ROOMSWe standard deluxe room 27th floor . room much large typical hotel room 550 square foot . love two queen bed , hotel give two double . room spacious large , two chair ( love 2 chair want room service ) desk sit chair room . furnishing update new , " worn bedspread " . room immaculate clean . large flat panel tv internet fee $ 14.95 24 hour period time . charge internet room pretty customary , ' bother we . we bring laptop allow we connectivity simultaneously . BATHROOMI admit favorite part room bathroom . granite countertop travertine stone bathroom feel luxurious . bathroom double sink , ton space either side sink . counter huge . separate room toilet , dedicated glass shower enclosure separate large soaking tub . water pressure shower terrific ton hot water . one point someone shower someone fill tub , neither child run water ! nice touch bathroom small flat screen tv listen news get ready . also phone toilet area … in case really need it . GROUNDSThe Mandalay Bay huge complex incredible pool . research hand " good pool " Vegas choose hotel due pool area . huge wave pool attentive life guard ever see . child 48 inch allow wave pool without parent . even pull son water measure stick . although wave pool ' generate big enough wave truly body surf boogie board , ' still fun get toss around wave . also fun lazy river gentle loop , 2 " regular " pool 3 hot tub . rent tube float lazy river , bring tube float device home use . it spring break hoard 20 something year old . 20 year old hang front huge wave pool . want quieter surrounding , old guest ( old 20 ) lounge chair around lazy river around two small pool . do this . you need room key gain access Pool area , ' forget . also keep pool towel pool area . ' let bring back room , make sure coverup prepare . parkingvalet parking free self park . try . first check hotel , much easy pull , unload bag , someone take car . decide self park initially upon check bit hassle . find self parking , unload , take elevator main level , walk entire huge casino drag suitcase ( take least 3 - 5 min walk casino huge ) reach check . since Valet service free , Valet service check . call car bring valet , meet different location front lobby . get self parking drive Mandalay Bay instead drive front ht hotel , drive cross bridge call " Mandalay Place " . basically bridge Mandalay Luxor . drive look sign say " Valet West " " Self Parking " . turn leave . park take elevator lobby elevator room . always plenty space " self park " . FOODWe room service 3 time eat Areole hotel . Areole wonderful food fix price menu . $ 55 get choose appetizer , main dessert , $ 79 receive , choose slightly large menu . $ 100 taste menu ten item . none price include wine , impressive collection . room service great . must remember 4 star property nothing cheap . son order appetizer chicken tender come exactly 4 piece nothing more … the cost $ 16 . prepared . Mandalay Bay Las Vegas . charge per person fee $ 5 person order room service tax . ' look like include customary 18 % tip , always tip attendant additionally . property size , attentive . room service time 45 minute 40 minute receive call let we know would slightly long . make we feel less also 2 food court right across walkway LUXOR right across walkway Ecalibur . Excalibur Mcdonalds , Pizza hut , Quiznos Crispy Crème . price high neighborhood McDonalds maybe 40 % . ' great option family . LOCATIONFor , may find southern section strip less desirable , actually perfect child . Las Vegas ' really kid . hotel anything remotely interesting child Mandalay , Luxor , Excalibur ( child ' arcade ) , MGM New York New York . hotel next indoor walk Mandalay Luxor Luxor Excalibur . also , free tram take Mandalay Luxor Excalibur . find absolutely ideal want . 
 Apr 7 2009 	 Great Grounds Disappointing Service 	 ground facility great per everyone else 's review . room personality standard hotel room . however , underwhelmed level service give hotel consider upscale . service mass market . second time stay . probably stay next time Vegas . well hotel respect price point service strip . 
 Apr 7 2009 	 good value Money anywhere strip ! 	 wife return 12 night stay Mandalay Bay , stay one 600 SS suite . initial interenet book direct hotel , late arrival ( 24hrs ) due Virgin Atlantic 's age plane , checkout , hotel praise . the room extremely well present , excellant fixture fitting overall sense class style . casino though sometimes large impersonal , clean freindly . sign MGM Players card , manage get free meal hotel coffee 's Starbucks play $ 50 day slot . whilst location may seem little distant south end strip , new Town Square shopping complex close ( walk distance ) tram connect Luxor Excalibur make move around easy . the pool scene excellant offer nice break heavy night casino floor . Reception Maid service superb credit hotel also . having stay MGM , Treasure Island Luxor hotel stand would recommend Manadaly anyone . 
 Apr 2 2009 	 Nice Hotel Less Ideal Location 	 many trip LV year , finally opportunity stay mb . ' ve always admire hotel large casino , fine restaurant amazing pool . also say room quite nice , well average LV . find level service bit disappointing ( eg . , scheduling admission spa turn ordeal simply pass go long walk instead ) , guest service great many large LV hotel . additionally , location mb , well end Strip , good interested see place LV . sightseeing high list , may want try hotel mid - strip area . happy mainly hang around hotel , hard go wrong mb . 
