great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Aug 10 2008 	 smart new room bathtub ? 	 several day stay Concierge hotel contact we email see need help / information stay . therefore positive impression arrive three night stay . we usher room helpful bellman would stop helpful - 11:00 pm want order room service , take bath get travel clothe . show bathroom gasp & quot ; bathtub ? & quot ; . reply need book well room get tub . never stay hotel room quality tub , fan big soak , bitterly disappoint . otherwise room well appoint comfy kingsize bed large flatscreen tv . ample room stow four suitcase . appreciate bathroom scale - able balance load bag flight home . the hotel locate couple block Market Street would like traverse route without husband number questionable character along route time go out . I disappoint find internet access attract extra fee - less establishment offer complimentary ? lack casual eating area away bar full noisy convention attendee disappoint . elect eat main restaurant . travel month interested fancy , gourmet food clever combination conflict ingredient nicely present , well cook , fresh food simple ingredient . fancy menu therefore disappointing . decide leave explain need waitress volunteer could order bar menu stay peaceful surround restaurant . commend staff member assistance . the helpfulness staff patchy . approach late checkout person reception desk curt ; Gold Priority Club Member expect reasonable response . many way say politely , staff member capable employ they . the concierge exceptionally helpful request help find rental car make numerous ' phone call behalf obtain suitable vehicle . time approach guidance give cordial reception helpful advice . 
 Aug 10 2008 	 Excellent Hotel Choice Downtown SF 	 spend week Intercontinental San Francisco . great choice ! rate pay , room outstanding . obvious hotel new big screen LCD tv excellent . location nice , block walk Union Square and/or trolley / BART . one block Westfield Shopping Center . comparison , neighborhood south west look invite safe enough day . definitely avoid use rental car possible , parking fee high hotel drive SF good idea . easy get tour foot hotel ; walk ( sure bring jacket ) . great view city 26th floor , corner room . service overall good room properly clean . hotel restaurant ( Luce ) good fusion - style food choice ; bar ok hang bit loud due lobby location . overall would hesitate recommend intercontinental vacation business destination . 
 Aug 8 2008 	 love new hotel - one comfortable 	 book hotel open website want luxury something new unique visit San Francisco . want make one visit San Francisco wife memorable possible . the tower amazing , entrance bit tiny experience kind place - welcome . receptionist really friendly give feel welcome money spend special request matter way powerful staff . priority welcome interview give get rate pre - pay ( ! ) room initial , advise we smoking penalty book non - smoking room ( ! ) emphasize room change possible without major compromise side ( post special request 6 month ! ) .this opposite priority treatment . unacceptable kind place even short stay may cost decent amount money . experience exceptional welcome Asia place US kow may expect . come room ( pay extra category floor 25 ... 30 ) really like luxury bathroom , noble desk area super - comfortable bed without light smell previous guest . absolutely clean perfect . new ... even room little small used luxury hotel basically get expect far room comfort concern . the view window howewer disappoint we greatly . overlook bay area South Market Street incoming freeway . amazing view book high floor . notice even take photo ugly view among 800 pic take SF . rude lady reception tell we possibility get interesting city view request book almost 6 month ago . Good & quot ; management & quot ; special request - lack .... whatever ? anyway - due behaviour personnel check - in decide meal hotel enjoy wide variety choice nearby heart city . good decision San Francisco , cost - effective also . anyway , hotel quite good coice , exceptional one . the city course - exceptional ! 
 Aug 6 2008 	 Instant Service ? ? ? 	 convention ProactiveHonolulu suffer similar fate . really feel hotel either understaffed unable handle convention business ( beg question build right next busy convention center ) feel delegate particular convention sort clientele wish see hotel . arrive due miscommunication , fault hotel , reservation make . take front desk staff numerous manager nearly 2 hour & quot ; find & quot ; room -- repeatedly tell overbooke somehow room exist . room nice comfortable , although rather small , reason not service 1 7 day stay . additionally , hotel nickel dim everything : $ 30 rollaway bed , $ 15 internet access , etc . even try charge fellow traveler move ( consuming ) item minibar ! big joke & quot ; Instant Service & quot ; button phone . take least 10 ring answer service far & quot ; instant . & quot ; take nearly 2 hour get rollaway bed call twice pick , never . try charge extra day even though call removal least remove charge complain . hotel new , clean , upscale management suspect . rampant today 's hotel market guess not expect well . big corporation hotel answer shareholder customer strip staff ( especially middle management ) bone report profit last quarter 's matter . sad . 
 Aug 6 2008 	 intercontinental good price 	 promise room 2 queen bed make long story short never happen . wait couple hour room ready disappoint give we room two double bed . explain reservation office make initial reservation two adult two kid need two queen bed . assure would . never happen really disappointed pick hotel promise two queen bed ! ! besides , room clean , kid enjoy pool fellow traveler nice polite . staff basically lie we appreciate . tell husband wow , people lie not even feel bad ! ( also lie rent bike kid ride easy piece cake across Golden Gate Bridge , not worth ! ! ) 
 Aug 4 2008 	 perfect San Francisco hotel 	 opportunity stay new Intercontinental one month open one memorable vacation experience travel . orginally concerned hotel open short time worry & quot ; bump & quot ; . nothing could experience . hotel PERFECT . original check - in room , hotel staff efficient , courteous knowledgable . room decor modern warm amazing view city . within walk distance public transportation , every excursion simple trolley subway car away . every neighborhood within easy reach . every day would check hotel staff recommendation eat , sightseeing walking tour . every recommendation exactly promise . would tell everyone think go stay hotel , perfect hotel could imagine . 
 Aug 3 2008 	 Bad Service Up - Scale Hotel 	 hotel select due proximity convention attend Mascone Convention Center . staff front desk treat guest like robot . warm reception upon check - in staff . management rather rude another fellow union member want bring food drink personal consumption . up - scale , luxury property college frat would stay wild party , 's fellow union member treat . elevator constantly service fill capacity due convention . good service whole stay bell - man . hospitable staff . 
 Aug 1 2008 	 great service beautiful Intercontinental 	 return trip San Fran two friend stay new Intercontinental Howard next Moscone Convention Center . love place . room gorgeous , comfortable bed , great view via floor ceiling window , great , huge , walk - in , glass - door shower . good thing hotel service . concierge desk help we map , direction , info : shipping package , mail postcard virtually anything need . staff friendly helpful . doorman let we park rental car free door pack check . definitely board service price pay . lobby bar lovely , though never really use . lap pool sleek serene relax , great terrace . 18th floor . price go high . swing , would highly recommend go high possible western side hotel . face east , view sweep ( spend lot time look map try figure everything ) go high floor could reach without room key even see Golden Gate clear day face west . mind long hilly walk Fisherman 's Wharf near great shopping , Embarcadero Ferry Building , fairly close Chinatown Polk St. Station cable car , highly recommend hotel . 
 Jul 31 2008 	 excellent experience 	 beautiful , brand new hotel . first will go good stuff . everything brand new beautiful - lobby rival W 's block away beautiful bar , restaraunt , reception area , carpeting hall common area ( gasp ! ) clean actually nice ! room gorgeous - corner room 30th floor - floor ceiling window afford we terrific view city 's skyline north bay east . bathroom gorgeous , ceramic tile , digital scale , ( seem rarety hotel ) towel actually large enough . room also equip large LCD HDTV , bed exceedingly comfortable . staff also exceedingly friendly , helpful , courteous . ammentitie include indoor lap pool , jacuzzi , full service spa , good gym ' ve ever see hotel . would expect Intercontinental , truly feel like upscale hotel special experience . say two negative thing whole experience . ) parking fee outlandish - $ 46 / night . b ) location may well , depend visit San Francisco . basically , hotel situate southeast corner seem nice area - immediately north west Mascone Center ( San Francisco 's convention center ) , two mall , block two north San Francisco 's Museum Modern Art . want visit museum attend convention , location great . like , however , like explore foot , main attraction pretty long way away . unfortunately , nothing south east look savory , would not really want walk direction hotel . go back San Francisco , definetly go try book hotel . 
 Jul 29 2008 	 Cool Hotel 	 hotel convenient everything . mall approximately one block behind hotel . everything else within walking distance , ie . cable car , F train , shop etc . room wee bit small exceptionally clean . floor ceiling window provide wonderful view . bathroom modern spacious . bed comfortable . maids ring door bell room enter . check breeze . picture previous viewer hotel room exact . want great suggestion resturant , ask earnest porter 's station . suggest , Sears Fine food 1 mile walk towards Union Square . great food . also suggest italian Resturant Fisherman 's Wharf 's spell something like Chiccolic . wonderful , wonderful food . take either trolley / cable car F train Pier 39 Fisherman 's Wharf . look tour , suggest San Francisco City tour brunch cruise Viocor . would stay hesitation . 
 Jul 29 2008 	 wonderful hotel 	 excellent stay . room clean modern excellent view city 26th floor . staff attentive , friendly go way make we feel welcome . location bit rough undesirable easily avoid walk safe street . hotel staff happily map safe walk route nearby attraction . find valet parking extremely expensive unnecessary . cheap parking available lot across street quarter cost . several restaurant also within walking distance ' feel pressured spring breakfast hotel . one cost ' avoid Internet . would nice charge include . bottom line : wonderful hotel excellent staff great room . watch extra charge , add quickly ' careful . 
 Jul 29 2008 	 Lukewarm Intercontinental SF 	 hotel new , clean first class . 2 room similar ( reasonable ) size . one shower & amp ; tub , tub shower . great plasma TV.My complaint ( expensive hotel ) thing extra charge . want use mini bar fridge ? $ 30 charge empty ( move bottle mini bar electronically sensed get charge ) . parking .... $ 45 per night . internet extra charge . overall hotel lovely , & amp ; comfortable . need consider whether downtown location work . moderate family restaurant nearby . 
 Jul 28 2008 	 Perfect Stay 	 family stay 6 night vacation . book two room , staff kindly put we room two door away . one corner room , would normaly cost lot , staff let we pay standard room price . ( book . ) room spotlessly clean modern furnishing amenity , housekeep good job part . room high - def plasma tv 's i - pod docking station . staff member extremly profesional . I not know everyone complain location . upon check desk clerk pull map , clearly marked go , give we . pretty simple really . short walk Howard towards 4th get right middle everything . during stay two minor problem . one time maid replace shampoo bottle body wash , floor ceiling window rather dirty , 's much view anyway . might qaulify problem breakfast extremely expensive , $ 25 person expensive ! want really nice breakfast , suggest go one many Starbucks area , buy pastry , go eat Union Square . overall would highly recommend hotel anyone , business leisure . 
 Jul 19 2008 	 not head one street wrong direction 	 look new clean carry intercontinental brand thougth safe . 3 day witness mug 30 foot front door , next street across Sixth street home xxx rate cinemas high population homeless people untreate mental heath issue . hotel charge extra everything - park $ 46 + tax per night , wifi $ 15 per night , roll away bed $ 30 per night , already pay full price room 2 chilren 12 ! staff not yet adopt ' can ' attitude guest , together rough location mean repeat experience . 
 Jul 18 2008 	 great hotel 	 great hotel sleek modern ideal location visit site shopping . the room well decorate , minimal , spacious , huge bed , big bathroom , coffee maker ( strangely milk / cream sugar ) , robe etc . facility - great pool actually swim pool paddle pool could laps . great jacuzzi . gym look well equipped not try ( holiday ! ) . outdoor terrace great sit warm enough . food - sorry can not comment not try restaurant . 
 Jul 15 2008 	 great hotel service 	 stay hotel end June three night , catch end introductory rate . $ 129 / night , unbelievable bargain . although location may concern , really extra block big hotel around Union Square convenient public transport , BART , F - line streetcar , cable car . great mall within block plenty shopping food option . walk far Ferry Building also & amp ; Park catch ball game infant problem . a nice large room large LCD tv wall - mount really nice new furniture fixture . keurig coffeemaker room neat well . excellent concierge service friendly service hotel bar need boiling water mix little one 's breakfast cereal morning . thing might suggest getting rid old - style crib metal bar move collapsible crib soft side . hardly issue though . great hotel stay start trip . 
 Jul 14 2008 	 okay nothing special 	 get wonderful rate $ 129 standard room . can not complain rate . hotel modern tastefully decorate . get good value pay . however , say , & quot ; standard room & quot ; meet expectation Intercontinental Hotel . apart flat screen tv nice large shower , seem like Mariott . room small noisy , view abandon parking lot . tip traveler -- not want hear siren traffic night long , avoid room 03 & amp ; 04 , face onto 5th street . service okay . nothing complain nothing rave either . 
 Jul 14 2008 	 Worst Service - EVER 	 stay hotel four night recently conference . quite simply , rudest , ignorant , unhelpful staff hotel ever stay in . but let go detail ..... check midday tell room ready . fine , fairness , early . provide credit card passport detail tell reception person could leave bag porter pick key time 3 pm . actually end return hotel 10 pm , time huge queue reception . ask porter could get key reception tell ... uncertain term ... could not help . , queue day , not ... stand one side main desk get one reception staff attention guest . tell pick key said & quot ; will join line . & quot ; explain situation turn away , deal another customer ask name , eventually look system . told not fact check would & quot ; join line . & quot ; , get bit peeved point tell way join line . ... ignore ... ignore ... ignore ... least ten minute . ask speak manager ... ignore . minute later clear not get manager ask ... leave post go end desk manager also deal people . great thought .... manager along get sort ! wrong ! manager also completely ignore leave stand like lemon ! eventually , good half hour wait ... actually join line . honestly could not believe ... make mistake check ( still wonder detail first time around ) pay time . unbelieveable . so , none happy ask see manager next day . manager available head security come & quot ; Maffia style & quot ; ( i.e . flank blank faced goon ear piece ) . fairness , listen issue grudgingly apologise not offer remedial gesture ever . also never explain feel necessary personal security guard listen complaint . this hotel new show . staff completely clueless guest normally treat hotel standard . as hotel facility ... public space minimalist .... i.e . charm airport lounge . room nice bath know quite people do not like . Ive stay top class hotel world . not one . 
 Jun 25 2008 	 great service great accomodation 	 excellent service ( front desk bar / restaurant ) , nice decor , comfortable bed , nice view room , highly recommend want side san francisco -- ideal business traveler . 
 Jun 25 2008 	 average hotel great price 	 husband stye Intercontinental may hot Friday season San Francisco ( 6/20 ) . hotel staff friendly , upscale hotel city . hotel locate across street Museum Modern Art , yet mention make Frida Kahlo show go . not leave city realize show even . would expect hotel ( normally ) charge much right ACROSS museum . get screamin ' deal Hotwire though , would stay able get another deal ( $ 129 / night ) . 
 Jun 23 2008 	 Excellent option 	 great stay recommend hotel . first time SF worry location , find work really well . short walk market street excellent transport connection . arrive ask map area may well walk chap reception mark area mapthe area around hotel seem safe walk easy get around . take one tour company pick hotel take back . hotel new therefore clean modern . find people work friendly helpful . pool lovely feel completely relaxed stay . room well equip quiet . would thoroughly recommend hotel . stay nine night love hotel become major part enjoyable trip . 
 Jun 18 2008 	 beautiful new hotel small hotel service 	 spend three night new Intercontinental May year . get great rate open . generally ' m keen big impersonal hotel find often treat one three hundred guest rather get great service - thoroughly impressed hotel . service friendly helpful , breakfast fantastic room gorgeous , amazing view whichever side be ( try get high room ) . not bath room , not ask one feel sure request would get one . bathroom gorgeous massive walk - in shower . hotel 5 minute walk main shopping area , tram exchange 10 - 15 walk union square - find location great . be hard find criticism , would say doorman seem invisible - hey open door ! 
 Jun 17 2008 	 Convenient InterContinental 	 enjoy 3 night stay . staff generally friendly pro - active . actually think location good . convenient transport option Market Street , Powell Street cable car shopping Westfield Centre Union Square . however , corner Howard 4th windy ! stay 33rd floor good view Bay & amp ; stadium . room relax comfortable bathroom particularly good generous toiletry excellent . housekeep good . brand new hotel might expect international socket desk rather 3 US one . the Club Lounge 6th floor pleasant offer good breakfast nice range drink evening . Club Reception staff friendly welcoming although serve lacked expect degree professionalism . 2 pm check offer club guest readily extend 4 pm guest able make use club facility actually leave hotel generous useful one late flight . the good staff encounter concierge desk – friendly helpful . disappointment actual arrival departure – assistance luggage , escort room , enquiry enjoyability stay . the hotel business ( especially conference delegate ) orientate need deterrent tourist . would return . 
 Jun 4 2008 	 stay Club 	 stay : stay nine night due Ambassador status receive great upgrade club floor locate 6th floor . room : room 31st floor ( club room 31st 32nd floor ) , great view SF Bay . room large , impeccably clean new . furnish modern bright . bathroom spacious although water pressure little low nothing complain ! Room Service : adapt SF style go light food , good food find bean soup . little awkward hotel charge tip automatically , 3 $ delivery , plus tax ... use come Europe . pricing general f & amp ; b high , good Euro usd rate help we ignore pricing little ... Air Conditioning / Bed : airconditioning work perfectly . change Fahrenheit Celsius , temperature regulate .5 degree . the bed well sleep far - and travel lot , stay top brand . bed beat everything , like linen ! perfect ! Club Level : nice management upgrade us club , enjoy breakfast snack certain hour . complimentary drink available time . criticism would service ( f & amp ; b ) club terribly aloof , often overwhelmed duty . often plate pile , cutlery exchange ( like Hyatt ) , often ask thing bring quickly though . , stick around city day , would go ! general IC SF business orient hotel , meet honeymooner , casual guest . disturb we , look hotel typical californian atmosphere would well look another type hotel . all advise , pay little room , enjoy great view . district bit run improve . case look parking possibility , large parking garage street away , max . 30 usd 24h - recommend option hotel valet parking 45USD . 
 Jun 4 2008 	 overall WONDERFUL place ... service could tad ... 	 well . hotel gorgeous seeing open late February , place still wonderfully new . room nice view amazing . , chic . go couple friend request room 2 queen , room first night . numerous call part , staff keep ask call back not sure room would available cleaning . ( think sort fib try discourage . ) anyhow , stick room , although bit cramp , newness cleanliness make . 
 Jun 3 2008 	 great hotel - well stay ! 	 husband spend part honeymoon San Francisco stay Intercontinental . say enough hotel . fabulous . staff courteous attentive - always smile help . room 28th floor overlook bay . bed super comfy room large great amenity ; flat screen tv , ipod docking station , great minibar - even scale ! hotel two block away Market & amp ; Powell 's near tranportation - BART , Cable car , Muni . hope return San Francisco definately return hotel . 
 Jun 2 2008 	 excellent room service ! 	 highly recommend hotel want great amenity service . bay view 30th floor amazing . room like home : soothe color , super - comfortable king size bed , newspaper service morning , iPod docking station , shower strong water pressure room two : toiletry worth take home ! gym big , treadmill individual tv ! home gym not ! pool like infinity pool perfect swimming lap . spa seclude entrance perfect view large LCD tv gym . whoever plan know exactly people want hot tub experience ! hotel important sight city . Mark word , hotel stay visit City ! 
 May 31 2008 	 Great Experience Price 	 recently stay conference late May , 2008 . first thing notice hotel 's absolutely gorgeous . everything absolutely pristine new . one thing blow away hotel level service . every staff member beyond curtious helpful . every time leave come someone would greet , and/or open door . security also impressive . accidentally leave door open crack come back one point 5 minute later two employee knock door make sure everything ok . order room service time food decent quality . would say 's bit overpriced . bit disappointed pay wifi . 
 May 31 2008 	 Intercontinental Hotel - Great Soup ! 	 Sun Microsystems Identity Management Roadshow , speak , hold Intercontinental Hotel May 28 , 2005 . arrive night delighted room northeast corner 29th floor , magnificent view city across bay . an ihome clock radio nightstand allow listen favorite music charge iPod - like home . first hotel room could watch NBA Basketball high definition large screen - well home . the bed comfortable hotel bed remember sleeping - might well home , except empty spot wife ! , perhaps good part soup . soup , ask ? yes , soup . dinner night arrival , tomato bisque accompany cobb salad . ' m much food connoisseur , & quot ; exquisite & quot ; appropriate word ? good . the next day , buffet lunch provide Roadshow participant include mushroom soup delectable . one thing ... little plastic bottle shampoo lotion shape like like drop rain ( tear ) . reason choose hotel , nice touch ! think , much fun , also get Priority Club point . 
 May 27 2008 	 Awesome 	 stay 4 night love everything . personnel wonderful ' enough . bed comfortable bed ' ever sleep . great location . go San Francisco 3 - 4 time year first choice future stay . drawback parking pricey expect city . ( $ 46.00 plus tax ) 
 may 22 2008 	 Outstanding 	 travel extensively , great property . staff friendly attentive every need . 's 2 block BART station Powell , take train airport walk hotel . room clean , comfortable , quiet . high tech touch throughout . definitely stay . 
 may 22 2008 	 lovely polished hotel 	 new InterContinental Hotel San Francisco simply gleam . room floor - to - ceiling window astonishing view . amenity include flat - screen television , desk , upscale bath product , scale check gorge treat in - room bar . even slipper provide alongside obligatory robe hanging closet . downside : ceramic coffee cup available accompany small coffee maker . room nice , want linger adjust time zone change , run nearby convention center paper cup hand . also : ATM premise anywhere two - block radius . 
 May 22 2008 	 Comfortable Bed ever ! 	 stay Intercontinental San Francisco two night May 16 - 18 , pretty good experience we . we pay usd $ 235 ( exclude taxis ) standard queen ( short would think cheap room ) think weekend peak weekend- bay breaker run take place right outside hotel rather fun watch . we love bed - far comfortable bed ' ve . mattress nice firm sheet duvet nice snug . want go gym ( upon inspection look furnish date equipment ) unfortunately holiday type discipline lacking . also indoor pool look invite smell rather strongly chlorine . the lobby quite minimalist - esque , room do tastefully . ton channel tv , tv menu guide helpful , impossible remember . anyway , pleasant stay , though wonder whether pay much look other pay room ! 
 may 21 2008 	 great new hotel 	 unexpectedly great hotel stay two night . month ahead time , book two night stay think go Intercontinental Mark Hopkins . interim , hear new Intercontiental SF recently open , wish stay instead . fortunately , day check - in , re - examine itinerary realize indeed stay ic San Francisco . expectation nice place , blow away nice hotel . super - modern exterior , excellent front door service . give nice corner room 9th floor check - in . lobby beautiful modern , remind something would see W Hotel . upon enter room , find superplush bed , 37 & quot ; LCD atop beautiful dresser , floor ceiling window wrap around corner room . bathroom nice , quiet , efficient toilet , shower / bath convex shower curtain - rod . like many 4 - 5 * hotel , room 's doorbell ( nice touch ) cool lighting decor outside room . the big surprise stay actually happen outside room next morning . turn stay weekend Bay Breakers marathon , complete & quot ; runner & quot ; costume many without sort costume , know mean . 
 May 20 2008 	 great Stay Intercontinental 	 get great rate hotel Travel Zoo could happy . spend 5 night San Francisco much need vacation , bit unsure stay . choose Intercontinental enjoy modern design , feel hotel would provide comfortable stay Clift . arrive several hour early expect promptly check upgrade king room book room 2103 , king executive corner room . two wall large room floor ceiling window overlook city ( include window bathroom ! ) . view truly spectacular , could please . restaurant really quite good ( choose eat first night ) sommelier excellent . extensive conversation helped choose perfect bottle champagne accompany dinner remain send room cap chill could enjoy mimosa morning : ) be call great service ! ! concierge also exceptional even though know restaurant want go ( Absinthe Hayes Valley Blowfish Sushi ) also suggest Chez Papa , must say , good food San Francisco . certainly inexpensive restaurant , San Francisco , expect spend minimum $ 75 per person night dinner . I also use health club facility first rate . impressed could get complete weight cardio work , especially vacation eat / drinking habit . reason rate excellent experience vibe hotel . often stay Four Seasons hotel work , Intercontinental want believe 4 verging 5 star experience , simply . attitude level customer service even close , though much well typical Intercontinental . 
 May 20 2008 	 everything perfect 	 stay intercontinental conference Moscone Convention Center book conference negotiate rate . location convention center perfect , block half walk , though sight seeing guess location would ideal . say , absolutely perfect stay . arrive late , around 1:30 later morning , without luggage airline misplace . check quickly , offer toothbrush toothpaste bring room housekeeping . check - in clerk make mention upgrade , walk room could tell -- corner king room two full wall floor ceiling window , gorgeous view ( 2420 ) . bed super comfortable , nice widescreen HD tv , large bathroom plenty towel . could complain single thing room -- definitely nice room ever stay . concierge bell man helpful friendly . concierge also make reservation we spot nearby restaurant include free appetizer book hotel . luggage bring hotel , bellman bring quickly apologize wait 5 - 10 minute mix room number -- full day , 5 minute not make difference ! also , find cab San Francisco seem big problem guy work front pretty quickly . , great stay visit Moscone Center , definitely stay ! 
 May 19 2008 	 Nice Room Poor Service 	 First , go book website , keep check back . rate go mid 150 's mid 250 's date . our rate $ 179 king . first call ask room 2 queen , since 3 small child . tell room limit 3 people due fire safety . ridiculous ignore it . both wife live SF , familiar area . hotel South Market , close 6th street , one bad part downtown area , rival Tenderloin . be go want take nightly stroll head South , not want park street ( find ) . will break . upon arrival suprise small driveway . crowded car difficult unload . lobby small nice , sort like W hotel . room modern , view 26th floor look Eastbay . pretty , side hotel , view City , would well . despite ask liquor cabinet lock electronically , not , 2 year old open , , warn , would result charge . . price outrageous ... $ 6.50 bag peanut & amp ; Ms. we order appetizer room service . small sandwich proscuitto . deliver , $ 20 tip include , delivery guy still stand wait tip . when check ask pull bed deliver room , tell call roomservice settle . begin call 9:00 p.m . nothing come . call 10:00 p.m. nothing . third call make midnight . nothing . finally 2:00 a.m . call bed deliver . guy say sorry waived charge bed . nice . all , 's good deal $ 150 - 175 night , be clean , great view . location bit sketchy area , will safe long head North . would not even walk 5th street night . go Moscone Center , be close , would perfect location . on another note , leave dinner Saturday night , bar pack ... flamboyent gay man . sure find , would appear new hotspot type . 's anything wrong .... 
 May 19 2008 	 Club InterContinental ... totally worth ! 	 see promotional rate grand opening Travelzoo decide check new hotel SoMa weekend getaway . word ... stunning ! ' ve stay hotel SF , country world , easily one good experience ever . great service , beautiful room , wonderfully appoint , great food beverage , perfect location ... amazing ! room equip plenty power outlet desk well wire wireless LAN ( be charge in - room ) . beyond nicety iPod dock / alarm radio . pro : stay Club InterContinental floor . we , $ 40 night . come top 3 floor hotel ( 31 - 33 ) stunning view , big room , access exclusive Club level . ' m sure gym pool available rest hotel free , Club Lounge definitely Club guest . Club Lounge include breakfast ( 7 - 11am ) , snack ( 10:30am-3pm ) , afternoon tea ( 3 - 5pm ) , hor d'oeuvres ( 5:30 - 7:30pm ) dessert ( 7:30 - 10:30pm ) everyday free . Breakfast include continental breakfast plus delicious fruit , scramble egg freshly grind coffee . hor d'oeuvres include snack like mushroom pastry mini - pizza , well free open BAR . WOW . charge non - club guest $ 40 / pp bring . beer room $ 6 , water $ 4 , alcohol $ 9 . free club lounge . internet , newspaper magazine also free lounge . con : thing could complain valet parking $ 46 per night . club lounge make , especially front row seat watch Bay Breakers lounge . 
 May 18 2008 	 enjoyale kind service great new room 	 excellent stay weekend new Intercontinental recently . agree write complaint . love comfortable Executive King room 23rd floor , broad corner view , giant flat - screen tv , fluffy bathrobe . upgrade King Superior . it business hotel , staff unbelievably warm helpful . everyone , check concierge , valet housekeeper . Intercontinental & quot ; Ambassador & quot ; member promise benefit recognize - something sometimes issue . the tiny thing would change bathroom need towel hook . otherwise great . hope keep place sparkle , staff maintain kindness appreciate . definitely SF hotel . 
 May 16 2008 	 Super nice hotel - immature service 	 great , clean hotel terrific room excellent facility . however , arrive room , bed clearly sit , bottle water open half empty , two towel use bathroom . furthermore , toilet use . call help line seem annoyed would concern said & quot ; want we , want new towel ? & quot ; . POOR SERVICE . probably function new hotel new staff . 
