$ 	 $ 1800 Stolen room Sofitel New York Thanksgiving weekend ... hotel security & amp ; NYPD make report & amp ; said & quot ; likely & quot ; inside job & quot ; & amp ; good luck try recover loss & quot ; ... ' ve contact hotel manager say & quot ; deal NYPD never contact neither hotel regard steal $ ... responsible ! & quot ; ... would assume call 4 star luxury hotel would hire license / bond professional housecleaning / staff work apparently ! ... warn everyone stay hotel ... overrate ... booked & quot ; luxury king & quot ; room upon arrival give small standard room queen bed claim overbooke ... complain 20 minute , apathetic staff faux french accent major attitude finally agree comp us breakfast ... unbelievable ! ! ! definitely bad hotel stay ' ve ever encounter New York . frequently travel worldwide business & amp ; pleasure & amp ; never rob hotel room & amp ; treat poorly ... stay away hotel ! ! ! 
 steal money horrible customer service 	 book luxury king room check hotel give room key . notice room queen room call front desk make sure , say yes , queen room sell would comp we breakfast next day would also upgrade we junior suite king room last two night . think fair enough accept . next day someone move luggage new room everything go great . hotel seem little date , run kind way . 's great area like near Times Square . pet friendly dog we . end story would wonderful one , not . we gather thing check hotel partner notice money steal shaving kit . couple thousand dollar . immediately call hotel security insist call NYPD . indication room break clearly hotel employee . also , cash leave trip still full day NY . manager nothing let we keep room leave flight . top check person behind front desk try charge we breakfast say compe we . , would think suppose luxury hotel would note reservation state happen we would acknowledge plight , alas , , ask see manager still not acknowledge happen . call general manager , Florian Shutz , essence tell nothing could would help we take responsibility employee . guy would good testify Congress good give straight answer . either hotel thief work , hotel burgle guy / girl get room without key bust door . 
 Problem Solved ... 	 stay Sofitel New York November 25th - 30th time US Thanksgiving . first let say stay Sofitel Miami London - impress we review website Sofitel New York encourage we stay New York . stay New York numerous time far good value money . stay W midtown last time pay almost double bathroom could close door sit toilet - happy size quality hotel room . great location wonderful room . nice restaurant GREAT gym . staff wonderful one exception . story . I pay two room - junoir suite king room side side travel 5 yr old , mom sister law celebrate mom 's bday . plan put daughter sofa bed suite , mom king bed sister law king room . check breeze midnight , go pull sofa bed night find sofa fact sofa bed . call front desk tell yes , guarantee sofa bed , would figuure something night move we morning . 1 am finally go downstairs get answer go deal problem . front desk clerk clearly know ( discover rollaway bed entire hotel ) try good . evening manager saunter tell mom would sleep curl couch blanket alternative - quickly reply mom 60 year old would sleep curl couch - would find another room night sort morning - could displeased give we room night - sourly without apology . total JERK someone deal public . mom go bed new room fine - felt would resolve everything . morning amazing day manager approach us - apologetic clearly embarasse dealt night suggest mom take complementary room entire length stay . surprised shock - think one we would sleep rollaway entire 5 night - also send cake mom wish happy 60th chocolate we inconvenience . tell EVERYONE feel hospitality industry - make people unbelievable experience remembering - always recommend Sofitel young man action . already lovely hotel , go way make UNBELIEVABLE hotel great , great experience we . hope General Manager read comment promote guy understand business - already plan trip involve another Sofitel . come back 1000 time business . way go sofitel make guest know want ! ! 
 Sofitel -- Great NYC Family Getaway Hotel 	 Thanksgiving family vacation ( include 6 adult 9 child ( age 1 - 11 year ) make even enjoyable warm welcome receive Sofitel . staff could not friendly helpul . room good sized , clean , well appoint , comfortable . little touch like separate shower bath tub , small box chocolate , turn service lovely classical music Bose speaker appreciate even young member family . kudo make Sofitel lovely , elegant oasis midst hectic mid - town Manhattan . PS -- -great location many tourist & quot ; hot spot ! & quot ; 
 recommend 	 stay four night hotel nice especially big city location . ideally situate . get breakfast include bonus work expensive nice hotel . staff friendly helpful . 
 live expectation 	 Room - Hotwire 4 star rating well deserve sofitel.-staff fast , efficiant curdious.-decor edge opulant.-fridge deliver room extra charge.-prepriotory bed ensemble amazing ! -As high end hotel , pay use phone internet.-only 1 minor issue find work ice machine.-unbelievably quiet , hear 1 siren room . location-15 minute walk north Central park-15 minute walk south Penn station / empire state building-2 minute walk times square / broadway-5 minute walk Rockefeller centre / Saks fifthe ave-2 minute walk near subway station- $ 60 cab Newark airport $ 40 cab JFK ( take public transit ) -close many well review restaurant DB Bistro Moderne , Bubba Gump Shrimp Co . 
 perfect comfiest bed ever ! 	 arrive back three night stay Sofitel really fault . location great , short walk Times Square ten minute walk shop 5th Avenue Abercrombie Fitch , Bloomingdales , Tiffany ' etc etc well lovely Central Park . room 2017 , view Empire State Building Chrysler Building . room lovely , bed comfiest ever sleep room bathroom immaculate . room also quiet . staff attentive , friendly ball . breakfast include rate find Red Flame Diner door perfect feed start day . would hesitate recommend hotel back NYC would certainly stay . 
 right . 	 stay three night week ago partner friend love hotel . ask room next door high floor . request meet room , 2114 perfect . noise whatsoever one comfortable bed ever sleep . bathroom wonderful amazing shower good part bath . relax bath end day New York wonderful . towel plentiful check replace daily housekeeping perfect . every evening bed turn fresh bottled water leave bed . cocktail bar every evening go superb . whoever behind bar charm helpful staff encounter . not eat restaurant seem busy weekend . husband use gym twice impressed . hotel real 1930 's feel , romantic great lobby fire seem lit time . would definately go back would recommend friend . time , not see child . however , kid old enough go New York we would not hesitate stay . 
 nothing good 	 one hotel confirm high storey room u book it.very good smile service.location perfect . 
 good service could friendlier 	 good stay great location . feel staff could polite esp pay much . room nice not notice excess noise other complain . 
 fantastic location ! 	 return long weekend NY . first visit NY really please stay Sofitel . location fantastic , 5th 6th Avenue , short stroll Time Square . girlie shopping break , book twin room . room reasonable size bed really comfortable . bathroom nice . complaint whatsoever . iron / iron board room good hairdryer . tea / coffee make facility , maybe be british thing . anyway , find Starbucks nearby 5th Ave early coffee ! complimentary evian water room . we not eat drink hotel , restaurant seem popular large group people . the staff helpful . leave luggage hotel check return 6 hour later , able weigh case make sure not 23 kg limit ! 3 computer little room lobby free internet printer . never problem availability . wi - fi room , charge . the hotel not cheap . fact not think would able stay twin room expensive basic double , find good deal Expedia save £ 250 compare price booking flight hotel separately . good time go - Thanksgiving sale start ! ! would recommend hotel anyone want bit luxury central , quiet location . 
 Aug 24 2008 	 nice hotel 	 husband stay sofitel 8 night . overall experience satisfy . clean , tasteful spacious room . especially like bathroom , also find bed comfortable relaxing . unfortunately , could get room 8th floor - that be smoking floor- not view . hotel situate centre Manhattan , close Times Square , good place start walk around city . 
 Aug 24 2008 	 simply BEST 	 Sofitel provide best location , BEST suite , outstanding hotel staff . feel like vip moment arrive . hotel new classy . 
 Aug 19 2008 	 good bed ever 	 incredible bed - can not say enough - great pillow soft comforter - give place five five . location good - close Times Square ( would want spend time around ) far enough get away madness . staff friendly , always greet we several time enter leave Hotel . room service one night - excellent hamburger . complaint would bathtub shallow - worth good soak . would 100 % stay hotel . 
 Aug 18 2008 	 superb hotel 	 minute arrive love stay hotel , thing upset New York spend little time excellent hotel . everything thing ask get , service excellent , room great , bed brilliant Bathroom particluarly shower Fab . Got think good deal Expedia book flight well . bit expensive way cheap lot well , think hotel excellent 
 Aug 18 2008 	 Loved Sofitel NYC 	 take 16 year old daughter New York shopping Theatre 5 day treat . sofitel brilliant- great staff- fax GCSE result slide effortlessly door 5.00am , helpful friendly staff , fantastic location - quiet could sleep yet short walk Times Square - talk sleep , quite simply comfortable bed ever sleep ! ! ! perfect stay- thank - you 
 Aug 15 2008 	 great location still peaceful 	 transit Las Vegas decide spend day New York visit city before . the Sofitel ideally situate West 44th Street , near Times Square 5th Avenue . room well appoint comfortable bed , flat screen Tv etcThe hotel also quiet consider location . room 17th floor look street - nothing special okconcierge helpful choose reastaurant later sort problem - see Liberty Helicopters . Gaby bar pleasant retreat bustle city would certainly stay Sofitel next time ask room view 
 Aug 11 2008 	 AWESOME Hotel NYC ! ! ! 	 staff INCREDIBLE ! location MARVELOUS ! room GREAT ! return hotel heartbeat ! ! ! right Time Square away noise , overcrowd dirty feeling ... right 5th Avenue close Central Park . HIGHLY recommend hotel ! ! ! 
 Aug 10 2008 	 Sofitel Excellent ! ! ! 	 first time New York City Sofitel excellent worth every penny ! room , service food great ! would definitely recommend hotel . stay four night good time ever . hotel walk distance many thing , NBC Studios , Rockefeller plaza , Times Square . plus , locate quiet area . also enjoy Red Flame restaurant basically right next door . food great ! breakfast twice bill $ 25.00 . see play Grease great ! plan revisit New York City stay Sofitel . 
 Aug 9 2008 	 Central Location 	 Sofitel priviledge member always stay Sofitel Hotels possible review TripAdvisor New York Hotel good book four night . central location friendly staff arrival , upgrade room available room 15th floor view back building fire stair New York , request . room standard size request Queen size bed double . bathroom good size necessity . next morning go front desk see could get upgrade least room well view New York Queen Size bed . apparently New York Queen size bed Australia call double , remember book bed accordingly . move room 19th floor well view , size bed settle rest stay . like Sofitels complimentary water provide afternoon / early evening also free internet ( printer ) appreciate . the staff friendly , particular wonderful concergie also William doorman organise great town car take we airport always interested day . bar nice overall good stay . great little bar across road fron hotel - can not recall name good pasta buffalo wing , turn left go fifth Street across road . also post office across road office building close , ask William instruction .. also take advice TripAdvisers breakfast day little red dinner road , great breakfast , good service reasonable price . 
 Aug 8 2008 	 top choice New York ! 	 extremely happy choice hotel . stay New York five night Sofitel perfect place stay . location fantastic , central major attraction : Time square Fifth Avenue walking distance away , especially handy lot shoppng walk absolutely everywhere New York . room spacious ( New York standard ) , modern clean , make stay comfortable indeed . must say bed oh , comfortable .... sleep well . bathroom marble fresh orchids nice touch . hotel staff professional concierge particularly helpful . would definitely recommend stay hotel first choice return New York City . 
 Aug 7 2008 	 pleasantly surprised 	 travel New York lot first stay Sofitel . beat location close Times Square . rather picky bed , extremely comfortable . also choose stay room service dinner . food come rather quickly warm ! overall , Manhattan hotel room , room size actually generous . ( hotel room stay Manhattan rather difficult move around small size . ) definitely stay future . 
 Aug 5 2008 	 pillow heavenly ! 	 ' ve hear amazing thing hotel , be frequent Travelers ' Choice Winner , expectation extremely high . disappoint . be middle somewhat chaotic part town , enter lobby , heat noise fade away . staff courteous , overbearing , french greeting quite charming . room low floor ( 3rd ) , however not hear noise street . room spacious , bathroom quite big . bed incredible - ' m picky come pillow , scrumptious , duvet , nasty , dirty bedspread feel find many hotel . plusse - lot room closet , separate shower tub , plenty room bathroom . travel alone , would enough room 2 room bathroom . also like tv speaker bathroom - great be get ready go . con - not love toiletry , ' ve stay less hotel high quality product ; drawer store non - hanging item ; finally , replace room key 3 time cell phone keep demagnetize . stay - keep cell phone room key far apart ! location great - be plan spend lot time midtown , want convenience travel upper east west side town . would definitely stay , would recommend highly . 
 Jul 25 2008 	 rating correct ! 	 5 day vacation NYC stay Sofitel . hotel choose due high rating . dissapointe . ask quiet room get room 718 locate back overlook neighboring building . much sight interest . room spacious twin bed . airconditioning make little humm sleep sound . temperature easily adjust Fahrenheit Celcius room quickly cool . think also use soundproof window , noise outside . forget fat 37 inch flatscreen tv ! traffic outside hotel modest . day walk city long entrance , like enter garden quietness . staff courteous professional time . Europe often stay Accor hotel Sofitel NYC exception : high standard ! short walk times square . restaurant nice great brekfast every day . next time return NYC , sofitel choice . thank Sofitel make holiday comfy ! 
 Jul 22 2008 	 fabulous hotel great service ! 	 book hotel room December planning trip NYC 30th birthday . upon arrive hotel , informed upgrade fabulous suite . receive bottle wine friend hotel send we bottle champagne . room incredibly comfortable -- great bed , luxurious bathroom , 2 flat screen tv . not eat hotel cocktail one night restaurant seem nice . eat Red Flame Cafe surprisingly good look like dive diner cheap . would definitely recommend Sofitel ! 
 Jul 19 2008 	 Sofitel great hotel ! 	 stay Sofitel four night July . get great room rate hotel 's website book several month advance . the room standard queen room , quite large 350 square foot . bathroom lovely - all marble . location great , quiet block W. 44th st . housekeep great job friendly . ask give early check in . beautiful room , great location- would stay ... 
 Jul 19 2008 	 far Sofitel 	 good hotel . close Time Square welcome refuge hard day shopping . room comfortable free bottle wine room room teenage daughter arrive celebrate wife 's birthday thoughtful . the thing hotel part chain lack quirky individuality hotel critical . my gripe free WiFi norm 4/5 stat hotel pay extra . 
 Jul 17 2008 	 Reliable expect 	 stay 4 day pleasant experience . sofitel offer & quot ; picnic package & quot ; give we picnic basket . go nearby Bryant Park - perfect spot ! hotel style every aspect therefore distinguish big hotel chain - major benefit . especially Gaby bar great spot drink sightseeing shopping . not like room obviously use smoker - true nonsmoke room understanding ! room rather dark due face closed backyard . housekeeping attentive tidy perfectly . Staff Concierge good job . 
 Jul 16 2008 	 Excellent disappointing 	 read rave review decide stay birthday trip New York . look internet find special deal Chic Picnic . basically fourth night free , room superior receive picnic hamper wine champagne . first fall pricing . accord reservation final bill would show full amount 25 % discount . therefore take quote amount full amount apply 25 % discount . discover first night . quote discount cost 33 % high budget . maybe daft reread booking still unclear . eventually get check go room 19th floor . view breathtaking , bed wonderfully soft , plasma screen tv bottle champagne birthday . however & quot ; big marble bath & quot ; barely big enough 5 ' 4 & quot ; . ask chic picnic second day come wonderful wooden hamper bottle champagne . unfortunately tell could not take champagne central park kind ruin & quot ; champagne picnic & quot ; . leave champagne room , advice concierge , walk Central Park carry hamper . tempt . take taxi . cost $ 6 arrive fresh unharried . last evening request wake call airport 6.30 . never receive call luckily wake time . Checkout take forever use two seperate card . overall wonderful disappointing time ' ve mark average . 
 Jul 15 2008 	 Nice hotel great location 	 return week - long New York / Chicago trip -- love Chicago Sofitel , think would try Sofitel New York . not disappointed ! amazingly comfy bed , nice flat - screen tv , lovely clean bathroom . staff friendly helpful . standard room pretty small , since room sleep , not big issue . complaint would one small window room , barely let light -- probably room back building , less - than - desirable view alleyway building . , since room sleep , not major problem . valet service slow , say call car 30 minute ahead time claim ticket -- would definitely recommend call full 30 minute ahead time , especially know will hurry ( like be head back airport ) . rent car day drive New Jersey , first day city not need car -- hotel great location walk anywhere good way go . plenty shop , restaurant , etc . within block -- Central Park pretty close , Grand Central Station street . take subway Yankee Stadium game , hundred time easy try drive . hotel couple block away craziness Times Square , 's much quieter location . really enjoy hotel -- would definitely recommend ! 
 Jul 12 2008 	 good birthday ever ! 	 take 2 week decide hotel since New York many happy decision make . I stay Sofitel 30th birthday 4th July weekend . first trip New York staff go beyond make feel comfortable . room large expect , clean , large flat screen t.v bathroom amazing . never see cleaning staff , room clean every day provide turn service every night . stay 19th floor able see Empire State building room . free internet lobby ( not mind wait use computer ) location hotel perfect since Times Square right . go New York next year stay Sofitel . overall wonderful experience , fabulous hotel would like thank staff make good birthday ever ! 
 Jul 11 2008 	 really fantastic hotel many way ! 	 recent year become familiar trip advisor use decide stay travel . find invaluable tool help make good decision . recently June , let , think time write review ! ! go New York friend ( fussy ! ) . stead Sofitel New York disappoint . could not recommend enough . everything hotel fantastic . staff friendly helpful . room spacious bed dye . hotel lovely bar restaurant beautiful decor atmosphere . evening something casual require bar menu lovely . lobby internet access printer really handy . location excellant every thing doorstep . impressive find diner door & quot ; red flame & quot ; serve nice breackfast morning roughly $ 12 . overall great hotel even impressed fussy one certainly stay return big apple ! 
 Jul 5 2008 	 Great Hotel use visit New York 	 review bit late , sorry , partner stay late Nov ' 07 , Thanksgiving Weekend . say great service hotel staff really helpful first time visit New York . bring another great thing hotel location . right two busy Avenues New York , easy walk distance Central Manhattans major attraction . street hotel , quiet New York street , great take break form surround street constant hustle . also recommend visit New York get room high possible hotel stay avoid street noise constant taxi honking get good night sleep ! also Sofitel privilege card great idea get benefit late check well ' free ! Red Flame dinner ok cheap , good . ' great little breakfast / café shop back hotel ( use hotel bar exit ) , opposite side street , head toward 5th Ave . ' remember name sell fresh fruit etc , cheap Red Flame dinner less hectic . 
 Jul 3 2008 	 worth money 	 stay 3 night part honeymoon June . nothing wrong , really money pay bog standard hotel . bed comfortable bathroom lovely . room not particularly big . big flat screen tv though nice . 7th floor view . book part honeymoon package although not look freebie , acknowledgement would nice ! read review upgrade bottle wine special occaision touch - nothing . there big storm night leave JFK close - call concierge 11.30 see think morning flight would okay dismiss - not seem interested . we rather strange experience last night phone range 1 am sound like sort taxi booking place confime something room . hung could not work go - half hour later , room service appear door . get 5.30am flight morning . sort shrug complain morning . the doorman great though - v easy get taxi provide umbrella rain . also recommdend great pizza place - John 's pizza street past broadway - would highly recommend . red flame diner front door leave also good breakfast . spend bit time Irish Bar nearby - o'brien great - food fab staff really friendly . 
 Jul 1 2008 	 Special Break good hotel 	 Hotel live review , room clean service twice day problem , bed one well ever sleep . trip 8 day silver wedding aniversary whilst give room 19th floor free champagne enjoy other never arrive even though advise . free internet access lounge great , reception helpful efficient , doorman good , bell boy busy chat time . one conseirge team little generally good . the hotel expensive even deal well worth room good size bathroom europeans expect , nice big seperate shower excellent . lot hot water time . do try Red Flame lot place breakfast , Grand Central worth one morning 2 block away . another favourite Cuttichines Rockerfella Centre want healthy option . if Staten Island Ferry make sure right hand side front end otherwise miss statue LibTips , Brooklyn Bridge Night view unforgettable , top Rock way photograph empite state building , however disappointed evening view dawn dust ticket . dinner 6 & amp ; 8 hectic lunch try one deli 's Bryant Park sit park watch world go . 
 Jun 29 2008 	 absolute must ! 	 stay Sofitel 11th 16th June 2008 love hotel bit ! hotel location excellent , safe neighbourhood close absolutely everything ! stay hotel book chic picnic rate get we 4 night price 3 picnic hamper great food wine , contain fab picnic hamper take central park devour sun ! hotel staff fantastic , take time answer question query . make we feel like individual must busy , large hotel . use gym well equip late machine weight etc use . room 17th floor , fantastic view bed comfortable , room service menu staff alike fab polite . huge bathroom seperate bath shower . turn service great , free bottled mineral water every evening . whole , great experience New York would definately stay hotel return Big Apple . thank sofitel making stay good , memorable one ! 
 Jun 27 2008 	 really like hotel 	 Sofitel favorite hotel stay New York whether business pleasure . surely fancy expensive hotel tonier address , Sofitel certainly slouch . consistently quiet , comfortable , convenient . last weekend , stay Sofitel first time ifor pleasure wife . stay previously business probably 10 time last 3 year . lobby Sofitel small luxurious . get feel small hotel although Sofitel actually quite large . arrive last Friday bustle little remember still relatively quiet . check desk , inform room third floor , somewhat expect give price category pay . ask another room another floor , tell one category . suprise already know hotel sell . suprise offer suite $ 100 upgrade high floor . our suite beautiful excellent view city . bedroom bathroom virtually identical deluxe king room ( book queen room ) addition separate sitting room large flatscreen tv desk . usual service hotel attentive understate . use concierge several time always helpful . think staff friendly . meal eat hotel trip quick early dinner one night way back airport . complaint service food . always find restaurant hotel step hotel restaurant . we go Red Flame diner street breakfast one morning . fine , nothing write home . good cheap diner . also go street one favorite sushi restaurant , Sush Zen . really exceptional sushi sashimi , less two block Sofitel . sit sushi bar . expensive , worth . aware reason not understand ( maybe ) not air condition hallway guest room floor . heat summer create concern take short walk elevator room . not worry , guest room lobby stay plenty cool . tell wife Sofitel time . think trip understand prefer stay high end hotel . simply comfortable can not beat convenience . 
 Jun 25 2008 	 Served 's purpose well ... 	 stay hotel girlfriend 4 night weekend break . high hope hotel base review site . not cheap hotel Manhattan rate 4 star expect nice . overall think live rating , pleasant hotel , reception staff friendly , room large nice decor , bed comfy , honest , exactly want day New York . floor 7 decent view . maybe ask check high floor ? ? thing disappoint slightly concierge . maybe guy encounter bad good bunch be not favour . hopefully not typical concierge service whole . concierge probably friendly helpful person staff . understand job help hotel guest way . two approach concierge desk last grand total 15 second pretty much brush aside man would describe , pardon french , stick backside . could not less helpful tried ! do not eat restaurant comment seem quite expensive . I should not let concierge cloud judgement hotel , overall great trip , location wa fantastic , hundred yard times square 5th Ave shop lot niceer place stay last time NYC ! would definately return would recommend friend . 
 Jun 22 2008 	 C'est bon ! 	 luxury . usually stay Michaelangelo Hotel , also wonderful property , sell -- try Sofitel . wow ! mantra great staff make great.hotel . staff among good . could not feel welcome . room meet expectation , ( nastily picky . ) upgrade Executive Suite 28th floor . room well appoint quiet mouse . bathroom hugh , beautiful usable ( nice deep soak tub one , separate glass shower . ) bar / bistro pricey , worth . make dinner bar one night appetizer menu ( wing fry cheese stick . ) torrential downpour Steve wave arm cab arm empty , point discover joy bicycle taxi ( rickshaw ) . fun great young man , impossibily polite , hardworke owner small business . dart traffic , stay dry driver button we behind plastic curtain ( get wet ) , enjoy every minute ( faint heart . ) Sofitel NYC , guy listen , great job . , rickshaw guy . gracious 's rare quality , 
 Jun 22 2008 	 great stay 	 review hotel , decide try Sofitel . amazed early arrival quickly room available we ! hotel staff wonderful ! great staff work . eat hotel since price expensive plenty choose outside hotel . we truly enjoy seperate shower bathtub ! little thing come along room ! seem like make service great ! take care we even day departure ! hotel great location beat path Time Square easy walk many area ! truly enjoy hotel other ! 
 Jun 18 2008 	 one 's keeper 	 ' ve stay number midtown hotel past year , Sofitel definitely one will use . 's one quiet hotel ' ve stay . not hear much outside noise , even lobby restaurant . definitely try stay one high floor view . room , 18th floor , not large , floor - to - ceiling window , hard time tear away . room recently refurbish , be clean elegant . staff teeny bit frosty side , professional , informed , helpful . if need check e - mail not bring laptop , lobby several terminal use free . overall , sofitel good value money , give location , amenity , quality service . 
 Jun 17 2008 	 fine good other 	 sofitel generally great . one good . location also big plus point . staff excellent - , helpful friendly . allow we check 6 hour early could not helpful luggage , direction advice . the room good size separate shower bath quite size lead believe hotel 's description . guess ' large marble bath ' may mean something different New York . bed terrific - always hotel . decor bit bland . free internet access downstairs real plus . bar expensive service not great . breakfast one morning find expensive service not great . 
 Jun 11 2008 	 Great Hotel ! ! ! ! 	 Hotel Amazing . great location , walk distance time square . clean , mention amazing lobby . get chocolate water room everyday . conciere service big help . absoutely would recommend stay . not travel originally book another hotel read other review astounded . website make hotel look amazing really nightmare testimony other . be go make sure review . thank write review stay find Sofitel hotel . happy . 
 Jun 7 2008 	 comfortable dependable 	 third stay Sofitel hotel enjoy perfect location 5th Avenue Broadway - close everything away noise confusion Times Square . stay one week . first morning , offensive cooking odor restaurant affiliated hotel enter room . speak hotel manager promptly move we high floor ungrade room rest stay . room well furnish condition one would expect quality property . bed comfortable high quality linen comforter pillow . since last stay , hotel room furnish large flat screen hd television . staff meet expectation every way . certainly would intend return . 
 Jun 4 2008 	 ok 4 Star good location 	 stay memorial weekend ( May 22 - 27th 2008 ) . hotel good location - W44th close everything . block Bryant Park , also Time Square theatre . hotel clean staff friendly helpful . although four star hotel facility reflect league last stay New York Michelangelo . 
 Jun 4 2008 	 Excellence Sofitel 	 stay Sofitel long weekend go great time . book direct via hotel get fantastic rate ~ $ 350 per night could not match usual website . the location superb centre thing . room reasonable size especially New York , stay standard queen double , bed incredibly comfortable bathroom well fit . room clean twice day high standard . 10th floor view really speak nice quiet . the concierge service incredible , specifically Vladimir manage get we good restaurant even though peak time weekend . even go far organise complimentary glass champagne 2 we one restaurant . drink expensive hotel , guess standard think little unnecessary would love one high standard hotel start break mould , certainly would result popular bar restaurant quiet stay , although bother eat hotel . overall excellent service , good standard room ( especially consider New York ) , fantastic location . 
 Jun 3 2008 	 love hotel 	 simply go wrong hotel . 30th birthday 8 we go NYC . location hotel spot far . reception staff helpful friendly , doormen helpful arrange transport , consierge useful could fault staff . hotel beautiful bed amazing . simply say enough good thing . make aure go red flame breakfast corner street hotel great breakfast good price . the hotel make sure party floor send complimentary champagne day birthday . the room immaculate clean twice day . I always stay . 
 Jun 3 2008 	 could ask ? ? 	 book hotel solely base review ( ranking ) Tripadvisor . admit bit pricey , hotel New York . arrival feel hotel totally overrate disappointed . however , time go start notice make hotel highly rank admit well deserve . little detail matter … location hotel excellent . 44th street hundred meter 5th avenue . also easily walk Times Square , Bryant Park Grand Central name . nice restaurant within block hotel . the room really comfortable spotless . flat screen tv , adequate minibar , safe , iron board etc . bed pretty much soft nice ' ever sleep . although could hear sound hall , quiet enough . bathroom large ( like room - spotless ) separate shower tub . turn - down service evening bottle evian water deliver . one thing really separate hotel business hotel staff ( , money buy nice surrounding ) . seem like job act accordingly . easy approach , extremely friendly make feel welcome . concierge service excellent – helpful correct suggestion . breakfast serve every morning Hotel restaurant . really look forward buffet breakfast start day , turn la carte available . number item order . cost around 22 – 35 usd ( + tax ) include fresh juice pot ( good ) coffee . continental breakfast basket french bakery product ( croissant , bread , muffin etc ) fruit plate . fruit plate rather small , 5 small slice 2 kind melon pineapple . small make laugh see . not include room price company ' pay , would go somewhere else breakfast . say something negative , would mention like other ' receive welcome drink although ' Sofitel Privilege member ( minor detail , bring ) . positive note late check - out grant without problem . overall , Sofitel New York wonderful hotel perfect location . would definitely stay . 
 Jun 3 2008 	 Fabulous Sofitel Stay ! 	 extensive research settle hotel . wonderful experience ! staff great helpful ! send we fabulous restaurant , give we umbrella rain , give we complimentary wine . clean bed dreamy . great location . go back ! 
 may 30 2008 	 nice hotel great position 	 wife stay hotel 5 night . overall , hotel nice , fantastic location , minute walk several & quot ; must see & quot ; location like Times Square , Rockefeller center , public library , Madison Square , Penn Station etc . also , Empire State Building Macys 10 street away . recommend hotel great location . room large enough , bed fantastic , lobby area luxury staff pleasant helpful . 
 May 30 2008 	 generally good couple problem 	 stay day work trip . book direct hotel , pay around US $ 600 / night . general , hotel pretty good , couple minor problem . good stuff first : -The bed comfortable ; good linen towel . -room geniunely quiet ; not hear noise corridor nighbouring room entire stay , rare New york.-good room size.-food ( room service restaurant ) fine.-concierge great ( get we table Restaurant Daniel hour notice ) . good : -I pay supposedly deluxe room 15th-29th floor city view etc , instead allocate random standard room 4th floor look onto wall . know hotel overbook etc , not apologise offer move . request alternative room , nothing available . major upset , slightly annoying . -Bellhop service not great . take age anyone front desk call porter help luggage check . eventually call someone ( use xylophone ? ) , one come . end stop random hotel employee help carry stuff . stuff : -A review rave bathroom . be fine , really , nothing world . bathtub , way , fairly shallow , like many american hotel . -The gym / fitness room alright . small like hotel , without great choice free weight , least clean fairly well equipped.-some review recommend visit & quot ; Red Flame & quot ; diner . seriously , not go - yes 's diner , be one depress sort . go turkey burger leave - overly greasy process , unappetise . much well option Comfort Diner , minute away East 45th Street 3rd ( E 45th Lexington , can not remember ) . look like might expect 50 - type diner look , not overly retro . overall , good choice New York , exactly would call & quot ; Luuxry Choice & quot ; , think money be pretty good . think real luxury choice , will spend couple hundred dollar . 
 May 30 2008 	 Superlatives Sofitel 	 many previous review , ' ve complaint Hotel . book Hotel strength feedback Trip Advisor comment . say hotel disappoint . comfotable Hotel amenity require stay . standard room 4 night provide we room 11th floor view 45th Street rear hotel . spacious air condition triple glazed room large LCD tv , Mini Bar , iron ironing board . free room safe even small U.S. plug adaptor ( great detail ) . large bathroom give we small bath walk shower . criticism water pressure shower describe lack lustre . never - the - less nice place return Manhattan Mayhem . have book room like other , find Red Flame Diner , couple door 44th St . Happy day meet Whistle Stop Cafe mammoth cholesterol bust breakfast . great , day three find defeat , cereal fruit beg we back save health ! bit along 44th homesick Scots grab bite eat New York style St Andrews Bar 120 W 44th hearty lunch last day . the main attraction Hotel location , be convenient everything previously visit & amp ; stay New York .I would recommend area stay . overall great comfortable Hotel fabulous location ...... enjoy ! 
 May 28 2008 	 Place 	 read review decide go first stay NYC . great hotel - bed simply amazing - especially you ve long walk - like fall asleep cloud . staff kind courteous . one thing say do not ask do not get . get put 15th floor think bit rubbish minimum floor pay extra high floor - ask move floor 27 . door staff brilliant maid come twice day clean room second visit later ont turn bed over . a great hotel - well worth extra NYC . 
 May 26 2008 	 Loved stay Sofitel 	 stay Sofitel May 10 - 15th . location wonderful ! close Times Square , Grand Central , Empire State , Rockefeller Center many attraction . hotel beautiful . stay room queen bed 14th floor . room decent size , especially NYC , complete robe slipper lounge . bathroom huge ! ! would definitely recommend stay Sofitel & amp ; would go back heartbeat next visit NYC . 
 May 21 2008 	 great hotel highly recommend 	 stay Sofitel April 30 till May 5 absolutely loved . never visit New York give number hotel city , husband feel difficult choose . eventually , decide try Sofitel , location good review read site . arrive late evening , problem check room feel warm cozy . 23rd floor view Chrysler building . bathroom really nice , one good ever see hotel . bed comfortable , room nice clean . breakfast hotel twice absolutely loved . also room service everything excellent . lobby little internet room use hotel guest ( handy , be vacation not carry laptop ) . location perfect : interesting sight within walking distance ( Grand Central Station , Times Square , Fifth Avenue .. ) love every minute spend . 
 may 14 2008 	 lovely stay 	 Stayed Sofitel Midtown enjoy comfortable quiet room great selection late release movie ( great early morning wake up come Europe ! ) .The location fine short walk Time Square , Grand central classic american shopping 5th Avenue . 
