Perfect 	 beat hotel price location . Strip , corner across Caesar Bally 's caddie corner fountians Bellagio . watch fountian room $ 60 night . hotel use Barbary Coast . 4 story tall one old strip . room update since Harrah 's take 2007 , still antique feel . casino small , three table locate front door & quot ; poker room & quot ; . Waitresses come constantly free drink casino , even cheap machine . prefer large casino luck casino , may great casino , great location great place stay . breakfast good . 
 brilliant location ... love place ! 	 plan Vegas trip year ago start sifting page page hotel review try find good place stay . look highly price option ( partner really want stay venetian , could not get good deal time visit ) . start look highly rate option , Bill 's come top , time time . check price could not believe low cost would hotel locate centre Vegas Strip , opposite Caesar 's , Bellagio , Bally 's Paris . seem good true , could not resist . Bill 's disappoint . obviously Bill 's grandeur Bellagio 's lobby , amazing show Caesar 's magnificence Paris ' ornate building , charming Parisien street half size replica Eiffel Tower . however , Bill 's step away - . room double queen sized upgrade check get Strip view - good $ 20 night could spend . overlook Bellagio 's fountain delight everytime dance variety different musical style . also great view Eiffel Tower room . room clean , regularly service . need , 40 & quot ; plus sized tv hung wall tv pay per view need ( not switch - Eiffel Tower fountain enough we ) . Bill 's famous Steakhouse restaurant ( even $ 5.99 Steak & amp ; egg deal midnight 8 am ... never get chance try , speak several people Steakhouse love ( people come big hotel Strip ) . eat Victorian Restaurant , popular - basic quick meal chinese menu top . enjoy food stroll Caesar 's see Cher concert . need taxi . coffee bar ( Seattle 's good ) open long hour - manage get much need java early start Grand Canyon - 5:30am ! Drai 's hour lounge highly recommend we Red Rock Canyon tour guide one good city ( not stamina try though ) . catch one Big Elvis show ( 300 pound Elvis impersonator ) - awesome ! later day hear guest belt Phantom Opera song Karaoke bar - amazing hard believe not professional - atmosphere electric good fun . summary - probably gather - big fan Bill 's Gamblin ' Hall & amp ; Saloon . need swimming pool and/or fitness centre walk neighbouring Flamingo hotel . stay fine hotel around world , yet fellow traveller agree would stay Bill 's next Vegas visit . way , write poor service Bill 's not know get - everyone welcome friendly . quite noisy night ( lot siren car horn night ) light sleeper need earplug . want great location great deal would definitely recommend Bill 's . 
 choose Bill 's be budget ! ! 	 stay 11/26 - 11/29 . 's deal : afford stay Bellagio Caesar 's ... . perfectly center strip absolutely beautiful inside ! however , like can not afford room $ 250 + night , definitely choose Bill 's . be beautiful , be really chill old Vegas kind charm . course , be amazing / excellent location . room partial strip view top Eiffel tower , fountain strip- cool ! not street noise ( room 138 ) not charge we extra room . big king bed , roomy , nice little vanity claim huge flat screen tv . would MUCH rather choose stay Bill 's Flamingo , Harrah 's Imperial ... price / location equivalent SOOO tacky ! mean , basically ugly lame . 's much go inside seem old weird . similar Excalibur , Circus Circus , etc . tacky cheap . 's difference & quot ; inexpensive & quot ; & quot ; cheap & quot ; . Bill 's inexpensive . plus , least Bill 's be get nifty charm , get room snap , location brilliant Big Elvis headline week . con : 1 . could not get temperature warm , keep fiddle thermostat . 2 . real quilt bed ... bring will fine . ( although , probably ask thick blanket ) 3 . water shower tend go drain well water pressure cool window shower totally make ! victorian restaurant GREAT breakfast cheap . yum . not eat dinner highly recommend breakfast . really , people , choose Bill 's can not afford pricy hotel . will not disappoint . 
 Location Location Location ! 	 4 we stay Bill 's 21 - 27 November 2009.we arrive mid afternoon , cab drop Flamingo , 5 second walk check - in . check - in - line , wait & amp ; receptionist even know name ! get room 222 & amp ; 216 . 216 . partial strip view , free , strip view extra $ 20 night . see photo 's brilliant view , eiffel tower & amp ; bellagio fountain , sure ' proper ' strip view need ! room large , comfy bed , clean , iron & amp ; iron board - everything need . downside roadwork right outside room noisy . however , earplug sort ! exhaustion sort rest trip ! not much gambling Bills 's worth join player club still get free t - shirt & amp ; $ 16 hotel bill . casino bit smokey bad other . think come England smoke indoor ban 's noticiable be long use ! coffee every morning Seattles Best Coffee hotel - good stuff . also breakfast victorian Room one morning - really , really good egg benedict . loved location - price ( pay $ 280 + tax 6 night ) beat hotel . 
 Perfect location great time . 	 1st visit Vegas stay along other week + October look several Hotels . make fantastic choice location service even well expect . book room 420 great view Eiffel Tower good view Bellagio fountain . size room enough we ( 2 adult 1 child ) bathroom layout work perfectly we separate dressing room sink . also up - grade last couple night 1 bedroom suite , highly recommend . stay Penthouse lake view suite Bellagio ( book UK prior departure celebration ) still say intimate feel Bills would would return . ' award win ' victorian restaurant exactly other describe ( constant reference ! ) fair quality food overprice . the casino staff , whole , extremely pleasant ( , make loss ! ) reception / concierge service first class . as noise , room overlook strip expect ... not much problem long expect certainly not warrant anybody complain . like major city , stay room overlook tourist site will not perfectly quiet . for price location alone would recommend Bills , throw rest would say real bargain . 
 Aug 8 2008 	 Good Place 	 stay Bills two night . room comfortable clean . Maid service good . room 402 excellent southern view toward Bellagio . noise problem occasional EMS vehicle . Margaritas so - so . victorian room solid food , nice staff excellent service . slot tight . plenty winner crap though . regular crowd sometimes look little seedy , issue . hotel fight , expulsion , etc . everyone Bill 's courteous responsive inquiry . 
 Aug 7 2008 	 Great Location ; would stay 	 arrive Sunday around lunchtime short wait room . nonsmoke 4th floor , end witha pretty terrific view Bellagio water show . small hotel , big crowd , line 99 cent margarita ! Bill 's centrally locate strip , free use beautiful pool Flamingo next door . catch Monorail well . room spacious clean , enjoy 42 & quot ; flat screen tv . avoid Sahara 's buffet , try one Hilton . delicious ! bring baggie extra loaf bread buy sandwich Carnegie Deli Mirage ; embarrassingly large , enough meat least three lunch ! 
 Aug 4 2008 	 Best Deal Vegas 	 Bill 's well keep secret Vegas . not let name fool . Bill be locate directly across Bellagio Caesars Palace . budget look good clean room , be far strip , Bill 's hotel 's locate middle action . hotel bit dark look old first walk , room good size bathroom large look new . shower area huge ! even get flat screen tv.service small check friendly staff encounter friendly too . all , great budget hotel . 
 Aug 3 2008 	 Great Location 	 end road trip want see Vegas first time read review site glad . hotel well worth stay . location alone worth . located corner Strip Flaming Rd right center strip . Ballys across Flamingo Rd , Flamingo right next door Bellagio Caesars across street . hotel 8 floor room clean nice . big tv also nice treat . bathroom small bad . stay 2 night would stay . casino nice , big . breakfast Victorian Room nice filling breakfast . be not look huge big hotel highly recommend hotel plan stay Vegas . 
 Jul 28 2008 	 great hotel central location ... 	 hotel great location strip , right action . not need car get hotel . casino want visit within walk distance short taxi ride away . check - in quick ( line ) give room partial view Bellagio Fountains 4th floor . room spacious 42 & quot ; plasma tv plus , although channel selection limit . 100 + degree outside keep cool thank powerful air conditioner . bathroom stain glass window open could watch fountain show shower . I notice not fridge safe room , not miss either . pay $ 100 / nt bargain location . would definitely stay return Vegas . 
 Jul 26 2008 	 perfect hotel / location bill 	 Perfect hotel location . clean room well look hotel . first time vegas make even well bill , highly recomende . 
 Jul 25 2008 	 Ideal strip 	 look somewhere expensive close strip . naturally look Trip advisor go ' Bills' . it be excellent place . expensive . small ( 200 room ) staff get recognise you . we room overlook Bellagio fountain albeit angle 's right opposite Caesars Palace . central strip . the room big comfortable clean . ice bucket fill machine corridor useful thing like iron ironing board . huge flat panel Tv 's find time watch . gambling may want big place location need walk couple min large casino . there pool use pool hotel Flamingo next door . play pool complex get busy , quite large nice garden . food option extensive , plenty locally choose from . we happy place go back night visiste Grand Canyon would go . disneyesque stuff place value money compare get UK would recommend . 
 Jul 25 2008 	 great hotel location ! 	 stay bill 's 10 day night last June get marry right next door Flamingo , Rooms great service , never problem anything , get room service 3 night strip love ! security guard outside elevator lobby floor checking room key think great . also parent come wedding last year go vegas every three month stay Bill 's every time ! great service good room , great view great location . much well get ? 
 Jul 22 2008 	 good deal Strip 	 stay Bill 's June 29 July 6 . planning stay TI get promo code Bill 's weeknight $ 57 $ 87 weekend . could not pass . boy , glad not ! get hotel , tell anniversary upgrade room view charge . casino ( well , whole hotel ) small , actually advantage end long day walk night partying . could walk door casino room less five minute . also like security guard elevator every night check room key . staff encourtere friendly . we first level casino corner room ( look photo Bill 's night , see corner round sign 's light shine window — room ) . wonderful view Bellagio fountain could even hear music open window bathroom . room actually big look picture . closet , per se , place hang clothe sink bathroom ( sink separate toilet bathtub ) . previous reviewer mention something smell smoke room , not experience . room quite clean date . housekeep good job never wake we up . I notice noise street , pop earplug fine . be light sleeper , may want . 's hard complain noise , though , see 's Vegas . husband bother noise all . Bill 's also add poker & quot ; room & quot ; ( really 's rope - off area ) low- no - limit Texas Hold'em . pretty good luck there . we order room service several time . food ( Victorian Room restaurant ) ok , service decline week go . also , last day two , water temperature bit sketchy . would get hot second , regulate . however , 4th July crowd come last day stay , might experience matter , not really count last issue hotel . we full use Flamingo 's pool charge , plus . however , forewarned : pool COLD WATER . cold . be also good pool relax , though manage fall asleep chair . definitely party atmosphere . 
 Jul 19 2008 	 excellent find - thank trip advisor 	 fantastic find - thank tripadvisor look review Las Vegas hotel book one husband stay two week usa fly drive . slap bang middle strip upgrade extra $ 20 strip view pay princely sum $ 69 night room . that s £ 37 night ! room good size clean newly decorate . large kingsize comfortable bed opposite 42 & quot ; plasma tv . bellagio fountain opposite room although swimming pool site full use Flamingos pool next door . love hotel vegas much stay 5 night instead intend 3 - play blackjack casino Bills well slot . get free cocktail play strawberry daiquiris excellent . live band play night around 10 pm Big Elvis definate must see play three time nightly . 99cent frozen margaritas fab value . eat hotel evening busy sightseeing breakfast huge good value free flow coffee . could recommend hotel highly -- - go enjoy . intend go back back back ! ! 
 Jul 18 2008 	 good keep secret Las Vegas . shhh ! 	 be look GREAT value GREAT LOCATION , place . first , location:1 . northeast corner East Flamingo Road Las Vegas bl2 . three corner intersection : a. Northwest Corner -- - Caesar 's Palaceb . Southwest Corner -- - Bellagioc . Southeast Corner -- - Bally 's ( Paris Las Vegas next ) 3 . north side hotel ( away intersection ) Flamingo . you central Strip hotel . , let us get realistic . 3 - star hotel -- good , solid property without WOW famous 4 - star 5 - star hotel . want WOW , stay somewhere else ; , Bill 's place . room ( # 428 ) south side hotel ( top floor ) cost $ 49 ( include tax AAA discount ) . without discount , room $ 5 . view Bally 's right half ' Eiffel Tower ' Paris Las Vegas , peek behind Bally 's . king - size bed , write desk , little table two chair , dresser 6 large drawer flat screen tv ( never turn ) . honest , bed little lumpy . take minute , first night find comfortable area bed , problem . the bath modern frosted stained - glass window tub / shower -- nice touch . water pressure soap , etc good . the front desk ( reception ) personnel terribly friendly . not unfriendly not smile much . check 1:45 pm one person front . check , 12:30 ( request late checkout , give hesitation ) one front I . the availability late checkout depend many people check day not get mad deny ability checkout . I take free ' crap ' lesson 10:30 , one morning casino ( lesson give daily ) say , almost confused lesson maybe will well experience . ( give book rule still not help much ) .The BEST part hotel free access pool area Flamingo Hotel next door . take 30 second walk Bill 's entrance Flamingo ( separate 2 - lane driveway ) . walk pool area take minute Flamingo Hotel 's easy navigate . pool area ( open 8 a.m. people line 7 claim chair ) , view , good Las Vegas offer . 5 pool , recall . cool , spiral slide empty one , 2 pool connect small slide , main pool huge waterwall one end swim ; lastly , be ' adult ' pool ( topless ok ) .Adjacent pool mini zoo sort , guess , Flamingos ( black one ) water creature . also wing hotel shop adjacent pool area . spend solid 1/2 day pool area truly enjoy : ride slide , meet nice people pool chat , swam , course . regret time return . kid everyone well - behave , surprising give scarcity available seat giant pool area . I , , find casino little bit smoky find smoke late afternoon evening . want gamble not like smoke ( not ) , gamble early . ( also ' smoke free casino ' ' smoke free area ' casino . thing remember casino corner aforementione street . reception area hotel tiny corner casino accessible entrance East Flamingo Road ( enter casino Las Vegas Bl walk reception ) . hotel elevator 20 ' reception . , want avoid smoke casino , come elevator , exit onto Flamingo Road , turn right ( walk along exterior wall casino , reach intersection Las Vegas Bl ) turn leave right onto Las Vegas Bl , be way -- smokeless ! .As mention previous poster , casino , Las Vegas standard , small simple rectangle ( also , unusual LV ) . , be easy navigate elevator front desk area Las Vegas Bl exit . I visit hotel website , result , make reservation call 800 number find there . all , great experience hotel . 
 Jul 17 2008 	 perfect location perfect hotel ... 	 read various good review Bill 's booking . 2 night , would say rather pay $ 10~20 per night stay Bally 's across street next time ! guess get pay -- Perfect location strip ( middle strip ) , great room . not get wrong . room look clean 's spacious , however be strong smell hallway . ' m sure be hotel one old , 's smoke smell . another thing bother hear every whisper hallway room ! also , coffee maker get room dirty & amp ; stain inside ! however , one good thing like , always security guard front elevator check room key night . conclusion , great deal , personally would much prefer new / fresh smell hotel . 
 Jul 15 2008 	 Double check everything 	 recently return Vegas trip birthday present father 's 75th birthday . First - 5 star hotel . use hotel like MGM , Mandalay Bay , Rio , etc .. place . however , since trip father - give credit parent like hotel mainly could & quot ; get lose & quot ; . able split meet casiono little problem ( since dad cell phone carrying type - big plus ) . thought hotel . the good - small enough could navigate casino easily table limit day perfect ( $ 3- $ 5 minimum ) non - highroller . also cocktail waitress visit table often wait 15 min drink . room spacious clean flat screen tv 's good picture ( come Vegas watch tv look cool ) . location great . middle everything literal stone throw away Flamingo could hop monorail desire . Bally 's Bellagio also within 1 - 3 min walk . the bad - 2 set elevator . 1 set hotel another parking garage . arrive Friday morning Friday night one parking garage elevator break . check Monday , elevator still break . long line get hotel ( bring / rent car ) a / c elevator garage . casino bit smokey tolerable . the bad - take responsibility since book 2 room ( one girlfriend aparent ) room mother 's name . mother license refuse let we check 2nd room . however , show front desk clerk itinerary Expedia show flight hotel info name last name . room pay credit card - yet still refuse . call Expedia tell could change name account would speak hotel . offer cell desk clerk state could take call cell . Expedia call hotel directly . even give Expeida trouble phone . clerk friendly , extremely unhelpful , end say frustrating . check - in process take hour frustrated .. poor thing . anyway - problem check - in , opinion hotel would probably well . hotel suffer 's staff unprofessionalism . 
 Jul 14 2008 	 Great Little Hotel Casino 	 book hotel flight package USAIRWAYS , ( highly recommend ) .Bill 's great place stay . room spacious wife ; stay July 8 - 12 . pretty much room sleep . room keep clean housekeeping . also comfortable room . request coffee pot check deliver room could even get unpacked additional cost . all strip casino pretty much walk distance . north within 5 minute walk Flamingos , Harrahs , o'shea ( great place young crowd ) , Venetian Palazzo 's side street Bills . across street Bill 's head North Bellagio , Ceasars , MGM Grand Treasure Island . we never eat hotel restaraunt particular reason though get coffee Seattle'sBest coffee casino area every morning ( good coffee ) 1 thing annoying Las Vegas people corner go mostly couple go sit time - share speil . get annoying . trick tell leave day apt leave alone ; though try hard lure people either comp show ticket . 
 Jul 12 2008 	 Bill 's freakin ' sweet ! 	 great time Bill 's . stay week fithe anniversery , Bill 's great . clean , centrally locate , right strip , nice dealer , decent food , intimate atomsphere , every night retuning room feel like go home . oh , Big Elvis AWESOME ! 
 Jul 9 2008 	 price right ! 	 stay Bill 's three night first week July . location could not well ! smack dab middle strip . hotel large plus . Got strip quick . security station elevator door night check see room card . decent coffee shop open 6:30 a.m . room decent , bed comfortable , bathroom meet need , get clean go ! ! can not beat price . one thing though , receptionist could little helpful ask question . Victoria resturant basic fare lunch . $ 0.99 margarita ok . want decent place stay great price location . 
 Jul 8 2008 	 great Stay Bill 's ! 	 finally select Bill 's view review TA . great place stay not small kid not stay hotel time much entertainment hotel except casino . basic good shape - efficient admin , clean spacious room , good plasma tv , bath tub sluggish water flow often slightly flood shower ( small thing ) . Bill 's fantastic location , right middle strip step hotel , be within minute grand hotel nearby - Bellagio , Caesar 's Palace , Planet Hollywood great thing view / shop , would pay several time stay . Bill be also step away deuce bus stop Flamingo , take Las Vegas Outlet Centre Premium Outlets shopping spree . also pickup location tour company airport shuttle miss 's surround popular hotel . must also compliment Victoria Room 24hrs hotel restaurant . always long queue wait diner list announce via PA system . chinese food serve nice huge portion , steam rice , tea coffee free free - flow ! mention serve friendly helpful waiter second time . thing 4th July stay , price 3 time normal rate , be public holiday . , be great fine place stay along strip , intend spend lot time indoor . 
 Jul 7 2008 	 Great Value 	 really think great hotel price ! ! great location ( Bally 's Flamingo ) accross Cesars ! price great staff friendly . not greatly impressed breakfast first day restaurant , excellent club sandwich ! ! anyway , be look good , clean hotel good price , great place stay ! 
 Jul 6 2008 	 great stay Las Vegas 	 recently stay Bill 's Gambling Hall Saloon one night June . family Saturday night , fly Vegas . one quick night , agree reviewer hotel perfect . could strip room quickly , great we . room clean . bed super comfortable , flat screen tv wall nice . room actually large traditional hotel room . location great . feel though middle . would definitely recommend hotel , know , glitz glamour , clean location . 
 Jul 4 2008 	 great price 	 Loved hotel . room fancy adequately appoint quite comfortable family four ( two teenager ) hotel many advantage 's small : quick check , easy quick walk room Strip , intimate casino , five minute less ample free parking garage attach hotel . also easy free access large Flamingo pool complex , although stay summer , prepare large crowd poolside seating , unless come early . staff pleasant helpful , be inexpensive , location can not beat heart strip - directly across Ceasar 's short walk Bellagio 's . particular reason , eat hotel , not recommendation regard restaurant , plenty choice nearby . book directly hotel 's website , equal good price find site . 
 Jul 3 2008 	 great value position 	 decide Bills read review TA disappointed . location fantastic , room spacious great view Bellagio fountain . hear virtually street noise except siren . miss coffee pot never understand refrigerator USA hotel room 's 110 degree outside . criticism air conditioner noisy . price think fantastic value would definitely stay . oh 99c magarita bar near check . 
 Jul 2 2008 	 Complete Disappointment 	 husband frequent Vegas always stay hotel , time decide stay something new . holiday weekend mean room rate little higher usual . Bill 's great location price okay compare hotel weekend . boy , wish would shell $ 50 stay another hotel ... disappointment hit soon arrive . upon arrival find desk , one . wait five minute ask someone Victorian Room restaurant someone could check we . lady say would call someone take another 5 minute desk lady finally show ! not line desk reason wait . even Motel 6 someone counter ! room look like picture , pleasant surprise , less satisfactory minute . state safe room , not . reason put we handicap room ( unless accessible like ) bathroom terrible . not tub ... accessible ... bunch drain floor . well , drain wrong place take shower whole bathroom would flood sop mess hour . cold usual weekend lack cover bed not helpful . sheet small blanket barely cover two we . ask blankets comforter tell not extra . also bad room noise ever stay ! ! inch gap floor bottom door everything go hall hear quite clear ! People hang hallway night night stay . also , ton noise parking garage right outside window ( Flamingo ) .The staff absolutely horrible ! every time try call desk one answer . need anything would walk desk wait another staff member track desk person . whole time never see anyone standing desk . could never help anything ... blanket , get people stop party hallway , etc . checkout lady ask we enjoy stay started say not totally cut , handed receipt , walk away . never stay recommend place anyone ! stay far away ! ! ! ! 
 Jul 1 2008 	 Bill 's great stay 	 stay Bill 's late June room 255 . virtually view room , end hall quiet . bathroom plenty big nice walk - in shower . room always clean properly , always fresh towel . issue AC noise strip . Bill 's old casino hotel . re - do , still feel like straight 70 's . casino smoky room huge . pool , allow use pool Flamingo ( 5 min walk . ) eat restaurant . victorian Room great late night breakfast dinner , Steakhouse perfect good meal food friend retro environment . go night club , Drai 's , big line good look young folk try get . probably good place late night pick - up single . although Bill 's anything like Mega Resorts Vegas , something bit special place . buzz casino everytime walk door . bar great special ( $ 2.25 Bud / Bud Light aluminum 16 oz ) welcome relief $ 13 drink buy Mandalay Bay . table game usually $ 5- $ 10 minimum dealer much friendly ( mention well look ) big casino . place bet sport book , although small room town , variety bet could place match Hilton . sure join Player 's Club . overall , good stay Bill 's . would stay minute . 
 Jun 29 2008 	 good view around - great homey hotel 	 decide try bill gamblin ' hall las vegas good thing hear . disappointed . price certainly price right right middle strip directly across cesars , paris , flamingo . small hotel easily overlook . hear recently buy harrah 's would explain room renovation . room nice flat panel tv 's new clean bedding comfortable mattress . decide pay 10 dollar night room great view happy . could see dancing water light eifle tower window . great . one great thing small hotel small leave room strip two minute rather walk quarter mile room door like big hotel . say anything bad hotel would great view strip traffic street noise not bother we . might bother people though . definately say . room 406 . 
 Jun 26 2008 	 great place 	 spend many hour look cheap good hotel , bill beat , room 106 great view bellagio fountain paris tower , staff always freindly helpful , bell man great , room big , clean modern well hotel strip none well location . bill steakhouse must , be not go eat book folling night take parent , steak well ever king crab fabulous , overall place can not beat value money , location come back vegas soon look bill 
 Jun 25 2008 	 locationlocation location 	 second stay Bill . stay 6 night . want big hotel Bills . every basic thing need comfortable stay . mention other use Flamingo pool easy get . love fact easily & amp ; quickly get room & amp ; car , well walk door & amp ; center strip . room price great . pay $ 59- $ 69 week day . first book room phone thru Bills directly , rate higher call back ( twice ) & amp ; adjust rate . staff helpful . excellant room fourth floor fountain view . thing would add would room safe & amp ; coffee maker . minor thing . would definately stay . 
 Jun 25 2008 	 wonderful value ! 	 second time stay Bill 's Gamblin ' Hall please still ! stay Room 420.The room large well appoint . location absolute good . last time , get ' fountain view ' room extra charge time pay $ 10 per day less view last time . still , worth able look window see beautiful Bellagio fountain , Paris activity street below . Bill 's guest use nice pool Flamingo next door . ' con ' sheet small queen sized bed ( two room ) toss night , might find lay directly mattress . also , coffee pot room . we eat victorian Room hotel ( $ 30 two egg / toast / hash brown / bacon breakfast ) bad breakfast ever . base breakfast , would not eat again . but , would stay Bill 's next time Vegas - heartbeat ! 
 Jun 23 2008 	 Bill 's : Smoke lovin ' patron 	 might hard old Bill 's , glow review many people write . starter , casino smoky one walk strip . smoke intense leak victorian restaurant make eat less pleasant . I first floor unrequeste view Bellagio Fountains . ( lower , even number room close show . ) unfortunately , smoke casino leak room night . find throat burn smoke . day dream Vegas go smoke free , alas , know long long time come . if not mind old crowd not mind smoke , may agree majority people like place . prefer young crowd bother excessive smoke , big favour stay elsewhere . get home clothe go wash , include one never come suitcase ! 
 Jun 22 2008 	 Location location location 	 stay Bill 's one night end long family vacation . would say number one asset location . we room two queen bed . room plenty big nice flat panel television . bathroom big , much time really spend bathroom ! ? nice stay strip able step door right action . spend six night Wyndham week stay Bill 's tear strip . the staff nice helpful problem ever . 
 Jun 21 2008 	 Bargain 	 visit Bills 7 night 6/11 6/18 cost $ 580 week bargain ' m sure hotel charge night . the hotel small like casino basic promise nothing . mention other , location can not beat ! ! reception small corner hotel sufficient need . not wait . lift adequate never really wait long time even though think hotel full . I stay first floor ( request 4th floor ) overlook Ballys view Paris Tower Bellagio Fountains . although could hear noise never find noise keep awake , unless use peace will fine . air - con great much need although blot noise strip . the room well imagine travel alone much big size expect easily sufficient two people ( imo ) bathroom small need something huge ? ? shower point although powerful enough hot water shower head low crouch . like other mention think hotel suffer odd plumbling problem water sometimes take clear sink became block . the hotel clean maid clean room day although feel start early could hear knock door 0800 . door lock do not worry ! .I not eat hotel , Big Elvis fun , casino nice , drink cheap poker table great value . enjoy stay ... PS post couple pic room view do not think pic room much justice . 
 Jun 19 2008 	 strip affordable 	 agree traveler great place stay Las Vegas . stay one night visit Zion fly home . room large , clean quiet . first floor hotel room back , ' hear casino street noise . ok , view ' great , ' spend much time hotel , one night . ' sure room well view . picture hotel website look exactly like room bother add picture . people mention ' reserve smoke non - smoking preference booking . little nervous , end get want . end get hotel 2 hour check ( forgot different time zone , early top ) , give we room . snafu one room clean , consider 2 hour early ' hold . put stuff clean room , time get back second room clean well . parking also problem . free parking parking garage , free valet service . staff friendly , helpful . step daughter accidentaly leave cell phone restaurant , end get back problem . go back Las Vegas would consider hotel first choice since price reasonable hotel nice . extra : like vietnamese food restaurant strip call Pho Thanh Huong Sandwich Restaurant 1131 e Tropicana Ave # good . try add review ' thought would put . ' inexpensive , food tasty . 
 Jun 19 2008 	 great place great value 	 stay first 2 night Vegas . overall really like place , likely stay ever find Vegas ( hope ! ) .We get good rate website originally , rate go couple time , always grant low rate call hotel directly request . not find road side room noisy , live city probably use certain level noise . pro : nice clean room , relatively new furnishing decorate . good tv average reception . like able use pool Flamingo - find pool crowd bit cold taste , beautiful pool enjoy couple swim . loved fact room easy access not take forever get strip . also love easy access vehicle , easy get vehicle garage . strip hotels parking garage seem like mile hotel . great location centre strip . view Bellagio fountain since could not hear music not really big deal . view eiffel tower nice though . Liked could open bathroom window always rely air conditioner air . con : find people work reception , one lady work gift shop rather unhelpful seem unhappy overall ( staff fine however ) . not like smokiness casino , way decorate ( personal preference course - lot dark wood etc ) . would prefer in - room safe rather use casino cashier downstairs ( make leave $ 60 deposit case lose key ) , cashier pleasant helpful . 
 Jun 18 2008 	 wonderful ! 	 LocationThis hotel perfect central location access strip , situated right corner next door Flamingo Hotel . doorstep everything casino shopping relate . cost we roughly 20 dollar taxi Greyhound Bus Station downtown Main St. Check InCheck smooth straightforward , problem queue . reception hotel access actually casino , little confusing arrive , find front desk issue . elevator take we room 4th floor . hotelthis hotel impressive . price pay ( 100 dollar per night ) , excellent value money . room spacious clean . king bed suite , certainly lot spare space put kitchen area want ! bathroom great clean condition , bath well shower . window face Flamingo hotel strip . night time hear music strip , usually start around midnight ! really nuisance , background noise . also light sleeper like probably hear external air conditioning outlet everyone ' room . really disturbance , fairly steady low noise ; make sure earplug light sleeper ! girlfriend problem sleep all . my criticism hotel internet access , charge $ 12 dollar 24 hour internet access , first hotel US encounter , rate pay , hardly argue ! still free internet access would made hotel ' perfect ' . another thing miss onsite pool , use pool Flamingo wish . also worth mention huge wall mount plasma tv room , great relax room watch good old Maury Dr. Phil . I would also recommend victorian Room casino dining , fairly cheap food good quality . thing let time speed service . 1 occasion wait nearly 40 minute drink nearly 1 hour food . luck time everything fine . staffto honest ' really much interaction many staff . lady check we pleasant . staff Victorian Room friendly welcoming . OverallIf want great hotel access everything Las Vegas stay ! without doubt cheap hotel strip great value money . would recommend Bill ' anyone visit Las Vegas . 
 Jun 16 2008 	 Bill 's great value Strip 	 Las Vegas weekend wedding . give Bill 's rating TripAdvisor reasonable cost compare Strip property , book stay Bill's . it great walk door Flamingo Road check - in counter 10 second . elevator right nearby , take we minute two get 1st - floor ( ground level ) room . room near southeast end hotel , able see Bally 's , top Eiffel Tower Paris , bite Bellagio window . the room clean . bed not comfy Heavenly Bed Westin , okay . bathroom area little small , perfectly fine . shower head little low , be excessively tall , not big deal . there nice wall - mount 42 & quot ; plasma tv -- big tv ' ve hotel room . the hotel nicely situate Strip . casino small enough even walk way casino get elevator , never feel tempt gamble . sorry , Las Vegas -- not spend penny casino . compare loooooong , tortuous walk take Flamingo , Caesar 's Palace , Planet Hollywood , relatively tiny place like Bill 's great . love , will happily put Bill 's list hotel consider next time go Las Vegas . 
 Jun 16 2008 	 great Stay Bill 's ! 	 second time stay Bill 's 8th time Las Vegas . like Bill 's location ease get room . like large plasma tv room . room clean housekeeping make sure room clean morning ready afternoon return . issue slow drain tub bathroom . call front desk problem fix return adventure day . great room rate location . 
 Jun 15 2008 	 could well regular place 	 young man check smile interaction , probably interrupt day dream . okay whole check - in process take 5 minute most . I comp room Harrah 's property check go Cher across street risk stand in - line big hotel . the room Bill 's nice quiet towards end face side Flamingo . I really like fact get room quickly , especially wee hour morning head usually be right place.i definitely give hotel due consideration next visit . 
 Jun 13 2008 	 great stay bill 	 stay 6 night first time would definately stay again . the location price choose disappoint . it $ 501 ( £ 250 ) stay worth every penny . right strip , 3rd floor face Ballys could see fountain Bellagio across road . not need walk seem like mile get street like lot strip hotel right street . on check request fridge , coffee maker extra pillow , get room . 11.30pm husband put ' make room ' sign instead ' do disturb ' one mistake next thing knock door housekeeping make room . service ! lovely big room , spotless comfortable bed . other review mention street noise night not find problem . mostly hear police / ambulance siren hear home anyway live near Police station . we not eat hotel , husband prefer buffet restaurant . this personal preference reflection quality restaurant . nice atmosphere casino , small lot always plenty people plenty cheer someone luck ! 
