Loved 	 like hotel finish renovate part hotel upgrade room $ 20 since season . like hotel find really far strip shopping area would stay . clean staff nice ! ! ! 
 concert package ... 	 stay offer Stevie Wonder ( MGM ) concert/2 night minimum stay package . ticket not shabby concert great . Luxor need good steam cleaning . think save , overall , would not stay . pyramid room finger print window . pyramid room , really need keep window . mean obvious . need new management . check course king size bed package price get , try get us & quot ; upgrade & quot ; = money . agree one night go back standard room next . not money , principle . standard room pyramid & quot ; nicer & quot ; tower room . worker keep tell we opposite . actually cleanliness room lack downtown Vegas feel instead & quot ; Strip & quot ; . finish pay resort fee , upgrade ( want king bed ) taxis , room not cheap ( cost ) seem . would definitely pay 20 30 buck extra stay somewhere else . next time will go ticket deal MGM hand instead Luxor , sure . 
 Dirty Trick ! 	 want say pretty dirty trick ! sign guarantee low rate thinking would & quot ; decent & quot ; room . get , ask want & quot ; upgrade & quot ; high level room & quot ; say . research know rate pay within budget stick budget . .... stick we 4th floor - first walk forever elavator 4th floor walk past 50 - 60 ( ? ) room get . arrive find room filthy loud air vent restaurant ( ? ) could even talk / hear hall try open door . room , find look window block wall . carpet awful - stain dirty . look someone already use bathroom ( probably couple ahead we go room walk ? ) . go back registration pay extra $ 20.00 flippin per night upgrade 9th floor . say web site want crap low rate . want decent pay $ 20.00 crappy room rate . 9th floor room great . however , registration experence walk 4th floor room leave bad taste mouth . refuse spend money hotel . walk strip gamble eat . good note - titanic exhibit wonderful ! 
 watch old room 	 book room use Amex point . check give room old wing hotel . room terrible - stain carpet , bathroom clean properly peculiar smell hallway room . call complain 4 star quality room , manager say rating website responsible record website . agree hotel 4 star rating ? give room another wing , marginally well . overall experience leave much desire . would stay Luxor . 
 great hotel leave decay . 	 hotel large like Vegas hotel amenity maintain year seem . carpet hallway room bunch bad could almost trip wrinkle , rip cover tape . room musty old . carpet wall dirty stain . maid service good towel old feel like sand paper . make thing bad pool close season even though hotel pool open . location end strip good like away action New York hotel nearby would seem well choice . 
 Outdated - dirty - Poor Service - Nickel 	 Vegas several time , never stay Luxor , however know 4 5 star hotel go stay . stay novelty hotel ( pyramid shape ) fact one 3 show see hotel ( Chris Angel ) . note title - hotel old date show every bit - period . inside , walkway hallway dark dirty . ceiling visual water leak spot , peel wall paper 80 's look smell go along . room , need rehab . curtain old , carpet filthy , bed flimsy , bathroom dark , towel ( 3 provide ) need replace overall feel like old 8 - day Inn . staff inattentive , house keeping provide day hotel charge everything could think . need internet access - 14.99 day ( wireless ) . daily paper - 12.49 per day . need print boarding pass business center - 1.00 PER MINUTE + cost paper . mind pay service , however quality level Luxor provided - pay guest . , many option available stay Vegas strip - Luxor one . disappoint stay - read reveiwer . 
 great location ... 	 get really great price travelocity husband go Las Vegas past March wedding . location Luxor great - south side strip . convenient location , close hustle bustle strip far enough hear . room clean pretty update . hotel not noisy , especially consider size . casino not bad either ; ) go see Criss Angel line ticket relatively short . nothing negative say hotel . would definitely stay . 
 stunning hotel- fun lively . 	 always want stay hotel , interested Egypt since child glad make - rumour abound Hotel may abandon 's theme even close- sure true . visually , hotel stunning comprise main pyramid shape atrium building contain amenity room way around top , couple block room . big inside looks- stay 23rd floor lovely view look mountain . friend book online- beware extra charges- tax add everything state , resort fee £ 10.95 per day newspaper bottle water unlimited phone call within u.s.a.-not much use we , although glad water ! approximate cost 5 night stay work $ 35 per night think acceptable , especially compare U.K. prices- room . room subtle egyptian theme , lovely big bed enough storage space two us= take extra hanger , 10 provide . bathroom shower , fix , wash hair whilst shower - plenty towel facecloth little bottle toiletry provide replace , also hairdryer spare socket shaver / hair straightener socket room . word warning- alarm clock room fix , set 5.30 neither friend could work change setting wake time every morning , matter try ! check arrive not receive rude awakening . room smoke non smoking options- Las Vegas smoker allow smoke casino area hotel , bar serve food also smoke outside , ashtray dot around everywhere . main building house casino , cigarette smoke filter public area non - smoker , may like aspect . another thing due atrium design noise level- sometimes hear music loudspeaker filtering room go quite late- armed sleep tablet earplug fine ! inside main building egyptian statue pyramid building ( photography allow public casino / hotel area unfortunately ) great selection restaurant , food court , nightcub lively bars,24 hour shop great buffet , eat fix price- breakfast $ 15 day ticket $ 29 . hotel good location Mandalay Bay hotel Excalibur- accessible tram 11 am move walkway escalators- exit front , get taxi walk strip reach hotel , casino shop . thing like least able walk building building dimly light spend hour twlilight due lack windows- get dark 5 pm may whole day without even see daylight ! friend travel Vegas quite often say strip long get taxi get around , find untrue- not mind walk prefer outside fresh air . perhaps distance might struggle someone wheelchair people small child , get great photo opportunite walk along strip . find get taxi everywhere unecessary expense- expect tip everybody taxis meter fare dearer think . shop around go tour , Luxor offer special package discount 's guest show exibition like titanic exhibit , CSI experience Criss Angel . hotel also offer Players club reward scheme , receive card insert slots- gamble , point accumulate- use machine hotels group . friend one card able redeem money room stay- leave credit card open front desk day check . handy tip Vegas general- drink price expensive often price display anywhere , even shop ! get shock order cocktail dinner- get charge $ 24 2 drink not forget price see pay- 8 % tax add tip gratuity rate 10 - 15 % top . cheap option fancy drink play slot machines- cocktail waitress come round , order drink tip $ 2 per drink , long playing order drink price tip get nicely merry lucky , may win dollar ! outside Hotel box free leaflet discount book Vegas , also pick taxis- try get soon get give idea go . would recommend minimum stay 1 week- go 5 day packed lot still ; get everything wanted- would recommend want see Grand Canyon , book day arrive follow day- find easy get early start adjust Vegas time . west rim trip nearest- eat ranch food terrible- two option tour meal . take sunglass jacket hoodie chilly go . skywalk extra- approx $ 35 helicopter trip around $ 250 extra . great time hope tip help ! 
 Excellent hotel 	 pyramid awesome experience . & quot ; Inclinators & quot ; experience every one try least . decor awesome club restaurant 5 star . shop wonderful , especially egyptian art artifact . 
 bed fit mummy ! 	 lot hotel Las Vegas vie dollar . many bargain find . even luxury hotel . I would call Luxor luxury hotel , room ok . bed , however , need MAJOR fix . hard hardly luxurious . comfortable night 's sleep . television also need upgrade , hd flat screen . the amenity fine , complaint . eat buffet one dinner , plenty selection , buffet not offer amount entree selection Mandalay Bay next door . be also less expensive . I stay Luxor several time business ; manage get little play - time table . the Luxor level Manadaly , flank one side , definitely huge step Excalibur flanks side . 
 excellent much well previous review suggest 	 first time Las Vegas , decide Luxor . however review lead upto we go 10th November 2009 , favourable . raise concern direct hotel offer free upgrade one tower room . give room 11341 East Tower . room huge , two massive kingsize bed huge shower could fit 5 people , well massive bath . the room clean , great view front hotel . would definately stay Luxor would recommend friend . we eat restaurant hotel food good . walk Mandalay Bay Excalibur good , hotel massive Las Vegas . 
 beware cheap room value book hide cost 	 book stay package deal u.s.airline . offer $ 80 worth comp coupon book . take advantage every bonus could . good thing , check stick $ 76 charge ( resort fee ) . charge per day use pool gym . pool open seasonally close never use gym . one plus service , upgrade tower room need ajoine room additional cost . tower feel bit isolate rest resort . fact never even walk around hotel really , walk tower . close walk across street Excalibur . 's hotel REALLY far strip . luckily rent car able drive center strip . my recommendation stay somewhere centrally locate , unless Luxor intend destination . not stay cheap price end cost hidden cost . 
 Aug 17 2009 	 1st Vegas visit great 1st impression . 	 , ' write review three year fact , since return another spectacular visit Sin City ( stay different hotel time ) , feel . ' ve see bunch negative review Luxor , unless thing change last three year , tend disagree negative review hotel . first arrive , idea go drop nowhere near lobby , hotel fault , taxi driver ' error . enter Luxor , help desk people uniform willing give direction , maybe try convince attend time share presentation . ( side note , time share presentation go entertaining say least . take four hour day , leave free three night stay Vegas @ MGM own hotel $ 100.00 gambling credit . basically , well worth time spend listening salesman , look actual Condo , eat free buffet style lunch ) back Hotel review . finally come check area , busy , not wait long . room book online Pyramid Deluxe , end Deluxe Tower room , consider upgrade 's big room , allot quit Pyramid . room clean , bed comfortable , ' wonder price , pay $ 49.00 per night week $ 99.00 Friday Saturday . ( ' look pricing year , ' deal like time , far price concern , price right ! ) staff interact always pleasant professional include housekeeping staff . food court right centre Pyramid perfect cheap quick meal , McDonalds , Quizno ' , Little Caesar ' , handful other . casino level ' find Pyramid Café . everything taste great staff excellent . ( even stop August enjoy meal overall dining experience much three year prior ) Pyramid Café everything soup sandwich , Pizza , Burgers , Steak etc . casino time , like every casino strip except difference three year ago today , three year ago , $ 5.00 dollar Blackjack table , year , ' find single one . something else ' nice Luxor , ' connect directly Mandalay Bay Excalibur . Excalibur go directly strip via walk overpass get New York New York , via another overpass , straight MGM , ' find Tram take north strip . positive experience overall , recommend hotel friend would . reason ' stay Luxor year , experience something different already , close , give Luxor A+ , price room , ' lose . 
 Aug 16 2009 	 avoid like plague 	 place nightmare . service attrocious . come university field trip arrive night professor . confirmation number admit arrive . Whislt wait SMOKY hotel , harass gang tear bag . security nothing . internet cost 10 dollar short period time staff EXTREMELY RUDE unaccomodating . would even allow use phone get matter sort . take nap chair wait security come clap face wake . finally admit room impressed . stay money concern option . 
 Aug 16 2009 	 Bbrilliant 	 amazing place visit . hotel huge . room average amenity great . close action much see 
 Aug 16 2009 	 expect 	 check almost one half hour . carry luggage bell hop . send we tower instead prymid room . finally find room find right elevator . room spacious . carpet clean crumbs floor toliet ; flush right . bad experience get ticket Believe finally get upgrqaded show . hotel need renovate . next time stay middle strip . Tram not work week .. 
 Aug 16 2009 	 not listen negative 's fine 	 hello think stay Luxor Vegas . want mention right away resort fee pretty dumb . , not stay anywhere do not sort fee . say ..... room ready noon check . elevator little shaky , nothing alarm . ' ve read people mention holding & quot ; dear life & quot ; . please ! ! floor , sure other , one lift , walk far . the room not smell , AC work fine . water replenish day , news paper morning . the Casino floor nice . new look little modern game look brand new . buffet option pay meal , one fee & quot ; day & quot ; . many people say purchase & quot ; day & quot ; package . straight lie . , food good . would eat . not deal parking , use valet people . free everyone ! ! ! not know people would rather complain & quot ; parking confusing & quot ; valet . tip guy buck leave . so , want save money decent place sleep , stay . want modern design bright room stay Venetian Mandalay Bay . and , one people use stay Bellagio Venetian get complain , yes , stay . 
 Aug 15 2009 	 exceed expectation ! 	 say Luxor exceed expectation term service , room , overall value . try whole & quot ; Name Price & quot ; thing Priceline somewhat disappoint low bid accept Luxor , hope something Center Strip . get upgrade free check room bit darker would like , clean pretty cozy . bathroom pretty spacious well - light ( thank goodness ) . club , LAX , actually surprisingly & quot ; happening & quot ; hotel guest get line charge . 
 Aug 15 2009 	 Cutting cost cut corner 	 stay Luxor year ago , see year 's price looking break Lost Wages , Luxor seem good bet . not good remember , pro con . hotel flexible check - in , queue get long try process early arrival room ready save time later . pro : room ( Pyramid least ) big basic . part quiet ( see exception ) - Luxor build solid concrete sound deadening amazing . egyptian theme amusing well thought . staff courteous helpful , room service efficiently . pay $ 60 per night include resort fee , rate value high . 's good choice food coffee complex include 3 Starbucks . right next door mandalay excellent restaurant ( see upcoming review House Blues ... ) con : 's South end strip building work go be convenient . pool area look nice say & quot ; 4 pool , open 7.00am to10.00pm & quot ; mean & quot ; 2 pool , open 9.00am 6.00pm & quot ; due , guess , cost cutting . pool open hour , lack shade make 104F rather uncomfortable , though plenty people fry drink alcohol induce dehydration . shade available require pay access sunshade area . personally , think height corporate greed irresponsibility . room basic , coffee facility ' fridge . first room directly LAX nightclub , make feel like inside drum - desk manager move we soon ask new room quiet could wish . overall : enjoy stay think ' m Mandalay Bay Bellagio person day ! 
 Aug 15 2009 	 well expect 	 many review negative , however stay excellent . check long line move quickly . offer type room request 6th floor one 2 queen bed 18th floor , take . room clean well stock towel toiletry . hotel connect Mandalay Bay Excalibur , walkway New York New York , get around easy . the downside Buffet , go dinner food good quality . end walk either Mandalay Bay Planet Hollywood buffet meal after . timeshare employee , ignore go away . overall excellent stay reasonable price . 
 Aug 14 2009 	 great like basic hotel 	 check pretty late flight delay . take break , business & amp ; wife kid . want stay nice hotel & amp ; kick back & amp ; enjoy 3 day . long line check 2.00 ! ! ! upgrade Tower room basic . mini bar , Coffee\Tea Machine . Basic Toileteries . Carpet wornout & amp ; unclean name . hotel charge RESORT fee 10.00 usd per day room rate Telephones normally not use ! & amp ; 2 small bottle water half fill check ! request glass HOT Water take medicine , inform room service would cost we 10.00 usd ! ! ! ! 5 star property & amp ; charge resort fee ! ! ! ! thought get good rate midweek , realise rate probably market drive & amp ; compensation sloppy service & amp ; add - ons . stay Circus Circus year ago come kid . atleast hidden charge & amp ; service extremely good . 
 Aug 14 2009 	 Amazing Holiday 	 stay Luxor Hotel , Las Vegas little worried go hotel read review , however husband amazing holiday . hotel beautiful , room spotless staff helpful . yes hotel end stip bear mind actually start new stip anyway ! plus go Vegas 9 time 10 want see hotel attraction know therefor walk , taxi monorail . must see Terry Fator show Fab . plus dolphin tiger Mirage . honestly could go nothing praise Las Vegas truly Holiday lifetime : - ) 
 Aug 14 2009 	 luxor = ancient egypt theme 	 I m silly base ancient egyptian theme , yes , hell soo much bad review say old , room need update , modern enough , , suppose like that s theme hotel room modern colours modern art would not feel , think people need think review actualy reviewing , hotel breath take egyptian theme classy , I d much rather stay much hotel theme modern art dot , one good strip icon strip , hope daft review say old need update do not put beautifull place . 
 Aug 13 2009 	 Getting Old 	 Location strip good . far one end , like middle . room 1st floor , get one say thank right away . wall paper comming wall view parking area . far slot alot choose table always room . nice food court area get bite . like cause everybody eat time . LAX hotel go night nice big plus stay get free . think all hotel need make , new paint update . 
 Aug 13 2009 	 great location mediocre room 	 preface review fact receive offer mail 3 night free . therefore , can not say motive give particularly good room : ) first , Luxor Vegas icon . main casino stunning , great exhibit , well cool pool spa . give room East Tower , bit walk tight winding corridor . room date need work , seem clean . mattresse old plush , pillow flat , bedspread old raveling place . wireless internet , available charge wire ethernet connection fast . desk room , 2 queen bed , 2 side table , chair . safe , unusual Vegas room . bathroom roomy bit date , mineral deposit shower , though clean ... make look old . purpose , fine , pay , might try locate elsewhere hotel , try different one . 
 Aug 12 2009 	 Luxor go way downhill since January ! 	 terrible stay . dirty , understaffed ( room service tray sit hallway elevator 2 day ) ; one pool shut 105 degree day save staffing dollar ( need lifeguard pool ) .Staff communicate honor & quot ; package & quot ; benefit -- like free vip pass Cathouse LAX .. ( club staff would honor free vip pass give hotel front desk ! ! ) & quot ; visit - no stay & quot ; list Las Vegas . 
 Aug 12 2009 	 Amazing experience 	 stay Luxor 4 night end July 2009 . read review feel little worried hotel turn really need . check smooth , que quite bad weekend however . great room , easy get designate lift depend floor . spacious room great view strip . tip top condition , clean lot nice touch make comfortable . hotel lot great facility good range resturant , eat day $ 30 well worth money ! great hotel would deffinately return . 
 Aug 12 2009 	 great time ! Loved Luxor 	 make family trip son 16th birthday 27th anniversary - hubby , 2 daughter age 19 & amp ; 9 son 16.the hotel must see ! everything need - kids happy McDonalds & amp ; Cesars pizza Starbucks . Pyramid Spa Suite comfortable maid service wonderful . the check quick easy get hotel around 10 pm not wait - front desk service also polite informative . it bite walk see sight - walk far Treasure Island go Stratosphere take Duce - wonderfulthe room actually kinda cool turn air many night sure complaint temp . would definately go - pay suite wonderful hotel Great ! ! also gas station / store right across street able get beer & amp ; pop & amp ; munchie room . we also go Chris Angel show impress costumes theme show really different - everyone glad go . 
 Aug 11 2009 	 Ehhhhhhh 	 Luxor nice . upgrade Pyramid West Tower . room clean nice . however , forewarned , check - in nightmare . line unbeliveably long . LAX alot drunk college kid enjoy first beer . douchebag & quot ; ' m cool , ' m 21 fake ID & quot ; factor high . also , foot traffic nice Excalibur questionable well , i.e. , criminal record call parole officer get permission go . the location okay . walk long way get anywhere . prepare wear comfortable shoe . also , go walkway raining , slick . slick . 
 Aug 10 2009 	 luxury ok money ... 	 luxury , ok money ... clean , old room . Buffet ok , every day . mandalay Buffet way well . pool old small , clean . location good : South Strip . 
 Aug 9 2009 	 incredible building 	 think probably judgement hotel coloured fact get good deal Expedia , make affordable stay . for , main attraction stay fascinating , incredible building * . scale mind - boggling , particularly interior space confront leave room . the hotel start show age little bit - nothing bad , slightly shabby round edge , know mean . be still decent hotel - ' m say point view pay £ 40 / night two - bed room , think superb value . the casino hotel find bit disappointing characterless - much preferred e.g . Planet Holywood 's casino floor . the outdoor pool area seem nice , although daytime temperature 45 celsius hot sit around ! * obviously stay pyramid building , tower . 
 Aug 8 2009 	 Luxor wonderful . 	 stay hotel , resort … etc , always read review add comment base experience . also like critique other comment since feel " Middle Road " kind guy go flow long get value . let start say Luxor probably " Best Buy " money ever . travel throughout US , Central America Europe pay far money far less . family five . wife marry 15 year 14 year old daughter , two son 12 10 . arrive LV via Allegiant Colorado Springs . word warn … .do book shuttle , slow , money suggest limo . pay slightly ' wait style taxi adequate . remember minute Strip airport . check - in long like people watch time ' seem long . good guess would inside 40 minute . check - in counter decision make assign room prior . offer " adjoining " room , one room king ( Mom Dad ) two queen . take West Tower upgrade $ 35.00 night suite . feel would spend little time room feel West Tower would suit need . kid slightly disappointed since want stay pyramid . disappointment short live arrive room . room face Strip Excalibur . ' stay want real good view Strip since end ' get see much . room quality surpass expectation since lot review state room old dirty . experience exact opposite . room dark find clean . major problem room ( 11210 ) midnight night alarm clock 11211 go call operator security turn . happen three four night . bed comfortable keep AC high ' loud people say . fact , even noticeable . say like bathroom lot ! separate shower great . tub deep really soak water pressure temperature never disappoint . hear many people complain added fee bottled water , fitness center access newspaper . ' know ' read resort . find web site explain well also inform Allegiant web site fee . pool nice never issue find place set camp . , however , Monday , Tuesday , Wednesday . would assume crowd would bad weekend . spend time two pool ; one 3 ' foot deep 3.5 ' deep . good mix kid adult . staff seem go flow . would occasionally hear whistle horse play get hand still cool . time want beer ' find cocktail waitress big deal . eat three restaurant Luxor . Buffet waste money . find plenty like rest clan less impressed . basically spend $ 120.00 sushi shrimp . find well value eat want watch spend . café great breakfast . food good , hot fast . wife also eat Cat House . hostess accommodate offer we two one drink special eat . hungry offer food bar . $ 14.00 two Red Bull / Sky vodkas ok . wife french onion soup ( incredible ) share calamari also excellent . aside food bartender awesome live art window lady put make change lingerie . seductive ! find hot wife . make nice evening . play blackjack stay find dealer pit boss good . ' play machine like watch crap table ( learn someday ) . check do via tv . easy since add fee couple movie . summary , ' take read heart . find many people feel deserve everyone else reality bite try bite back via review . remember want treat like guest Bellagio stay Bellagio . Luxor exceed expectation family enjoyable time even budget . sincerely … 
 Aug 8 2009 	 Stuck Elevator 	 book hotel affordable conveniently locate strip . couple girlfriend 's first time go Vegas think Luxor would awesome place stay . stay 2 night ' m glad . first , walk self parking check - in lobby gruesome . line long alot luggage carry . stay 18th floor room extremely far elevator . decide lounge poolside security lady keep grill we room stay name . pain butt top , get elevator stick half hour . thankfully call box someone keep we company trying find someone open door we . friend get dizzy sit floor . someone come get we , hotel & quot ; accommodate & quot ; we 2 buffet ticket . 4 people , say could give 2 buffet . needless say , never ever stay place ! 
 Aug 7 2009 	 beware free ticket room ticket scam 	 book Mandalay Bay - two room - four free show ticket . go pick Criss Angel ticket ( orchestra/ aisle seat ) box office gal & quot ; Alma & quot ; say ' miss show ' could give we ' nosebleed ' seat top corner theater . ask see manager , wait 20 minute , two reminder Alma ( finally call manager second time ask ! ) . tell manager confirmation number , log tell we ticket fine evening , good seat . obviously surprise Alma made - call ' mistake ' . hello , folk , sell good ticket pay give ' free ' ticket holder crappy seat favor . major scam , must keep confirmation number . never return Vegas . also , Luxor reek smoke , bad casino . 
 Aug 7 2009 	 's okay 	 stay Monte Carlo last couple trip get promo 3 free night Luxor coincide anniversary thought would give try . probably 5 + year . good change good one . nothing really horrid hotel sure other expect glory fade place year open like anything else LAS . people warehouse expect . want new ... stay elsewhere , want anything passable service ... stay elsewhere . want place crash casino .... fine . go gamble well Hampton inn least free internet breaky . check check queue horrible bad thing place . short staff plan accordingly . drop someone get line go park car . still line get car park lobby . video check tv express check envelope . the room furn decor year ago exception armoir 's . furn nicked scratch . bed spread snag . call pillow never came call eventually show . bed comfortable . scratchy towel many . charge silly fee newspaper ( read USA Today anyway least give RJ ) tiny bottle water get free playing casino . item room work . internet $ 15 fee broadband cord behind tv mine short leash work bed . wireless section East tower . eat meals Pyramid cafe Backstage deli . good . Pyramid use open 24 hour tinkering hour due slow . meal end compe always charge everything room . slot club Keno use . always sign slot club arrive stay casino hotel go back slot club hour check see earn comp . bank comp like use old Oneclub . trip trip use ! check make sure player register room able easily redeem comp . least 3 starbuck busy . food court large good selection . pool look great never get use hot anyway . Sunday one close . we enjoy stay get another freebie come back . 
 Aug 7 2009 	 Nightmare Luxor ( Police acamady reject ) 	 45 Minutes Check ( eleven hour flight good start ) room dirty pay upgradetime share tout everywhere within hotelpool Towels DirtySingles Parties every WeekendWe book stay Luxor 14 night 22/07/09.On Friday noise pool unbearable could even roomsaturday pm music pool even worse , ask 5 staff member turn down . speak event manger partner put hand shoulder talk ear due loud noise way make understand say . anybody else see need many witness possible , take mater , help ? become like police academy security guard manager start read we right tell we get property . try reason get bad . march reception like criminal try explain situation manager show way approach situation . one security guard start shout partner Hands Air wall Spread um . obviously poor boy watch many police program . lead room tell shut speak , situation become bad stood ask leave get air , yes time security guard take fantasy , scream face Sit Sit point appear stun gun , really start panic partner ask medic calm , enter three fire officer complete resuscitation equipment heart monitor etc conclude obvious blood pressure high want take hospital . stage two security guard two manager three fire man room along two police officer . cut long story short escort room give 10 minute pack escort property . do anyone see COMPLAIN NOISE around POOL stay need help ! ! ! ! ! ! would never stay Luxor even freewe young teenager early 50 ' still love party . maybe someone film episode shameless hotel would entertaining . 
 Aug 7 2009 	 's Problem ? 	 read review - bit concerned line - up etc check - in 5 pm , 50 people ahead us 10 minute . check fast ( side agent desk - probably least friendly person experience trip ) . second floor Pyramid - view look stare window Vegas . room large clean - tub shower ( hotel ) - idea someone would issue . $ 10 resort fee - 2 bottle small water paper . receive water one day figure pay $ 10 - would like . call housekeeping receive water within 10 minute + receive $ 5 credit bill . hey will take ! champagne buffet one day – okay – ' big buffet fan . overall , also like casino – ' large enough table / slot get fill . live music Casino Friday night ( July 24 ) – great . valet service super quick good thing car - bottom strip easy grab car go economical meal . would recommend hotel stay . 
 Aug 6 2009 	 quite nice great summer deal ! 	 read negative review say not experience issue . travel independently charter package maybe avoid line etc it . we stay tower room nice ( rate insanely cheap ... yay recession ) . room large , clean well decorate . there free shuttle train take Excalibur Mandalay Bay nice . take monorail want avoid walk lot . would suggest monorail LOT walk Vegas anyways . compare later stay Monte Carlo , find far superior hotel . 
 Aug 6 2009 	 good honeymoon ever ! would definately stay ... 	 always love eygptian theme fancy go Eygpt honeymoon want go somewhere add excitement , choose bring Eygpt Las Vegas book 11 day Luxor . first impression good outside lobby see check - in queue . ridiculous ... wait hour half get desk . load desk free 2 people work ! awake many hour long flight , appreciate long wait seem norm . however , Luxor soon redeem upgrade we suite free honeymoon staff really friendly . also give we offer buffet ( mean eat free ) , free starbuck coffee cheap round drink could not complain . soon away West Tower ... room fabulous ... lounge area , dining area , jet bath etc etc . the maid come daily , however say never come around time day - either 9 be 4 pm , time - lucky we early everyday couple day miss afternoon nap ( hot 117 degree ) .The hotel staff always seem polite buffet & quot ; & quot ; fabulous - although couple staff bit miserable snappy - not worry - not tip . Customery yes , base service smile ! would definately recommend food buffet good value money , cheaper elsewhere not afraid venture . eat frequently Excaliber ( hotel next door , good steak italian meal ever ! ) pool area lovely relax although always clean 'd like ( cigarette butts , empty bottle etc ) , whole impressive provide towel ! staff friendly would recommend take water pool area $ 7.50 bottle steep ( especially pay couple dollar shop road ) .I would definately recommend Luxor would also go back , hotel visit , Luxor worst try sell show ticket etc . every entrance , door way , escalater etc . expect little , way lobby room , would approach least 4 people ( least twice day ) ... prepare ... interested , interrupt say & quot ; thank & quot ; otherwise engaged conversation hold age . again , say food good , staff friendly , room lovely , hotel clean say positively would place would visit . 
 Aug 6 2009 	 will not back ... 	 room average quality , clean ; front desk staff ( check ) friendly ! ! ! say ' hello ' difficult enough get & quot ; stay & quot ; ; player club staff joke . tell could use club card slot Luxor , even though be ' Mirage ' own property ; player club employee even tell bring recipet meal ammenitie purchase Luxor , BACK player club desk redeem point . case find . tell ' too bad ' attitude staff member ' other staff member ' not tell 's nothing could purchase need ' charge room ' . would not even call manager help response , & quot ; go able can not help & quot ; . even privey one hotel cashiers discuss ' weekend ' activity use profanity explanation event another cashier . staff horrible . gaming minimun never go $ 15 alot table game close . limit gaming activity go elsewhere . hotel one pool closed block . create small area hold alot people . enough chair use actually use small grass area sit , other leave . Luxor suck 's bad other find stay . 
 Aug 6 2009 	 great fun -do 	 Mid week deal £ 33 - great value . include $ 12 resort fee , room view strip slightly obscure Sphinx 's behind ! great pool area . $ 15 wi - Fi connection give amiss . long hike car park reception - advertise complimentary valet parking might worth try . 
 Aug 5 2009 	 's Okay 	 go guy ' trip Vegas July 31 August 4 . stay first two night Luxor , move Mandalay Bay next two night ( see review , interested ) stay Luxor past , time , pretty much exactly expect would , decent , middle - of - the road Vegas resort . able check - in early , give room second floor pyramid . would much prefer little high , could actually see atrium , oh well . also not thrill $ 10 + daily & quot ; resort fee & quot ; give we two tiny bottle water , daily newspaper never read , use workout facility . , basically , pay $ 10 couple bottle water . use pool day , fun , party vibe weekend , kid run around , great . ( could not say Mandalay Bay ) not great resort short 50 - 100 pool chair , plenty room chair spread pool complex . would encourage stop cheap go buy chair guest . other state , room definitely start show age pyramid , nothing write home well , clean , bed good shower hot , can not complain much pay weekend . not eat lot resort , breakfast food court couple time , nice low - key affordable area people could eat . want luxurious place , would not stay , ( Mandalay Bay matter ) look reliable , decent place sleep hang pool day , good option . 
 Aug 5 2009 	 Luxor get Bad Rap 	 passionate negative review post would scare almost anyone book room Circus Circus Luxor . fair impression . stay last .. ... well tower even build , ? 15 - 20 year ago ? new unique special . quick business trip Vegas week ago , decide wife fly join couple day weekend . book Pyramid SPA suite . indeed typical line check .. probably 50 people deep , take literally 10 minute front check . clerk friendly room ready . nice experience really . room 13th floor & quot ; strip view & quot ; , really view portion strip directly front property tower Excalibur next door block view North . clean COOL ( stark contrast 110 degree temp outside ) , welcome . sure , place could use face lift , mention regularly review , dump say . everything one really need , particularly price . everything else ... casino ( ' m gambler ) , restaurant , pool ... pretty average current Las Vegas strip standard , expect . entire town top , proper expectation go . Luxor Ritz . 's class Excalibur , Flamingo , Harrah 's Bally 's . want , book Bellagio , Venetian , MGM Cesars , Wynn , Mirage , etc . enjoyed stay fine time . say , decide next trip Las Vegas , be go put distance insanity try Green Valley Resort . the real problem run amok 20 - something absolutely lose control town . be like leave half iq airport land . get past foolishness , still fine time adult Vegas . 
 Aug 5 2009 	 Loved Loved Loved 	 love hotel . check line little long , upgrade room make wait . problem hotel cold . however , step outside nevada heat appreciate chill casino . west tower room beautiful , view pool jump people add vegas excitement . love food pyramid restaurant . serve size large , waitress excellent price reasonable . would stay luxor next trip . 
 Aug 4 2009 	 Rubbish Hotel 	 husband stay five night 12 year old son mid July . really disappointed hotel leave deteriorate past five year . husband stay 2005 apparent little investment make hotel since time . stay main pyramid building room basic shabby . hotel corridor dismal dreary carpet filthy . hotel long gear towards family , 5 year ago , indeed even steakhouse signature restaurant offer children menu 's half portion . swim pool absoulute rip sun parosol shade sun available free charge ! ! ! pay $ 120 dollar per day pleasure private cabana enable shade sun . do not stay hotel . plenty reasonably price hotel Vegas far superior . return ! 
 Aug 4 2009 	 bad customer service strip ! 	 & amp ; partner stay hotel twice generally like layout & amp ; pool Luxor plus room nice tower area . last time . customer service big downfall . wait 40 minute check second time trip could forgiveable staff rude . room key would work go way back reception staff member call Jesse refuse even listen us & amp ; keep tell we agressive manner go & amp ; que like everyone else ( another 30 min ! ) proceed chat another member staff whilst everybody wait patiently . one many example make blood boil I m usually passive person never complain . understand I m go get high level customer service hundred check do not expect treat disrespect even casino area staff seam dislike average touristWe finally enough & amp ; move New York New York last night stay , 2 min check & amp ; friendly staff . 
