welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Sep 18 2008 	 Sleek Oasis Crazy Town 	 love good value , see $ 199 / nite rate Westin labor day weekend , could not pass . friend stay 4 night , not want leave afterwards . take Airtrain subway Manhattan JFK ( be cheap way town difficult $ 7 / person ) , travel , Westin like shine beacon sleek comfort pop subway 43rd 8th . 's love Westin ? location super convenient various subway line , short walk theatre , madness times square , less mile bloomingdale pass Rockefeller Center ... digress . service attitude staff pretty good New York City . get good tip good local eat bell staff . access executive club ( platinum SPG ) enjoy complimentary breakfast day . grandest spread , decent . lox really good ... run bagel day . wish hot food offer ( aside oatmeal ) . can not really complain . the bed shower great . the odd thing Apple pc room . ' m Mac person , wireless mouse dead , could not figure keyboard shortcut control thing try use . end leave power not know shut .... put towel monitor try squelch light night . Westin : maybe leave guest simple shortcut instruction event another user Mac - illiterate experience . oh , way turn light hallway , get ready night , get well look ? yes , know , vain . really would love stay . 
 Sep 8 2008 	 great hotel sightseeing base 	 use base 4 day NYC honeymoon . hotel much hence choose nice business hotel personable hotel . could not fault hotel though . cold breakfast receive result upgrade room great save we time morning . room huge terrible view . excellent location main sight . 
 Sep 7 2008 	 Tranquility middle Manhattan Jungle 	 stay one Saturday night Westin Times Square sister mom sister 's 30th birthday . choose hotel Hilton available , need stay somewhere close Port Authority terminal Schoenfeld theatre show evening . arrive prior noon room available . leave bag bellman , leave hotel , return 3:00pm , hotel 's check - in time . somewhat delay get room , front desk clerk need check supervisor , ultimately give room 2 double bed high floor overlook 8th avenue , request initial reservation ( Starwood Preferred Guest member ) . room small expect . bathroom tub / shower combo , small sink commode , close frosted pocket door . closet contain coffee maker , fridge safe . two double bed single nightstand , room desk , chair lounge chair well . flat screen tv . love Westin 's heavenly bed , able get good night 's rest . street noise minimal despite Port Authority side building . high enough overlook river New Jersey . peaceful look city Sunday morning . window room actually open like fresh , city air . overall room neat clean . par Westin standard . lobby classic Westin decor -- peaceful tone , spotlessly clean , pleasant scent comfortable seating . guest room pleasantly decorate Westin 's new modern look . Traveler 's picture accurately depict . service good . ask birthday cake sister deliver return show . despite wait , check - in check - out smooth . correct room rate check - out , do pleasantly without incident . rate include in - room breakfast , delicious , fresh Westin 's standard . bell staff eager help hail cab . overall , hotel tranquil , upscale ambience make feel relaxed welcome minute enter hotel . would choose hotel Manhattan hotel need would recommend without hesitation . 
 Sep 1 2008 	 return Westin Times Square 	 family stay Westin Times Square 8/27 8/30 . starwood gold member upgrade & quot ; VIP & quot ; room . assume VIP mean upper floor , wife daughter stay large corner , non & quot ; VIP & quot ; room . however , recommend get upper level room possible room quiet , could hear little city noise . overall , room small , probably expect NYC . however comfortable heavenly bed dual showhead ' ve come expect Westin hotel . would add little counter space bathroom . location convenient Times Square Broadway theatre . staff encounter courteous , friendly helpful . plan stay next visit NYC . 
 Aug 31 2008 	 Fantasic Hotel 	 husband stay Westin New York Times Square 5 day end August . 3rd trip NYC . get fantastic deal online say bit worried think maybe deal good ! arrive early check bag , problem . check - in smooth . walk room , greatly relieved ....... absolutely FANTASTIC ! beautiful riverview , everything bright clean . whole stay great housekeeping service location sooooo central ! would absolutely , positively stay next time visit NYC ! tips : great pizza place one block ( think 44th ) , John 's Pizzeria , also Junior 's ( think 45th ) great place / good value , wonderful cheesecake ( carrot cake cheesecake , good ! ! ! ! ) . also buy CityPass , really good deal plan thing include . 
 Aug 30 2008 	 Peaceful Stay Hectic Location 	 girlfriend return 5 night stay Westin Times Square complain service receive room itself . Reception Staff - helpful indeed . visitor use Travellers Cheques , charge exchange they . room - ask high room view although look stand - out feature NYC , view good . room bathroom always clean tidy . bed comfortable long hard day walk find adequate bathroom space toiletry , etc . advise minibar sensitive movement not tempt see . travel Europe , do not take hairdryer powerful use US plug socket ( girlfriend find ! ) .only downside constant reminder tip baggage handler guy front door . appreciate make wage tip think constant reminder require . good location food - unless want fast food breakfast plenty coffee shop bakery sell croissant , muffin , etc . ( PAX opposite Madame Tussauds good ) .if get yellow cab back hotel , tell near Port Authority Building one taxi driver know Westin ! trip Tips - Top Rock dusk watch sunset ( would advise give day two ( ) work time sun set go know ) . grayline bus tour good ( uptown , downtown night tour ) felt become broadway audition ' wannabe actor ' guide time rather tell point interest ( although get one old guide informative ) constant tip reminder . would advise prebook ticket Statue Liberty get early avoid queue . student party take student card go museum slight discount . use subway fast , cheap scary may think . use Grand Central get Bloomingdales Brooklyn bridge stop bring right next they . would stay hotel . 
 Aug 30 2008 	 Fantastic view location 	 husband stay Westin Times Square 5 night end last year ( sorry late review ! ) really pleased choice . we pick hotel predominately location tend favour hotel modern , fresh decor clean line . Westin tick box count confident would enjoyable stay . read Trip Advisor review room tended good view , ask travel agent book us corner room request room high floor end number 39 . know might bit tall order bear mind size hotel amount guest stay one time really not massively high expectation request grant . arrive hotel , check smooth find staff pleasant . sure enough , give room 4439 absolutely delighted . we make way room ear pop speedy lift open door , astounded . back wall bank window view spectacular . right , Hudson River . straight ahead Empire State Building could actually see way tip Lower Manhattan leave Times Square . could not imagine exciting amazing view ! pleased go back reception thank lady check we . look ever pleased beam back tell thrilled ! room , good size although bathroom little tight . probably could do counter space ! double headed shower ( think call Westin Heavenly shower ) divine though . ' m shower person love . pressure , especially consider high , excellent different setting . bed lovely comfortable , room furnish nicely immaculately clean . nice , modern touch HDTV iPod docking station finish room well . find plenty wardrobe ( closet ) space , happy in - room safe coffee maker room always standard requirement we . complimentary mineral water also really great long day shopping ! ! not eat hotel restaurant vast choice Manhattan . find Starbucks attach hotel handy ! also go cinema attach also great . the big plus hotel obviously location . take couple minute walk Times Square Fifth Avenue Macy 's 15 minute either way . everywhere feel like within easy reach Subway station couple minute away . the reason ' m give 5 bathroom small side ( although be really unusual New York ) strange lack blackout blind window look Times Square . although expect lot go outside ( although not affect noise find quiet ) , curtain almost sheer hang window . not know blind missing way design pretty offputting flash screen go 3 am way block ! , nice stay Westin would definitely consider stay next time go New York . 
 Aug 29 2008 	 great central hotel 	 book hotel January special Expedia deal - 40 % discount arrive hot , busy August Saturday afternoon travel Cape Cod . hotel everything hope 10 us - 6 child 4 adult . upgrade Club Rooms please accommodation service give . room clean well appoint . the location brilliant work Times Square go back entrance somewhere different front entrance ! great time , hotel much needed oasis would definitely stay . 
 Aug 28 2008 	 Nice hotel - pricey average NYC guess 	 want mid - town NYC hotel would not smash piggy bank . Got & quot ; deal & quot ; hotels.com ( taxis etc , etc ... etc ) work $ 400 / night . ok ... 's lot green hotel . have entitle expect lot , right ? well , discount fact $ 400 hotel room ridiculous language , town , guess could say got money 's worth . the location ( 1 block Times Sq ) fantastic . lobby / bell hop / concierge service friendly , informal first rate , room modern , clean nice - also normal ' normal ' size , NYC normal size . restaurant / bar price ridiculous , bad anywhere else ny.the place exude sense understate class . ' in face ' upscale - especially Manhattan hotel .. feel comfortable , classy friendly .... see $ $ number checkout invoice .. Yikes - Orlando next year ! 
 Aug 28 2008 	 good location 	 stay Westin 5 night end month long trip throughout North America . generally happy hotel end , although initial check - in experience terrible . the lady front desk extremely rude . two hour early check - in realise would probably unable go straight room however exceptionally dismissive almost annoy dare show early ( unavoidable due flight time ) . first trip New York go concierge see could get map pointer walk around could come back check - in . face rude unhelpful staff member . however , say complaint . time return new staff front desk gentleman could helpful polite . settle right happy room large extremely comfortable bed . happy lobby bar , excellent staff nice atmosphere . clean fast elevator big fan in - room coffee machine . obviously good location broadway show plenty tourist action . manage get good price room definitely worth would stay recommend , however pay , intital check - in experience would definitely turn return . 
 Aug 26 2008 	 good midtown location spotty service 	 book spg program six month advance request king bed high level floor view . grant part request , unfortunately view great . undoubtedly read , hotel locate block garish Timesquare , pluse minus . one downside close local choice dining ; mostly chain instead . crowd people everywhere , get bit old day . transportation never problem close subway line definite plus overlook . our room nice standard Westin quality . bathroom clinical look taste adequate counter space . shelf bathroom use storage . contrary one previous reviewer , appreciate cardboard Starwood coffee cup , make easy grab coffee go . upon return late one afternoon , find room door partly ajar . housekeeping apparently forget close . room also clean , make obvious still unmade bed . though housekeeping come leave right away ( take tip money leave ) . quick inventory personal belonging value room find anything missing . speak housekeeping , would hang towel use , intention use one time change fresh one , housekeeping would change anyway . one day leave dirty towel bathroom floor indicate need change , receive clean towel . housekeeping overall seem inconsistent , minor inconvenience solve quick phone call service desk . I ' understand hotel charge use fitness center ' stay Westins . confuse policy . run Central Park instead use treadmill , must - do experience runner visit NYC , would nice complimentary use fitness center . overall , hotel pleasant nice retreat long day siteseee shopping . good rate would probably stay , would hope view next time around . however , nothing make stay spectacular , ' look someplace really special , would keep look . 
 Aug 21 2008 	 Excellent service fantastic hotel perfect location ! 	 stay fiance 6 night Westin NY much good hotel I ve ever stay . service right beginning amazing . everything work well , start bell captain housekeeper . professionalism throughout staff something second none can not give enough credit work . we get really nice corner room 32nd floor view really nice indeed . room everything could ever ask . style modern , time have not got carry away ( example W hotel I ve visit thing bit weird taste compare , W hotel would bad , do not say , prefer Westin style ) - functionality room really high level . during stay housekeeper make enormous effort every day make room look like new even regularly ask would anything else would like arrange - towel , anything . pro - active attitude really amazing experience . nothing could ask - work perfect . I work high style hotel 10year ago would think pretty much know expect - stay expectation . reception desk concierge always helpful thing theatre & amp ; tour reservation desk . also use Spa gym stay , can not think well service facility either . opportunity use Executive Club lounge 8th floor get morning breakfast , also nice way start day explore city . I recommend hotel colleague friend / relative aim stay New York future . think price quality ratio Westin NY much hotel hard find correct word describe level facility , service satisfaction get stay fantastic hotel . choose Westin every time visit ny , absolutely question . 
 Aug 21 2008 	 Great Hotel Paid 	 , husband 13 year old daughter take first NYC trip end July . read really mixed review hotel $ 219 dollar night almost could not pass . get city view incredible . could watch hustle bustle sometimes hear street band play window . conveniently locate time square comedy club across street AWESOME . room great , bed die . husband would not even let sleep not share great bed anyone LOL . Bathroom could clean , really care . Maid service not great , care . guess difference review read , believe read ALOT , review pay versus rate would normally pay . room go 350 650 room depend season . service great , location great , hotel beautiful . would pay $ 600 night ? way . want great hotel , catch great deal , would definitely stay . actually , plan go December next year . going visit Texas BarBQue . good food , cheap drink great atmosphere , , ' m native Texan . hope enjoy NYC much . 
 Aug 20 2008 	 Excellent location ! ! 	 stay Westin Times Square long weekend celebration 30th birthday . book room February ' 08 Hotwire Travel Ticker promotion $ 199 / night . time trip roll around room hotel surround area range $ 350 / night . anyway , besides price , absolutely regret stay Westin . location : 7th 8th avenue 42nd 43rd Streets . center everything ! every subway line stop within 1/2 block hotel . Times Square within block . option exiting / enter 42nd 43rd ... be go walk time square , etc . enter / exit 42nd center action . need cab lot less hassle , exit 43rd bellman get without deal traffic / people times square . drug store within block , restaurant line every street ( 24 hour McD 's come handy ) , two movie theater ( one hotel one across street 42nd ) , Madame Tussaud 's , Ripley be across street . friend traveled stay near UN Murray Hill . matter travel day , always start Times Square . , take we 2 minute get meet place , take cab , bus , long walk . hotel cleanliness , amenity : Shula 's Steakhouse bar property ... not try either can not give review . however , nice option . room extremely clean exactly picture website research booking . view Hudson River . window tint bother blaze sunrise / sunset . 43rd floor coincidentally ice machine floor convenient . bed shower fantastic ! ' ve number hotel offer product sale ... one first actually browse pricing purchase detail . amazingly , price not world ... would definitely consider purchase double shower head comforter / duvet , etc . occassion speak concierge -- leave message request receive return phone call information request print slip door .. AWESOME ! front desk clerk handle check - in check - out friendly recognize / thank we Starwood member ask question / request . upon check check baggage bell desk -- leave luggage several hour go explore Central Park Midtown Comics flight home . drop pick bag smooth silk mention convenient . improvement would make hotel might pool , know would even time enjoy ... deal breaker . bottom line , would definitely stay look forward soon . 
 Aug 20 2008 	 fantastic location 	 fantastic location times square , superb size room air conditioning . good view city . 
 Aug 20 2008 	 good value 	 hotel good . good position Times Square . room ok , bit drab , bed / bathroom good ... 's decor , weird colour . bar / breakfast diner fantastic , good value , obtain far well rate via hotel website . must Ellens diner nearby avoid breakfast buffet Hard Rock ... ! 
 Aug 15 2008 	 gem heart Times Square 	 New Yorker chance stay good bad City . old adage get pay true here . we stay club level room brother 50th birthday find hotel fantastic . room super clean service expectation . drink Bar10 although low key bar tender wait staff friendly courteous . room hotel much big other like W area . ' feel like closet . far convenience step away everything area offer . literally . see Young Frankenstein several door away . overall hotel class . high roller feel like king weekend . ' wait go back next year . 
 Aug 12 2008 	 Lovely Hotel 	 overall , lovely hotel would definitely recommend stay New York . our stay hotel start quite badly 15 hour travel England arrive find room not ready not clean . man desk tell we would go find someone clean would return ten minute . ten minute inform us room would hour till ready , point start get quite annoyed . however , allow we complimentary meal restaurant later week send wine cheese room apology inconvenience . aside incident , rest stay hotel fantastic . lucky enough get room top floor , 45th , fantastic view city include Empire State Building . room clean spacious , hotel general nicely present . the staff excellent , stay highly recommend go speak concierge extremely helpful number occasion recommend place go thing , give we local knowledge area . the location hotel fantastic , short walk Times Square . I would highly recommend hotel anyone travel New York . 
 Aug 10 2008 	 happy time around 	 second stay family Westin past year . happy last year opt stay year . three night problem make look elsewhere NYC vacation next year . fiercly loyal hotel long feel loyal responsive customer . starwood gold memebrs receive nothing - not even smile- level . front desk staff surly look eye . one day , leave room 8 return 3:30 find clean . least three call housekeeping talk manager Nick either train properly care . tell we would make sure clean immediately . well least 4:30 maid show . never get call management checking make sure room clean receive apology nice touch free drink . stay 33rd floor room hear everything go room beside we . room adjoining door may reason . eat hotel comment . hotel great location walk lot area . would stay again- probably . amenity due solely attitude staff . many hotel NYC welcome business want please customer . 
 Aug 10 2008 	 so - so stay Westin Times Square 	 take girlfriend Westin Times Square 25th birthday . never NY . everything great check , room . robe seem wore , 1 room . housekeeping quick respond bring we second robe . complaint , Bar 10 . food order good . food cook salty . eat next day girlfriend & amp ; food poisioning . ruin NY vacation . the hotel nice enough adjust check bill . I would recommend hotel , definitely Bar 10 . 
 Aug 9 2008 	 Great Service Property 	 arrive late unfortunately hotel request two bedded room available desk clerk volunteer get front desk manager appologize , compensate us free dinner hotel restaurant time eat request room ready . the room large two queen bed plenty room move around plus large desk space , large closet , large bathroom tub shower . the place immaculately maintain service always professional friendly ... even loan umbrella one day go way typical tourist question . an excellent location block Times Square , bus , subway , tour bus convenience trapping great big beautiful ciy . definately recommend . 
 Aug 9 2008 	 never ! 	 book Continental Guest Services August 3 - 8 , continental club floor corner room . book package include several tour 3 Broadway show . pre - pay package . we arrive early around 10 . tell check back around 1 pm event room would available . go back around 1:30 pm tell platinum starwood guest still occupy room guest privilege check 4 pm . ask could another room tell would not club floor room have club floor privilege $ 100 credit . agree since husband die shower , assure next day , Monday would take care move luggage current room room would reserve pay advance long have pack everything . we get back shopping tour Monday 8 pm . go front desk get key new room . guess , room not clean , stuff not move . imagine , unpack , pack , unpack span 1 night ? good way start vacation . my husband upset already felt cheat . manager face we anybody authority offer we compensation shortcoming . tell return next day . go back Tuesday morning offer additional $ 300 credit trouble . on hindsight , Broadway show ( little Mermaid , legally Blonde Wicked ) really not book package , prepay , would leave Westin next day . hotel conveniently locate watching show , service , coordination , hospitality poor . not make sense room would left uncleaned , housekeeping staff duty night . the experience Westin Times Square totally turn we book Starwood property future ! 
 Aug 7 2008 	 Sleek 	 stay Westin 28th June - 4th July 2008 enjoy every moment definitely book next time visit NY . stay Westin San Francisco know good quality hotel high standard style - exactly looking , trip lifetime Manhattan . let know stay special occasion ( birthday ) put we 38th floor ( room 3802 ) corner deluxe king ( would already upgrade though ) . room large ( especially NY standard ) , elegant sleek & amp ; modern . heavenly bed live name love double headed shower ( next time stay Westin be go buy one bathroom home ) thing miss room ( one dress gown double room example ) quickly remedied phone call . we eat Shula 's really enjoy ( ' m big steak fan ) . originally go give miss ' read number unfavourable review hour suppose downtown go ' glad . Dinner delicious service top notch . the deli diagonally across road highly recommend . the view fabulous corner room lot window room light airy . express lift high floor ( 23 + ) helpful . visit spa manicure fine ( although manicurist not friendly first persevered end appointment chatting ) . order room service nice - little expensive choice not massive ( would nice 'd able order Shula 's ) . minor quibble room service cart leave outside hall day half even though tell it . the hotel great location Times Sq , friendly staff , clean room , coffee usual mod con . wonderful time Westin add whole experience . 
 Aug 3 2008 	 Fantastic Birthday Surprise 	 husband book first stay New York 50th birthday surprise hotel deliver almost every way . couple negative . receptionist say would upgrade we get pay ! ! ! room excellent , bed - well ' heavenly ' view 29th floor amazing ! gripe huge charge internet fact business centre deliver fax room 4 day receive ! ! ! never eat restaurant drank bar due price plenty place eat drink nearby really not problem . perfect location . hotel offer good deal certainly back next time visit New York ! 
 Jul 30 2008 	 great bed great location great view lack special something ! 	 return 4 night stay Westin whole well equip hotel great , central location , lack special something . my husband book deluxe corner room surprise 40th birthday couple day go email hotel tell ' special ' birthday hope might provide birthday cake something similar . unfortunately , not even receive reply , yet alone cake ! PROS : great location heart Times Square ; bed comfortable ever sleep ; view stunning ; HD tv fab . con : Cardboard Starbucks cup instead china cups ; 1 white bath robe double room ; expensive restaurant ; indifferent Reception staff . a good hotel good location , not bother want celebrate special occasion ! 
 Jul 29 2008 	 pretty alright 	 stay May night , business trip spend Sofitel . Westin quite touristy , think pretty good money- $ 320 per night deluxe room . bargain New York . check take while- big queue lobby , staff friendly . room 40th floor decent view . would recommend people try book room high floor- even 40th , could hear little noise street , fine , suspect room low floor might bit noisy . bedroom feel bit clinical- warm wood tone . lot white grey surface , mix dark wood . sort slate stainless steel bathroom . really comfortable mattress . nice flatscreen tv . room size not massive , definitely fine one person . room high floor label & quot ; newly renovate . & quot ; however , busy hotel , suspect new room will not look new long . minor sign wear tear . also suspect non - renovated room might nice . soundproof room alright . good Sofitel , mile well Grand Hyatt 's paper - thin wall . 's gym , kind small . go look around- machine , bench , free weight mat . hotel guide say $ 10 charge- ' m sure actually make people pay . instead walk block W 55th Street buy day pass somewhere call Club H- fantastic gym . really clean , well equip , load free weight machine , plus smoothie bar . much well option want decent workout- $ 25 worth gym . location cheesy , handy . would definitely recommend Westin anyone go New York holiday . 
 Jul 26 2008 	 Loved Westin NYC 	 stay 4 night Westin NYC great stay . excellent location , helpful staff extremely comfortable & amp ; clean bed ( important long day sightseeing ) ! breakfast hotel tad pricey ' Europa Cafe ' , cheap place go right street . 
 Jul 26 2008 	 Westin : pricey safe pricey clean pricey ... busy . 	 3rd time Westin Time Square , first 2 time ' business ' appreciate comfortable bed , not really & quot ; explore & quot ; Westin recently stay private occasion . let us remember : ny . lot thing New York overprice . first : room . certainly comfortable bed , spend place first two stay one , say impressed year back . Westin obviously upgrade plasma flat screen TV 's since , be nice . remember furniture little nice ( not extra ottoman room , rather ugly comfortable chair w/ stool ) . bathroom nice , even though would nice gla slide door allow lock inside . the food hotel outragiously overprice . least opinion . spend one night hotel bar consume ginger ale martini together $ 22 dollar . former experience decide visit steak house bottom floor hotel , back breakfast also find price relevant quality / amount food serve . instead frequent European Cafe next door opinion make excellent salad , flat bread , breakfast food , etc . one morning even deliver , will w / out extra charge , pick front desk / security , Westin not allow room delivery outside . the Westin conveniently connect restaurant ( & quot ; Shevy 's & quot ; mexican restaurant way refresh top shelf margaritas food go nicely pack portion generously , case rather eat room ) , starbuck bottom floor , movie theater , etc . give fact hot summer weekend , a / c cool inside connection walk way quite refreshing . location ? well , be say ? Westin Time Square say : buzz Time Square front . look typical tourist New York experience , location perfect . could see Madam Tousseau 's Ripley 's Believe window , along w/ typical view would top floor high rise city . would go back ? sure . believe comparable and/or even well hotel area . plus , not know would choose tourist - drive area visit . think would rather go little ' authentic ' quiet neighborhood , possibly B & amp ; b .... Westin - certainly bad choice , want safe side , check hotel appear safe , clean , central , etc . prepare avoid hotel option regard food unless not mind pay $ 30 chicken sandwich . option eat everywhere around Westin , problem ! 
 Jul 24 2008 	 pleasant stay 	 girlfriend 3 night stay Westin New York city zero complaint ! ! really picky , could say little slow bring we terry cloth robe . come home meal steakhouse ( shula 's , good ! ) downstair leftover , place keep . front desk send fridge 12:30am problem . staff quite pleasant helpful . would definitely stay hotel . 
 Jul 24 2008 	 Good experience 	 frequent business traveller Manhattan , first time stay . pleasantly surprise - toom fairly large , clean bathroom excellent condition . everything room work . bed comfortable little noise ( room 42nd floor ) . , minor miracle , consider - one block Times Square . not like in - house food , million option within mile radius . service - like & quot ; one touch service & quot ; - call one number get access service , rather call room service , housekeeping , etc . separately . service gripe make reduce rating : in - room dine cart cutlery removed room entire 24 - hour period , although multiple housekeeping staff would see . secondly , business traveller travel two laptop , pay twice internet access , computer . Central & quot ; service express & quot ; tell put cart hallway relation internet issue , say & quot ; way & quot ; . really superior customer service would apologized rhe first issue waive extra internet fee . 
 Jul 22 2008 	 perfect ! 	 get fantastic rate hotel thrill see get pay . son 's birthday first trip NY Westin fantastic .... give we lovely room overlook Times Square , send delicious cake , bottle water cheese fruit tray along Happy Birthday card room first night - thoughtful much appreciated son . the hotel actually close 8th Ave ( nice 7th ) within block Times Square problem really . room ready check 3Pm grant late check 1pm day leave . always Westin , bed shower & quot ; heavenly & quot ; much true ! room make late one day call let know not do come right up . all fantastic stay certainly back . 
 Jul 21 2008 	 Excellent every Aspect 	 recently book weekend stay Westin Times Square wife 's 30th birthday . everything stay excellent beyond expectation . hotel clean , quiet , comfortable , spacious . give book trip online hotel / airfare package site , little worried discount room rate would result discount accommodation service . ! entire staff professional , courteous extremely helpful . important , room outstanding . clean , spacious comfortable like rest hotel . central location great midtown offer , Broadway theater , Times Square Hell 's Kitchen ( excellent restaurant ) within block convenient subway access area city little away . one final accolade ... confirm reservation ask bottle champagne waiting room upon arrival . decide follow purchase not exactly sure schedule , service agent speak obviously make note request . shortly check , chill bottle champagne arrive room , compliment hotel . 's service ! overall , would rank Westin one top hotel Manhattan . 's place will stay future trip . 
 Jul 20 2008 	 good Stay Westin 	 stay three day Westin Times Square July 11th - 14th . get excellent rate Expedia . check - Inwas quick friendly . upgrade club level roomon 10th floor . except tile bathroom floor need little buffing room clean quiet . hear traffic except rare siren . we one long block Times Square choiceof several medium - price chain eatery well couple McDoanld 's Subway 's nearby . there two subway station within block make get around snap . one tip visit need soda snack . Duane Ready Drug Store corner Eighth Avenue 42nd Street open 24 hour stock , cheap big chain grocery store much cheap mini - bar . the one negative impression ( reason not rate 5 star ) upon checkout bellman almost grabthe bag hand tackle get tip . I one hustle tip helping get two bag front revolving door . 
 Jul 17 2008 	 Pros Cons Touristy ! 	 stay Westin recent business trip . location would plus trip focused theater , may well excellent family sightsee New York , find location big drawback . area around hotel pack tourist , chain restaurant , garish sign - different atmosphere comparable mid - town hotel outside Times Square area . see affordable restaurant appeal kid teenager would big plus family trip , atmosphere surround area New York know many prior trip . hand , standard room bite large many New York hotel , much well view . prevalence room good view hotel 's big draw . bathroom depress , though - clearly mean someone 's idea & quot ; modern , & quot ; instead look like would expect find public train station . seem trend day , door bathroom glass ( least one rather opaque ) , make almost impossible someone use bathroom night sunrise without light wake companion . hotel different location , would definitely back - hotel nice ( except regrettable bathroom ) , view good rare New York . family head New York sightsee , though , would great choice . 
 Jul 17 2008 	 really Westin ? 	 arrive tired little edgy fly Hong Kong , via LA . confident would look ; Starwood Gold card would look we , right ? wrong ! give without doubt bad hotel room ever stay , develop country . room 9th floor , , turn , also convention meeting area , room cluster together one end . room smell musty , plumb extremely noisy , fit room remind 1970 . piece de resistance , though , view ... plant room 10 foot window ! promise city view materialise , though stand bed look could see sky . ask another room , tell not one . morning , woken rattle trolley , provision conference meeting area day . short , disaster , one cause wonder standard apply Starwood ensure property Westin brand uniformly good . stay first class Westins Shanghai , Auckland , Melbourne , Sydney ; bear resemblance , name , place . thankfully first rate steakhouse site , door staff helpful ... without would demanded money back ... not pay ! 
