Best 	 else celebrate 21st b - day Las Vegas . try decide hotel hard many choose , glad one pick . lake view room beautiful watch fountain view strip mountain background . room fully equip everything could need want . hotel wonderful scenery lot detail . spa one good hotel offer many amentitie . tour hotel recommend hotel beautiful relaxing not feel like mall like hotel make feel . casino nice food little pricey never hungry complaint want place quick bite eat variety something choose , everything expensive strip . 
 romance retreat package Bellagio highly recommend ! 	 truly memorable package offer Bellagio . check Bellagio web - site info . 's splurge night , well worth . BF enjoy fantastic service , limo transport VIP check - in , couple massage ( Mike intuitively know exactly sore spot ! ) , magical dining experience Picasso ( BF stop rave fallow deer ) , stunning Cypress suite ( love & quot ; & quot ; & quot ; & quot ; ensuite incredible view fountain panoramic window ) , imagine well experience . order room service breakfast , deliver promptly , tasty . negative comment include call make housekeeping check suite . ensuite in - lay carpet center marble floor , carpet clearly vacuum , cover hair . quite noticeable disappointed obvious lack housekeeping . housekeeping send someone immediately vacuum , rest stay seamless pleasant . favour book package disappear . 
 amazing college graduation gift trip 	 husband deliver promise take 2 daughter trip Vegas . trip plan September take 3 day US Thanksgiving holiday . husband travel throughout much world stay many top rate hotel . Bellagio suite ( exact name ) far comfortable room ever stay travel . full sized living room dine table family . room include bath section plus powder bath . never see suite room like Europe ! book deluxe lakeview room daughter could happy . we eat Jasmine first night . music play Bellagio fountain amaze sensory experience . miss stay hotel . last night eat Olives restaurant ( spectaular ) forewarn pricy . want see Cirque Soleil & quot ; & quot ; theater wait arrive . Book least 2 week early want good seat . 
 can not wait go back ! 	 husband stay Bellagio one week November 2009 . first ultimate spot strip . good view ( get lakeview room highly recommend ) center & quot ; strip . & quot ; hotel spectacular . couple minor thing update room around hotel size hotel amount people pass day ( thousand - no kidding ) look amazing ! check - in take 15 minute move rather quickly many people line . huge resort people world travel see , , not expect one arrive . staff work hard accomodate hundred people time . anyway , room service great , twice day . 's wonderful come back brunch dinner bed make . take full advantage service hotel provide , barely lift finger . long week lot shopping bag hotel gladly bring box room pick wewere do ship Business Center . People complain smoke hotel , hello , Vegas 's Casino - what expect ! 's perfectly quite room never get disturb . in - room Dining fantastic reasonably price luxury hotel . one fear room double book b / c read problem Bellagio occasionally . assure upon arrival would never happen sure enough rest dinner 5th night someone use key get room . luckily lock door . speak manager , nice apologetic . not look comp anything b / c really want inform situation . give we new key make sure not duplicate . later night receive message front desk say remove charge room service order . make we feel little well b / c way handle situation speak we face face . , ridiculously large resort many people ( tourist local ) pass , can not expect 100 % perfection certainly everything accomodate make stay pleasent possible make fault . Buffet great breakfast dinner twice b / c food never really change . warning : buffet price double weekend . noodle great asian spot lunch Sensi fabulous dinner . recommend surf turf Sensi . flavor incredible . Fix restaraunt great atmosphere entree flavorless skimpy price . enjoy eat good food afraid spend good meal Fix favorite . almost every night enjoy Caramel Latte Gelati Gelato Cafe near pool - it happen foot past guest elevator . speak guest elevator , security standing make sure key access . make feel much safe big place . someone assist everything . need taxi line outside hotel time , well hotel . call concierge whenever need ticket show , reservation restaraunt easily take care thing we . saw & quot ; & quot ; Cirque De Soleil Bellagio make easy get seat right away . assign seat , , wait heavy line push . fantastic show color , music amazing talent . also see Zumanity Cirque De Soleil New York , New York b / c love & quot ; & quot ; much . zumanity adult show 18 + fantastic less acrobatic comedy . need open - minded shy one . also , get couple row back show might get WET & quot ; & quot ; pick participate Zumanity . also , call concierge front desk , answer phone name , save trouble give information . the Conservatory gorgeous themed season . great spot take picture since color jump . always someone clean around hotel tell well keep 5 star . visit hotel step back Bellagio , realize incredible atmosphere luxury hotel . fountain pride glory give amazing feeling . worth watch show outside terrace inside lakeview room . go top Eiffel Tower see fountain breathtaking . overall , ultimate place stay Vegas . People know Las Vegas , know Strip expensive place stay , eat , play shop . visit Las Vegas Strip finacially challenge . cost much planned . gorgeous modern hotel view location . can not wait visit Bellagio soon . 
 amazing ! ! ! ! ! 	 stay one night end 4 night stay Vegas friend . check quick easy , put floor friend . room amazing , clean , big bathroom great . room deluxe lakeview room massive window overlook fountain beautiful . six us room bottle champange watch fountain dark music t.v . say one good night ever ! ! ! ! ! sad one night end . would deffinately stay next time ! ! ! 
 High Expectations meet ! 	 perhaps unfair Bellagio expectation high arrive maybe fail appreciate quality hotel . expect , everything superb - bathroom view favourite feature . stay Spa Tower initially put - off constant drooning noise 26th floor . quickly relocate minimum fuss go great experience hotel . everything perfect extra thing hotel appreciate - indoor garden freshly make crepe highlight we . hotel much another casino room famous water fountain never fail take breath away . 
 ocean 11 	 Pool area fantastic , room fantastic , choice resteraunt good , fountain spectacular , location fantastic ( place walk distance ) 3 day enough vegas . 
 Beautiful Place Horrible Service 	 design decoration stunning , lack customer service stun five star hotel . every staff member come contact rude , curt plain unfriendly . work hr see type behavior , make think come top . 
 Bellagio - Las vegas 	 lovely hotel twice would go . 
 great poker room 	 go play poker vegas . great hotel reason . overprice . fountain amazing 
 easy like.look deal 	 able get good deal due time travel book way advance . even though check early front desk madhouse get room right away . dump bag take friend . easy catch cab hotel / casino not want walk . enjoy leisurely late lunch cafe , enough food need snack rest day . you place hang besides casino . Felt luxurious , overdone hotel see Strip 
 Beautiful expensive 	 Bellagio impressive entrance lobby lucky enough pay suite not spend much time jump massive check in / out queue . experience Bellagio great afford look bill . restaurant inflate price shop . service good though . 
 fabulous - cheer check staff though ! 	 negative check staff beyond miserable get give room spa tower likely able hear maintenance noise . complain though move main tower . view lake bellagio immense bed incredibly comfortable . great central strip location . housekeeping staff brilliant . 
 Loved ! 	 stay standard room fountain view . know not room long , ... view ! lovely , spacious room . big comfortable bed , big bathroom etc . awesome location middle strip . buffet breakfast bit much , dinner great . make sure try Noodles restaurant .... yum ! overall , great stay would certainly stay . 
 great ! ! ! 	 great shop love fountain show .. eoom service horrible overprice 
 View Fountains 	 hotel whole fantastic , classy ... room view fountain get old , bed small , could hear next door neighbour bathroom . view fountain room spectacular . stay previous year new wing , room heap well , new not hear neighbour . also great view strip fountain room . stay would recommend part hotel . 
 Perfect stay 	 stay Wynn Parlor Suite 4 month ago , bit worried try Bellagio , fear would disappoint . fortunately fantastic week - end ! request pick - up airport , standard Bellagio Limo , offer hotel . make reservation 1 - bedroom penthouse lucky enough upgrade huge executive suite ( 233sqm / 2515sqf - 9 phone - 5 flat - screen tv small one bathroom 60 & quot ; one dining room ) locate Spa Tower . view bedroom nice ( towards Paris & amp ; lake ) great living room ( back hotel train station / City Center ) .We access executive lounge ( long queue ) line pass . breakfast buffet fabulous , impressed décor . use minibar complimentary ( know favor thank Amex Centurion ) .Overall would say public part less impressive Wynn , walk lot . situation Strip unbeatable , value much high ( depend season guess ) .For wonder possible enjoy swimming pool late November , least 2009 yes ! several pool close still one , large enough , people sunbathe swim . 
 Aug 28 2009 	 want leav 	 love Vegas . love Bellagio . whole place like giant adult playground . little overwhelmed arrive , would come 10 hour flight tired hot . lobby Bellagio pack check experience not feel like five star experience , give throng people . got room , lovely , date . actually , give hotel reputation surprise date fixture fitting . room big , bathroom huge . robe , slipper , little surprising five star hotel . know sound high maintenance , try give idea will get money . concierge service fantastic . friendly , helpful , could want . love place time leave . come Bellagio feel cocoon madness outside . dinner Prime one night , divine . steak world , waiter friendly . security good hotel , can not get past lift without door key . feel safe cosset Bellagio . gambling expensive . fab location , near everything . love fountain , even sure - captivate , every time dance stand mesmerise like kid disney world . room look strip can not tell excited feel every morning see strip , wait go fun ! go club Mandalay bay call Function Room ( think ) , good , well get home 8.30 a.m. say ! friendly people , fun time . also go place call Fireside Lounge , well worth late night visit cocktail food , be like old fashioned american diner , charm place . eat outside terrace bar Planet Hollywood one night , revolting , waste time money . disgusting . went see Barry Manilow , hilariously brilliant . also go see , good $ 130 per ticket , think expensive . love Vegas , ' m 100 % sure , , feel relaxed happy , sun shone , everyone fun , city cope massive number . go , be FAB ! 
 Aug 27 2009 	 wonderful hotel great service great location 	 bellagio great spot - perfect location , great shop , great dining , service really nice .. night early , stay Mandalay Bay room service minimum 1 hour .. bellagio breakfast door 20 minute .. taste great ! .. tip .. not buy cell phone charger mini bar - not come instruction , intuitive waste money . spa really nice - wonderful therapist get back shape 4 day camp Grand Canyon . place HUGE prepared walk lot . also -not inexpensive - provide great service money 
 Aug 26 2009 	 wonderful experience 	 stay 4 night Bellagio spa tower . check check , everything great -- wait line check 10:30pm invite guest line move quickly . room large well appoint . comfortable bed . large , luxurious bathroom magnifying mirror , great toilettrie , soak tub . turn service night . enjoy restaurant lounge . pool beautiful . complaint whatsoever . 
 Aug 26 2009 	 everything expect ... 	 stay Bellagio first 3 night honeymoon . Vegas somewhat overwhelming ! check ( bit queue ) take major hike room . book lake view room seem whole point go Bellagio really ! get room really pleased . 18th floor centre great view strip fountain . we like room - spacious clean tidy . bathroom good size . floor ceiling window great watching fountain pull couple chair every night sit watch world go ( hundred mile hour ! ) sip glass wine . the main hotel area plush . casino feel manageable size compare other . pool area huge , clean nice . work hard get good chair umbrella not early be anywhere guess ? breakfast buffet twice stay really enjoy . wait staff excellent selection food also excellent . not use restaurant / bar though , say not want - find little stuffy ! shop lovely look way anywhere could ever go - want shopping hotel choose Caesars Palace recognisable high street name . find hotel also laidback dining / drink approach - visit several hotel know would feel comfortable eat drinking bar seem pretty chill ' exclusive ' . also - not really anywhere quick bite . be either full sit meal roll / pastry coffee shop . caesar place food hall cheap restaurant would not break bank . overall glad stay Bellagio return Vegas would probably opt Caesars . 
 Aug 26 2009 	 crowd nice 	 Stayed 1 night , follow 4 night stay @ Red Rock conference . arrive shortly noon zoo - like lobby , though several staff milling try direct guest shortest line , etc . first attempt @ checking tell could either king room come back 3 - 4 hour 2 queen bed book . go & amp ; lunch Cafe & amp ; walk around conservatory come back check room status around 1:30 . Heidi somehow manage find clean ready room us 22nd floor directly overlook lake , however , get floor , neither key work . call front desk promise security would come straight let we & amp ; bellman w / new key follow right behind , however , day , ' m still wait ! housekeeper happen wander 20 minute later & amp ; let we . consider 2 bed room , interesting 1 set towel bathroom - we call along w / a 2nd suitcase stand & amp ; set working room key . room good size , bathroom . however , case w / the guest room @ Red Rock , bit ventilation bathroom would get quite stuffy quickly . also like Red Rock , lone vent AC guest room beside window - a ceiling fan would help circulate air , especially towards bathroom . unlike Red Rock , cellphone & amp ; laptop aircard work fine guestroom ! water show start , great view window & amp ; enjoy watch & amp ; night . dinner go Buffet ( first ' Vegas ' buffet ) ; price , think quite good & amp ; would definately go back . 
 Aug 26 2009 	 Best Hotel ever ! 	 book two night Salone suite upgrade Cypress suite check - in . Cypress suite luxurious hotel room ' ve ever see . everything perfect begin end . staff friendly time view room breathtaking . casino huge fountain show wonderful . stay perfect , else say . 
 Aug 26 2009 	 room Greatest $ $ 	 stay Aug 17 18th . first check & amp ; see room immediately go back front desk & amp ; request another room . room dark & amp ; overlook concrete alley . kind money want room , sure need upgrading , big way . stay Wynn Sat & amp ; Sun & amp ; Wynn much nice . Bellagio pool , Wynn not . room well Wynn 
 Aug 26 2009 	 elegant hotel great location 	 stay 2 night March work meeting . also stay 2007 . room nice clean , lakefront room offer fantastic view fountain show . pool area beautiful , poker room offer lot action wide array game . would certainly stay . 
 Aug 25 2009 	 date 	 stay Bellagio August 5th -14th . special stay we getting marry . lady check miserable , ask complementary upgrade , stern say ! enter hotel huge beautiful , room old date . yes could tell classy need refurb . room also dark times day . hotel beautiful lovely place stay , though pay lot money stay . slate hotel way really like though worth money pay it . when go back Vegas stay somewhere else , love Bellagio look around shop casino area appeal stay one room . glad stay though next time somewhere else we . location great , especially first timer , central everything . lovely hotel , though like say bit date . 
 Aug 24 2009 	 Excellent location 	 stay Bellagio part honeymoon . arrive Monday lunchtime , check really quick . girl check bit miserable - honeymoon not even say congratulation ! fact not talk we ! room good size , maybe little date , tastefully decorate whole . lakeview room highlight stay , would recommend pay extra . book online use discount code someone post Vegas forum tripadvisor get great rate $ 125 per night lakeview delux , keep eye open deal . the bathroom big shower powerful . good vanity mirror bathroom . everything minibar ridiculously overprice weight sensor careful go poke around . the pool lovely plenty parasol sunbed . eat pool bar cafe bellagio good . plan eat buffet one morning queue huge not bother . drink Caramel , think overrated . the public area hotel well maintain clean . love location Bellagio - great first time visit . comparison hotel , much prefer Bellagio ott theme hotel , think Wynn Encore nicer . 
 Aug 24 2009 	 beautiful hotel ... way smoker - friendly 	 visit Bellagio , Las Vegas friend August room 20019 . hotel beautiful - garden pool lush incredibly well keep , spa lovely , room spacious staff friendly . however ... smoking problem room casino make unseemly non - smoking guest . also room disrepair go unaddressed . the smoking issue - book non - smoking room bump smoking room without advise . inquire change room , tell hotel book could move . also tell non - smoking room book quickly people often get bump smoking room . room casino smell like smoke big contrast non - smoking area hotel ( ie . reception , public hallway ) . non - smoker , make uncomfortable experience especially way get shopping area , several restaurant Cirque du Soleil theater directly area . check , advise checkout person smoking room problem suggest check next time say non - smoking room requirement . one would think book non - smoking room would enough , advise - . room - stay main hotel area ( spa tower ) - spacious decor pretty . aside smokiness , disrepair . lamp break ( lightbulb fixture pull lamp kind hang ; call hotel lamp go unaddressed ; lock bathroom door ; safety lock door loose nearly fall door jam . also , outlet one really odd spot . bathroom plug spot make hairdryer wire catch corner use . overall , lovely place spectacular view ammenitie , ideal non - smoker . 
 Aug 24 2009 	 Sheer luxury 	 stay one penthouse suit sheer luxury & amp ; regret ' stay long & amp ; go around pool look amazing . hotel exactly would expect well . like fact treat everyone despite much money . order room service lovely & amp ; bring room lovely member housekeeping set romantic meal two us room . get really good deal penthouse & amp ; see room would recommend shop around & amp ; get deal & amp ; stay penthouse sheer luxury & amp ; fabulous . 
 Aug 23 2009 	 Bellagio BEAUTIFUL ! .. 	 stay Bellagio Aug 3rd-7th . highly recommend start stay week make check - in much easy less hectic . be really suprise many people Vegas yet every cab driver , waitress , hotel employee rave empty city tourism . Jeez , think busy enough . anyway , check - in process Bellagio breeze ! ... go cab hotel room within 12 - 15min 's long walk hotel room ! ! , think part reason check - in Monday make simple many people . * * TIP * * get upgrade face fountain ! .. be worth . pay EXTRA $ 50 / night room 22nd floor face fountain well $ 50 per night spend Vegas . view incredible will spend lot time look window , watch fountain listen music . for part everyone Bellagio friendly really professional . time experience anything less friendly professionalism kind computer problem frustrate employee get player 's card . the room Bellagio really nice , incredibly luxurious nice well appoint . bathroom nice bathtub , bed probably softest Vegas . normal room , Suite might even luxious . read nit - pick review Bellagio problem wall - paper peel extra linen pile corner room . yes water pressure shower little light side nothing worth complain all . the POOL - wow , huge pool area plenty lounge accomodate everyone . pool area really nice ! many kid everyone pool friendly . pool close hour high wind beware possibility stay . as side note , see many parent bring kid parent , not understand take 2,3 , 4 year old Vegas . 's really & quot ; kid friendly & quot ; . might find thing enjoy overall city really cater kid way Disney World . * * * TIP * * look reasonable price dinner , consider eat buffet . find time walk take cab anywhere else , probably going pay much pay Buffet ( around $ 30 2 ) food really good . mad baller could consider eat one restaurant Bellagio . hear Cafe good little pricey we . we want go see show go concierge desk recommend Jersey Boy be turn great show . concierge arrange ticket we purchase Venecian make whole experience easy hassle free . hear line concierge get really long frustrated guest not experience long line all . other tidbit : visit & amp ; factory - ummm , much . worth hassle walk people heat unless really want & amp ; 's & amp ; clothing . Mirage Zoo - two big thumb . $ 15 buck get see lion pretty much cancel Sigfreid Roy - permanently . Vinny Favorito Flamingo - Vinny one comic_strip pick audience member . funny extremely vile nasty . really enjoy show aware might place want take folk . afterwards hawks CD vacation course , buy . reason not funny listen later . CD sell $ 25 unfortunatley can not recommend . great time show . Top Eiffel Tower - find night 's crowd , go . 's pack folk , not turn romantic experience number people clamoring view . the Fix Restaruant Bellagio - stay away , waayyy pricey - even mad baller freely spend swipe credit card much fancy joint food much well . also , not forget visit Gardens Bellagio ! ... really worth visit . be free ! .. not forget take camera . chocolatefountain must visit also ! 
 Aug 23 2009 	 view 	 return 2 night Deluxe lake view room Bellagio ( Thu - Sat ) enjoyable stay . stay Bellagio two previous occasion find overall experience consistently good . check relatively painless , 5 minute queue . assistant afficient although really friendly probably borderline arrogant . book throught American Express FHR programme , recieve discount room ( cheap rate could find anywhere , look pretty hard ) , free breakfast day ( $ 20 credit per person per night cover excellent breakfast buffet could use towards weekend unlimited champagne brunch ( Friexenet brut , really champagne ) ( good - $ 28 total per person ) . also nice free lunch Olive 's Restaurant lake watch fountain - $ 85 credit allow cover 3 course meal . ( alternatively could $ 100 spa credit ) .The room definitely show sign age , true 1/3 sq . foot bathroom little inefficient use space . room ' wow ' factor really ( level 4 * hotel ) , lakeview - would stay not lake view . fountain amazing one ' room view ' upgrade worth pay . amenity room good - nice fluffy towel robe , plenty . tv room good , 27inch old CRT wobbly flickery picture . really bit disappointment bad one find even Premier Inns etc . dvd player either . bed big comfortable . turn service good happen night we , consist new towel chocolate bed ( ice deliver ) . pool lovely , water especially warm big pool . overall nice ambience . also stay four season Las Vegas , think amazing certainly far luxurious invite two hotel . however , still recommend Bellagio even fun stay imagine plan Heist Pitt Clooney . 
 Aug 23 2009 	 pristine day build 	 Bellagio exquisite , always . . 2 strip ( Wynn no.1 ) easily top competition provide top notch service , gorgeous romantic scenery excellent gaming space . attract mature & quot ; sanitary & quot ; crowd avoid & quot ; & quot ; side Vegas , LOL . dealer among best find ( bad egg , 's life ) . restaurant amazing , exception Noodles , disgusting . sure get lake - view room ... be well worth extra . room perfectly appoint whirlpool tubs beautiful furniture . plenty space thing excellent large window ( ) . play often soon never pay room ... make one good place stay Las Vegas . 
 Aug 23 2009 	 huge busy FAB 	 fabulous hotel ! recently spend week Bellagio early August superb time . call day prior request non smoking room note booking advise room allocate upon check . arrive Sunday afternoon guess busy probably take around 25 minute check . do not much choice non smoking room apart view car park lake view $ 50 plus tax per night smoking room look pool area . also option check back later see room become available . decide treat lake view disappoint worth every penny . the 18th floor non smoking floor room 18070 spacious , clean lovely bathroom . also pod docking station , king size bed comfortable , iron iron board plus usual mini bar , ice bucket etc . comfy chair watch fountain ( amazing ) channel 22 listen music much relax try jostle space outside August heat . we excellent breakfast Cafe Bellagio cost around $ 40 2 omlette , toast , tea coffee , portion 's huge easily share . also try breakfast buffet slightly cheap around $ 35 two good lot choice although first time stay hotel various pizza 's offer breakfast . never que guess lucky early . we also evening meal olive , bottled water 2 drink 2 main meal cost around $ 100 plus tip husband really enjoy chicken however not much choice vegetarian dish apart pizza pasta not enjoyable . ( vegetarian reading find good meal choice Cheesecake Factory locate forum shop Caesars Palace ) big gambler still sign player card casino plus give email address get $ 10 dollar free play slot machine 's , also use card MGM group hotel along strip collect player point . overall love Bellagio would definately stay . yes busy hotel , nearly 4000 room not go quiet around public area , however never experience noise room , plus hotel look busy . location charm hotel can not go wrong stay . 
 Aug 21 2009 	 great view location 	 change tire Death Valley spend hour dollar car rental get new car , be fair say much look forward get room relax ! drive front quickly hand key valet bag bellman hasten arrival room . unfortunately check - in seem take age despite people ahead us line . take long , everyone already give detail book not know - even we ask upgrade etc simply want room book take full 15mins we ! ( long wait repeat next day went pick gift leave concierge ) however ( finally ) get room ( Lake view deluxe ) , forget view across lake Paris Eiffel tower amazing - pure Vegas ! room great well special mention huge bathroom double bath huge shower . amazing value great room ( pay $ 150 night ) . rang bag bring almost instantly knock door - remark bit fast open door find champagne send we friend also Vegas time - perfect ( much needed ) present ! bag come shortly wree leave enjoy bottle champagne long hot bath head food coktail ( little gambling ! ) great room great price , service incredibly slow 
 Aug 20 2009 	 Good Hotel - Shame Service ... 	 hotel good ( although venetian much well ) ... book pay lake view room arrive 7:30pm tell none available . apparently Bellagio confirm room ( even pre - pay ) . want specific request get early book well hotel . move second night , lot hassle leg work . guest service real let reputable hotel . 
 Aug 20 2009 	 fabulous view fountain great pool . 	 book Lake View room & amp ; become fountain junkie next 3 day ! view fountain set time music listen tv great . really gambling & amp ; come Vegas see like . hotel like small city & amp ; could quite happily never leave . however , customer service average , food okay & amp ; tea coffee make facility room . however room good size , bed comfortable , & amp ; clean & amp ; quiet . love pool area fountain & amp ; garden . 
 Aug 20 2009 	 Unbelievable - hotel - fantastic 	 place magic . moment walk like fairytale . place amazing . casino general area see believe ( chocolate fountain spectacular - chocolate cover strawberry , soooooo yummy ) room BIG , bathroom stun immaculately clean . staff excellent , room service delicious whole Bellagio experience well hope . fountain AMAZING ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Bellagio BEST ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
 Aug 19 2009 	 worth price 	 great hotel experience Bellagio , could not find anything wrong place .......... except service . staff friendliest service restaurant extremely slow . stay Bellagio world . definitely stay next time . 
 Aug 19 2009 	 great time Bellagio 	 husband travel Bellagio 4 night August 12 - 17th . prior leave read many review hotel know go great ! ! well , far exceed expectation . love . location Bellagio strip great , middle everything . wait minute check - in , check . staff encounter always friendly . hotel eat breakfast buffet couple time eat Todd English 's olive . really really good . tasty reasonably price . spend 2 day pool . pool area beautiful , clean . 
 Aug 19 2009 	 Ok 	 August 12 August 15 husband travel Las Vegas , NV Bellagio hotel . hotel OK . well ever stay , bad . certainly 5 star . maybe 3.5 4 star . service ok . check pure hell . take we hour check think ridiculous . Maryland resident fly Vegas Georgia . plane ride 4 long hour ever experience . want wait whole hour check fight travel literally day ? room equip bar snack bar . item certainly overprice . bag & amp ; ' $ 5 . crazy even Vegas . room appear somewhat date , reason room washcloth … .the iron board fall piece ( lol ) soon husband pull iron prior leave dinner first night . call washcloth new iron board staff bring item fair amount time . really enjoy Vegas whole hotel hit miss . hotel offer wide array nice shopping gambling ( personally gamble ) . eat hotel . annoying feature include staff member entrance elevator lead hotel room want see room key every time want take elevator room . mean room key bottom purse start dig , leave room key room someone open door start call bring key etc . somewhat understand safety patrol . however , flash room key mean legit . overall ok . look decent place stay party , gamble , people Vegas could recommend hotel . look something exquisite , 5 star perfection may like hotel . look shop drop high end label Jimmy Choo , Chanel , Gucci arrive . hotel locate next Caesars Palace also great shop really nice restaurant . another good point Bellagio locate middle strip . far north south . great location sense 
 Aug 19 2009 	 Bellagio lose way . 	 second stay Bellagio . four night stay two year ago . trip go check - in tell non - smoking room take ( also happen Encore Wynn June MGM last Dec -- later ) . check - in clerk tell we & quot ; smoke optional room & quot ; first night could move non - smoking room next day , ughh , choice take & quot ; smoke optional & quot ; room hope opt smoke . the elevator ride room reveal moment . choice floor 5 - 11 accord icon floor button two floor allow smoking option , mmm . room smell stale smoke air deodorizer , bad . go bed 6 am choke cigarette smoke . seem nicotine fit start early smoke neighbor 's room proof suffer smoking overnight . sicken . apparently , & quot ; smoke optional & quot ; euphemism smoking require . my husband check back front desk around 3 pm able get new room move luggage . second room well . smoke room bite ratty non - smoking room freshly decorate . room perfect we remainder stay . since stay Encore recent comparison . Bellagio cafe cafe , Encore Wynn cafe 's far upscale ( without anymore expensive ) . pool Bellagio nice adult pool ( Encore Wynn ) . poolside food good nice portion . FYI Bellagio pool stay away drain see pool deck -- smell eye - watering , move location avoid smell . would return Bellagio ? price equal Encore Wynn , . amenity staff far attentive Wynn property Bellagio . feel pamper Wynn property . Bellagio seem like stodgy behemoth Wynn hotel seem nimble eager please . back smoke optional v. non - smoking . 2 7 floor allow smoke non - smoking floor sell first , would not clue hotel people prefer non - smoking room ? write , situation Encore MGM . 70 % room non - smoking ( sell first ) maybe time make hotel 90 % non - smoking . wait day osha restrict smoking within casino designate area anytime . McCarren airport . public place ( Fashion Show Mall etc ) employee need protect second - hand smoke osha make ruling . would seem small percentage patron smoking rest we . 
 Aug 18 2009 	 wonderful Stay Bellagio 	 stay Bellagio friend ' birthday weekend ( 5 day actually ) early August . ' find anything negative say beautiful hotel . staff friendly make we feel welcome . evening come closed drape , turn tv smooth jazz station , leave we chocolate refurbish towel . check give room view construction area next door request room pool view promptly find we . pool area one beautiful ' ever see ( although need get close open reserve chair umbrella ) . large property quite easy learn way around . great location center Strip ( walk across Paris / Bally get monorail ) . sure afford stay often lucky get special rate less $ 100 night . 
 Aug 18 2009 	 favorite hotel vegas 	 love everything hotel .. 's opine repeted visit least year .. great 
 Aug 18 2009 	 Excellent Excellent Excellent ! 	 husband stay twice March 2009 1 night time . service receive well receive anywhere- check , concierge , towel person pool , dealer table , server restaurant . the room nice - not top plush comfortable fancy many hotel . bed extremely comfortable bed cozy . stay different part tower night room similar , view change ( one night pool , another overlook mountain ) . room quiet- bother hall noise neighbour . safe room well fridge , however , fridge work electronically much pick something read label get charge automatically . the pool area fabulous ! pool heat weather little cool go use , lounge area . the casino also great large selection slot well table . dealer table friendly happy explain game idea play it . the selection restaurant plenty variable , although little pricey . small bakery / shop buy sandwich budget . room service excellent food tasty , however expensive time ' ve pay service fee gratuity . the shop hotel expensive , fun browse . cirque du Soleil show & quot ; & quot ; home Bellagio , go far entertainment either , however ticket also expensive . the location strip excellent fairly central . alot casino restaurant nearby , within walking distance . cab become expensive often stick traffic strip bus always reliable often full pass right without stop ( occasionally , rarely , schedule - we wait hour half bus come along ) .although expensive stay ( normally budget traveller ) , Bellagio become one favourite place stay due service amenity . 
 Aug 18 2009 	 Absolute Luxury 	 pay $ 109 night hotel website stay 2 night . first impression big , would never find check - in . walk around fall love hotel comfortable . location excellent us browse strip . patisserie favorite meeting place - draw cake chocolate fountain . room overlook pool . large room 2 large comfortable bed . bathroom huge - enjoy soak large tub . would stay , even though large hotel have ever stay ? betcha ! also see ' ' show , mindboggle . have see every Cirque de Soleil show come home town ' ' beat hand . thank staff ... nothing much trouble parking staff , check , maid service , casino , theatre , cafe check staff . credit hotel look forward return visit . 
 Aug 17 2009 	 nice place overrate .. would first choice 	 great rate always want stay . pretty much expect . massive casino 's kind pain walk smoke haze get anywhere . room nice .. good ' ve see Vegas really though . service really quite exceptional although must last list room clean .. one ever come around 4 pm . pool great adult orient .. many kid . buffet awesome usual . everything little expensive ... $ 4 REGULAR cup coffee one cafe twice much starbuck . crepe one day chocolate fountain dessert place right conservatory .. totally great . not eat restaurant really .. budget . crowd walk traffic ... would stay Mandalay Bay next time avoid crowd . 
 Aug 17 2009 	 Elegance + Location = Best Choice Strip 	 return third stay Bellagio – try hotel strip recent year go back good first choice , happy see still maintain high standard . five star hotel choose strip , nothing beat bellagio location overall elegance without pompous snooty . maintenance effort go keep hotel look shiny new year go must huge ; sign beautiful hotel first stay five year ago look bad wear now . Bellagio ' without downside : economical eat option hotel period . even snack bar concession stand charge double ' pay next door Caesars , either prepared head outside get peckish , get use pay well odd . pool , elegant relaxing , could use least section bit atmosphere . almost every hotel strip adapt pool area cater different demographic , Bellagio stick one size fit solution , may blessing . bank nightclub over - price carnage , avoid like plague . but negative pale comparison dignity elegance establishment bring strip : spacious classically decorate room comfortable bed ever enjoy hotel , casino strike right balance atmosphere space , stunning floral arrangement every surface course fountain ten year still ' lose charm wonder . ' find anywhere else ' rather stay Vegas . 
